iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,819.459,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,800.42,1,5.4598,0.96047,27.4259,6.38748,80.2445,1.46202,1.46202,0.974679,0.62,0.285
3,790.974,1,5.50761,1.19489,28.3616,7.61573,129.394,1.425,1.425,1.15371,0.62,0.27075
4,794.642,1,4.80601,1.71043,28.4813,7.04541,147.186,1.38892,1.38892,1.12768,0.62,0.257212
5,781.41,1,4.6417,1.71964,27.7492,7.40161,165.124,1.35375,1.35375,1.21271,0.62,0.244352
6,770.289,1,4.39441,1.32692,33.3031,8.91145,168.994,1.31947,1.31947,1.21417,0.62,0.232134
7,758.23,1,4.18447,1.57485,28.2915,9.90938,186.95,1.28606,1.28606,1.18343,0.62,0.220528
8,752.33,1,3.65898,1.04909,23.971,9.50721,193.376,1.2535,1.2535,1.15346,0.62,0.209501
9,735.591,1,3.61458,0.625322,26.5224,9.78511,210.146,1.22176,1.22176,1.12426,0.62,0.199026
10,723.482,1,3.53009,1.15237,26.5134,9.76099,228.205,1.19082,1.19082,1.09579,0.62,0.189075
11,708.517,1,3.28629,1.16937,21.8789,9.51489,256.196,1.16067,1.16067,1.06804,0.62,0.179621
12,692.717,1,3.17227,1.18696,21.7837,8.36089,253.394,1.13128,1.13128,1.041,0.62,0.17064
13,698.375,1,2.9817,0.890581,23.1655,8.93654,277.941,1.10264,1.10264,1.01464,0.62,0.162108
14,683.318,1,2.75633,0.736982,22.0845,9.04121,277.941,1.07472,1.07472,0.98895,0.62,0.154003
15,675.374,1,2.75221,1.27585,20.6585,6.85119,286.193,1.04751,1.04751,0.96391,0.62,0.146302
16,664.189,1,2.46511,0.917477,19.6114,7.81408,299.832,1.02098,1.02098,0.939503,0.62,0.138987
17,643.679,1,2.47425,0.762118,21.1161,7.53934,303.345,0.995131,0.995131,0.915714,0.62,0.132038
18,643.142,1,2.43024,0.878451,19.6485,7.38758,304.293,0.969933,0.969933,0.892528,0.62,0.125436
19,616.302,1,2.50324,1.47342,22.1773,6.19147,326.64,0.945374,0.945374,0.869928,0.62,0.119164
20,604.165,1,2.35238,1.0654,23.724,5.94556,341.313,0.921437,0.921437,0.847901,0.62,0.113206
21,590.78,1,2.23508,1.23266,23.469,5.76528,355.979,0.898105,0.898105,0.826432,0.62,0.107546
22,578.947,1,2.20028,0.872908,25.1863,6.0899,373.778,0.875365,0.875365,0.805506,0.62,0.102168
23,577.292,1,2.10265,1.22744,24.2205,5.80524,380.786,0.8532,0.8532,0.78511,0.62,0.0970601
24,570.759,1,2.12793,1.37499,22.4839,5.85936,376.026,0.831597,0.831597,0.765231,0.62,0.0922071
25,558.138,1,2.43009,1.64083,23.0669,5.11142,362.66,0.81054,0.81054,0.745855,0.62,0.0875967
26,543.06,1,2.38586,1.56454,23.8554,5.22002,372.435,0.790017,0.790017,0.726969,0.62,0.0832169
27,536.984,1,2.35131,1.45834,23.6081,5.548,373.016,0.770013,0.770013,0.708562,0.62,0.079056
28,516.894,1,2.43855,1.46462,24.2331,5.01433,372.579,0.750516,0.750516,0.690621,0.62,0.0751032
29,509.275,1,2.52027,1.59442,25.1307,4.9313,370.833,0.731512,0.731512,0.673134,0.62,0.0713481
30,498.756,1,2.48982,1.271,24.1757,5.15312,365.473,0.71299,0.71299,0.65609,0.62,0.0677807
31,492.525,1,2.34738,1.24439,24.1301,4.91772,376.466,0.694937,0.694937,0.639477,0.62,0.0643916
32,487.929,1,2.25958,1.57608,23.0957,4.98911,381.907,0.677341,0.677341,0.623285,0.62,0.061172
33,475.108,1,2.3546,1.32016,23.2986,4.66126,388.471,0.66019,0.66019,0.607503,0.62,0.0581134
34,468.425,1,2.33465,1.44636,24.0368,4.7608,394.541,0.643474,0.643474,0.592121,0.62,0.0552078
35,451.028,1,2.33233,1.47171,23.8695,4.74493,394.464,0.627181,0.627181,0.577128,0.62,0.0524474
36,441.832,1,2.40071,1.36866,24.5889,4.77634,394.233,0.6113,0.6113,0.562515,0.62,0.049825
37,435.111,1,2.33984,1.07095,24.0548,4.7872,396.081,0.595821,0.595821,0.548272,0.62,0.0473338
38,422.937,1,2.2735,1.17836,23.7512,4.99833,403.352,0.580735,0.580735,0.534389,0.62,0.0449671
39,412.86,1,2.18286,1.30881,23.1154,5.25934,403.746,0.56603,0.56603,0.520858,0.62,0.0427187
40,398.729,1,2.20443,1.07613,23.0838,4.92034,408.399,0.551698,0.551698,0.50767,0.62,0.0405828
41,385.756,1,2.21307,1.28656,23.4693,5.031,407.123,0.537729,0.537729,0.494815,0.62,0.0385536
42,387.576,1,2.18422,1.28496,23.7369,5.11475,411.337,0.524113,0.524113,0.482286,0.62,0.036626
43,384.343,1,2.16383,1.37315,23.804,5.28727,414.229,0.510842,0.510842,0.470075,0.62,0.0347947
44,374.765,1,2.14791,1.38911,23.9552,5.21984,420.863,0.497908,0.497908,0.458172,0.62,0.0330549
45,370.604,1,2.12993,1.40368,23.9479,5.38957,420.781,0.4853,0.4853,0.446571,0.62,0.0314022
46,368.619,1,2.10993,1.29293,23.408,5.36745,419.055,0.473012,0.473012,0.435263,0.62,0.0310888
47,367.205,1,2.12974,1.45962,23.4464,5.35616,418.973,0.461035,0.461035,0.424242,0.62,0.0310404
48,360.183,1,2.14014,1.43297,23.2635,5.24287,416.846,0.449362,0.449362,0.4135,0.62,0.0300464
49,355.163,1,2.13697,1.51341,22.9611,5.36689,413.589,0.437984,0.437984,0.40303,0.62,0.0293734
50,348.943,1,2.15701,1.51067,23.2911,5.32993,412.378,0.427732,0.426894,0.392825,0.62,0.0286657
51,347.017,1,2.10866,1.55839,22.7915,5.46505,411.572,0.44469,0.416084,0.382879,0.62,0.0282943
52,342.826,1,2.11138,1.40075,22.9377,5.36965,410.527,0.443888,0.405549,0.373184,0.62,0.0279766
53,336.932,1,2.17556,1.42297,23.6291,5.20648,408.683,0.444285,0.39528,0.363735,0.62,0.0274795
54,344.637,1,2.1757,1.34694,23.5501,5.187,406.847,0.452662,0.385271,0.354525,0.62,0.0283447
55,345.044,1,2.17489,1.39595,23.7004,5.16578,413.164,0.44153,0.375516,0.354119,0.62,0.0285105
56,340.95,1,2.15141,1.43763,23.353,5.29245,411.066,0.450269,0.366008,0.345153,0.62,0.028103
57,342.055,1,2.10778,1.47251,23.6274,5.53436,414.358,0.459254,0.35674,0.336413,0.62,0.0284641
58,342.522,1,2.04272,1.44514,23.2766,5.5714,416.624,0.483105,0.347707,0.327895,0.62,0.0286828
59,337.231,1,2.06389,1.54878,22.7824,5.47192,416.217,0.470872,0.338903,0.326607,0.62,0.028114
60,330.27,1,2.05815,1.43689,23.2578,5.44239,419.591,0.458949,0.330322,0.326324,0.62,0.0272469
61,332.502,1,2.05186,1.46515,23.1063,5.50677,419.345,0.447328,0.321958,0.335226,0.62,0.0275577
62,338.911,1,2.04971,1.49909,23.1265,5.39852,419.55,0.454902,0.313806,0.326737,0.62,0.0284011
63,333.282,1,2.11073,1.63493,22.9387,5.24808,418.402,0.443383,0.30586,0.33361,0.62,0.0275112
64,331.659,1,2.08276,1.53471,22.825,5.26937,419.465,0.450252,0.298116,0.325163,0.62,0.0277307
65,338.477,1,2.09767,1.54179,22.6007,5.21375,416.27,0.443814,0.290567,0.334683,0.62,0.0285489
66,329.919,1,2.06162,1.43312,22.728,5.36394,420.66,0.432576,0.28321,0.337634,0.62,0.0276012
67,327.067,1,2.08396,1.60591,23.2674,5.44623,420.989,0.448173,0.276039,0.329085,0.62,0.0273168
68,328.235,1,2.0829,1.71391,23.5041,5.44506,421.811,0.473034,0.269049,0.320752,0.62,0.0273879
69,330.638,1,1.94787,1.43617,23.0792,5.59421,425.024,0.516062,0.262237,0.31263,0.62,0.0279896
70,326.636,1,1.95155,1.38874,23.0684,5.52397,424.235,0.532111,0.255597,0.304714,0.62,0.0274448
