iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1280.8,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1275.59,1,9.22507,13.7225,47.8466,75.8491,0.95,0.95,0.285,0.285,1.01788,0.974679,1.00636,0.974679,0.974679,0.974679
3,1253.1,1,9.216,13.714,48.6445,71.2377,0.9025,0.9025,0.27075,0.27075,1.00212,0.95,0.980878,0.95,0.95,0.95
4,1242,1,9.30587,13.0631,47.3611,57.7707,0.857375,0.857375,0.257212,0.257212,0.992966,0.925945,0.956041,0.925945,1.07325,0.925945
5,1221.64,1,9.44233,12.2307,49.2725,56.7947,0.814506,0.814506,0.244352,0.244352,0.97655,0.9025,0.931834,0.9025,1.04608,0.9025
6,1199.81,1,9.49445,12.2733,46.6599,57.1376,0.773781,0.773781,0.232134,0.232134,1.00087,0.879648,0.926106,0.879648,1.05324,0.879648
7,1188.48,1,9.36475,12.0026,44.2899,50.5005,0.735092,0.735092,0.220528,0.220528,1.00735,0.857375,0.976023,0.857375,1.11694,0.857375
8,1174.09,1,9.32507,13.6951,44.0884,46.7559,0.698337,0.698337,0.209501,0.209501,0.99819,0.835666,0.951309,0.835666,1.12416,0.835666
9,1157.44,1,9.31047,14.0984,44.0447,48.9678,0.66342,0.66342,0.199026,0.199026,0.996168,0.814506,0.927222,0.814506,1.0957,0.814506
10,1134.93,1,9.52847,14.5343,44.5355,46.6402,0.630249,0.630249,0.189075,0.189075,1.02112,0.793882,0.903744,0.793882,1.14067,0.793882
11,1124.5,1,9.32245,14.4808,47.0859,46.181,0.598737,0.598737,0.179621,0.179621,1.01843,0.773781,0.88086,0.773781,1.19653,0.773781
12,1115.52,1,9.11186,13.399,47.226,38.6928,0.5688,0.5688,0.17064,0.17064,1.01188,0.754188,0.895352,0.754188,1.16976,0.754188
13,1098.98,1,9.26903,13.0092,47.7012,40.6699,0.54036,0.54036,0.162108,0.162108,1.00642,0.735092,0.963894,0.735092,1.14014,0.735092
14,1092.05,1,9.29198,12.9207,46.6323,39.9613,0.513342,0.276496,0.154003,0.170111,1.02863,0.716479,0.951856,0.716479,1.1486,0.716479
15,1083.96,1,9.13804,14.1956,46.4574,49.4166,0.487675,0.279779,0.146302,0.162706,1.01706,0.698337,0.927754,0.698337,1.11952,0.698337
16,1084.08,1,9.24411,14.2773,47.223,50.6281,0.463291,0.372706,0.138987,0.157711,1.02568,0.680655,1.04318,0.680655,1.09117,0.680655
17,1062.35,1,9.09969,12.4045,45.417,56.0001,0.440127,0.481255,0.132038,0.149028,1.01889,0.66342,1.01676,0.66342,1.14142,0.66342
18,1058.1,1,9.06863,12.4079,46.2404,50.6255,2.22045e-16,0.552846,0.1493,0.146671,1.01448,0.646622,0.991019,0.646622,1.20479,0.646622
19,1051.29,1,9.19147,12.2378,44.5215,46.2386,2.10942e-16,0.29356,0.141835,0.17479,1.02936,0.630249,0.965926,0.630249,1.17429,0.630249
20,1037.29,1,9.27905,13.5223,43.8009,47.1437,2.00395e-16,0.369103,0.134743,0.171796,1.01681,0.614291,0.941468,0.614291,1.14455,0.614291
21,1027.61,1,9.30163,14.5364,41.8817,53.8635,1.90375e-16,0.539619,0.128006,0.169998,1.01104,0.598737,0.91763,0.598737,1.12178,0.598737
22,1016.68,1,9.29616,14.4313,43.1849,58.8757,1.80857e-16,0.36509,0.121606,0.173764,1.01923,0.583577,0.894395,0.583577,1.0939,0.583577
23,1024.08,1,9.29314,14.6929,41.5363,53.7336,2.22045e-16,0.260326,0.118128,0.188819,1.03867,0.5688,0.871748,0.5688,1.06621,0.5688
24,1010.14,1,9.3038,14.5836,42.483,56.0955,2.22045e-16,0.24731,0.118497,0.179378,1.02621,0.554398,0.849675,0.554398,1.03921,0.554398
25,1012.83,1,9.29764,14.423,43.3773,53.2718,2.22045e-16,0.478325,0.122893,0.16098,1.03068,0.54036,0.828161,0.54036,1.0129,0.54036
26,1017.69,1,9.34994,13.7995,41.8567,54.1288,2.22045e-16,0.459942,0.123836,0.170192,1.01637,0.526678,0.807191,0.526678,1.00528,0.526678
27,1013.7,1,9.44981,14.0024,42.4742,57.2427,2.22045e-16,0.403654,0.121094,0.181218,1.02993,0.513342,0.786753,0.513342,0.979825,0.513342
28,1012.18,1,9.34236,14.222,42.716,57.4729,2.22045e-16,0.433553,0.117232,0.181633,1.03462,0.500344,0.766832,0.500344,0.955016,0.500344
29,1002.14,1,9.27119,13.1831,43.0034,58.3261,2.10942e-16,0.530629,0.11137,0.18124,1.00396,0.487675,0.775166,0.487675,0.930834,0.487675
30,994.704,1,9.36658,13.2356,41.9148,53.7747,2.22045e-16,0.925266,0.107038,0.161339,1.01496,0.475327,0.755539,0.475327,0.907265,0.475327
31,992.216,1,9.33594,12.9077,43.9479,53.0095,2.22045e-16,0.679866,0.105982,0.177314,1.01223,0.463291,0.736408,0.463291,0.884292,0.463291
32,987.465,1,9.34127,12.4932,44.1879,55.2594,2.22045e-16,1.05327,0.1029,0.160012,1.01194,0.45156,0.717762,0.45156,0.924804,0.45156
33,977.102,1,9.30238,12.4918,43.9831,51.62,2.22045e-16,0.767829,0.102768,0.171054,1.00582,0.440127,0.699588,0.440127,0.975138,0.440127
34,978.097,1,9.35019,12.5805,43.5124,51.1864,2.22045e-16,0.790724,0.100097,0.174197,1.00354,0.428982,0.687555,0.428982,0.950447,0.428982
35,970.89,1,9.32055,13.009,42.7411,47.1684,2.22045e-16,0.543036,0.0951668,0.192982,1.01737,0.41812,0.674382,0.41812,0.926381,0.41812
36,974.033,1,9.39756,12.578,42.3421,42.5814,2.22045e-16,0.49773,0.0983071,0.193286,1.01723,0.407533,0.690535,0.407533,0.902925,0.407533
37,967.078,1,9.4655,12.4394,41.8163,46.3379,2.22045e-16,0.563771,0.0966144,0.189197,1.01855,0.397214,0.75021,0.397214,0.880062,0.397214
38,969.065,1,9.52878,12.2177,42.7725,41.4728,2.22045e-16,0.790777,0.101774,0.172722,1.01005,0.387157,0.731214,0.387157,0.857778,0.387157
39,968.383,1,9.58571,11.5407,43.1368,42.8369,2.22045e-16,0.633305,0.1017,0.184549,1.01797,0.377354,0.712699,0.377354,0.836059,0.377354
