iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,790.201,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,775.892,1,5.53616,0.808913,24.2016,5.36998,25.452,1.46202,1.46202,0.980291,0.62,0.285
3,770.732,1,5.69107,0.78785,20.6896,6.12817,26.2474,1.425,1.425,1.08071,0.62,0.27075
4,760.85,1,5.58354,0.825322,23.1407,6.52801,34.5317,1.38892,1.38892,1.05335,0.62,0.257212
5,738.984,1,5.81354,1.01478,20.589,5.7457,24.8197,1.35375,1.35375,1.02668,0.62,0.244352
6,732.918,1,5.93361,1.24203,23.607,7.12859,28.5426,1.31947,1.31947,1.00068,0.62,0.232134
7,719.546,1,5.83183,1.25757,17.8926,7.84945,31.7983,1.28606,1.28606,0.975343,0.62,0.220528
8,709.753,1,5.80059,0.956915,15.9465,7.60119,34.2825,1.2535,1.2535,0.950646,0.62,0.209501
9,704.405,1,5.62293,1.52578,15.9623,8.24069,28.9259,1.22176,1.22176,0.926575,0.62,0.199026
10,688.606,1,5.39926,0.996831,15.6271,9.22266,23.2763,1.19082,1.19082,0.903114,0.62,0.189075
11,685.103,1,5.52959,1.32246,14.5558,9.0011,24.8765,1.16067,1.16067,0.98863,0.62,0.179621
12,662.753,1,5.63532,1.04204,16.4779,8.96296,25.7316,1.13128,1.13128,0.963598,0.62,0.17064
13,661.496,1,5.49123,0.590926,13.226,10.8308,24.4049,1.10264,1.10264,0.939199,0.62,0.162108
14,647.269,1,5.43449,0.951417,13.0343,11.2181,22.727,1.07472,1.07472,0.915418,0.62,0.154003
15,637.867,1,5.42568,0.891407,13.2649,10.6942,22.8336,1.04751,1.04751,0.987029,0.62,0.146302
16,625.57,1,5.39768,0.723403,12.2642,11.8951,22.9941,1.02098,1.02098,0.965701,0.62,0.138987
17,614.34,1,5.38443,1.12187,10.8172,12.9253,21.1258,0.995131,0.995131,0.941249,0.62,0.132038
18,611.846,1,5.45514,1.07269,11.1305,14.6757,21.2084,0.969933,0.969933,0.917416,0.62,0.125436
19,604.51,1,5.44844,0.959188,11.4409,13.0746,22.3019,0.945374,0.945374,0.894187,0.62,0.119164
20,591.433,1,5.40115,1.00809,11.7931,12.5996,22.3716,0.921437,0.921437,0.881897,0.62,0.113206
21,588.721,1,5.3434,1.43446,10.944,11.8551,22.4153,0.898105,0.898105,0.866579,0.62,0.107546
22,580.143,1,5.35773,1.43708,11.5971,11.5137,21.3033,0.875365,0.875365,0.887056,0.62,0.102168
23,553.101,1,5.44313,1.0617,12.8375,11.7061,21.037,0.8532,0.8532,0.864595,0.62,0.0970601
24,539.613,1,5.41345,1.00224,12.6695,11.1745,21.2342,0.831597,0.831597,0.842703,0.62,0.0922071
25,530.663,1,5.46412,1.05535,11.4633,12.4868,22.0637,0.81054,0.81054,0.821366,0.62,0.0875967
26,531.051,1,5.38164,1.07373,10.7095,12.6931,21.8396,0.790017,0.790017,0.800568,0.62,0.0832169
27,524.731,1,5.38981,1.02478,11.2471,13.3822,20.8073,0.770013,0.770013,0.822299,0.62,0.079056
28,504.165,1,5.34776,0.921029,11.7748,12.2231,20.4416,0.750516,0.750516,0.801478,0.62,0.0751032
29,491.311,1,5.30652,0.67038,12.1852,13.125,19.7469,0.731512,0.731512,0.781184,0.62,0.0713481
