iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1511.41,1,7.8892,9.16311,10.2532,21.6974,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1493.57,1,4.62955,15.9797,18.9735,35.5764,0.974679,0.974679,0.273959,0.998761,1.46202,1.46202,1.46202,1.16962
3,1491.36,1,4.62499,12.5772,20.3284,38.1483,0.95,0.95,0.499682,0.998761,1.425,1.425,1.425,1.14
4,1480.76,1,4.30278,18.7732,19.3826,36.816,0.925945,0.925945,0.598375,0.998761,1.38892,1.38892,1.38892,1.11113
5,1461.21,1,4.04848,15.3458,22.0507,40.5146,0.9025,0.9025,0.561803,0.998761,1.35375,1.35375,1.35375,1.083
6,1455.12,1,4.20957,15.9621,26.2059,46.6476,0.879648,0.879648,0.769345,0.998761,1.31947,1.43322,1.31947,1.05558
7,1446.93,1,4.37624,14.0987,29.246,50.4453,0.857375,0.857375,1.03463,0.998761,1.28606,1.40651,1.28606,1.02885
8,1422.36,1,4.52235,12.0329,26.8006,46.6548,0.835666,0.835666,0.495513,0.998761,1.2535,1.38623,1.2535,1.0028
9,1411.92,1,4.58278,10.053,32.6918,55.1818,0.814506,0.814506,0.532256,0.998761,1.22176,1.35113,1.22176,0.977407
10,1392.81,1,5.13677,12.0879,26.6607,47.0474,0.793882,0.793882,0.317098,0.998761,1.19082,1.31692,1.19082,0.952659
11,1393.43,1,5.08637,10.7282,29.3374,50.3308,0.773781,0.773781,0.457265,0.998761,1.16067,1.3465,1.16067,0.928537
12,1373.85,1,5.18181,11.4229,24.0352,43.0586,0.754188,0.754188,0.466073,0.998761,1.13128,1.31241,1.13128,0.905026
13,1365.02,1,5.34827,17.2086,21.9272,39.7689,0.735092,0.735092,0.559073,0.998761,1.10264,1.27918,1.10264,0.88211
14,1352.61,1,5.09578,13.7005,23.3648,41.6233,0.716479,0.716479,0.469121,0.998761,1.07472,1.29873,1.07472,0.859775
15,1346.05,1,5.05648,13.5284,22.828,40.9744,0.698337,0.698337,0.657358,0.998761,1.04751,1.49207,1.04751,0.838005
16,1338.76,1,5.0695,15.5574,22.9375,40.9503,0.680655,0.680655,0.652869,0.998761,1.02098,1.48882,1.02098,0.816786
17,1324.26,1,5.13813,15.5348,22.6511,40.6757,0.66342,0.66342,0.457101,0.998761,0.995131,1.45112,0.995131,0.796105
18,1317.44,1,5.28734,15.4699,25.2341,44.0996,0.646622,0.646622,0.443567,0.998761,0.969933,1.52208,0.969933,0.775947
19,1305.94,1,4.94745,14.5959,23.7657,41.6339,0.630249,0.630249,0.759788,0.998761,0.945374,1.52305,0.945374,0.756299
20,1283.83,1,5.28396,11.9708,21.9421,39.1076,0.614291,0.614291,0.870026,0.998761,0.921437,1.48449,0.921437,0.737149
21,1274.67,1,5.44586,14.3759,20.0739,36.8496,0.598737,0.598737,0.471313,0.998761,0.898105,1.4469,0.898105,0.718484
22,1269.62,1,5.35379,10.4231,21.6369,39.3347,0.583577,0.583577,0.345567,0.998761,0.875365,1.41026,0.875365,0.700292
23,1258.51,1,5.22701,7.96374,24.5129,43.7516,0.5688,0.5688,0.61805,0.998761,0.8532,1.37455,0.8532,0.68256
24,1233.65,1,5.40426,7.43987,24.5136,43.485,0.554398,0.554398,0.611176,0.998761,0.831597,1.33975,0.831597,0.665277
25,1236.12,1,5.27728,7.13539,24.14,42.878,0.54036,0.54036,0.629668,0.998761,0.81054,1.30583,0.81054,0.648432
26,1224.82,1,5.39812,8.86568,25.2927,44.7943,0.526678,0.526678,0.44965,0.998761,0.790017,1.36912,0.790017,0.632013
27,1216.7,1,5.47772,9.75337,26.9242,47.0067,0.513342,0.513342,0.464547,0.998761,0.770013,1.34169,0.770013,0.61601
28,1207.12,1,5.38346,8.80613,26.9498,46.8439,0.500344,0.500344,0.499702,0.998761,0.750516,1.30772,0.750516,0.600413
29,1188.87,1,5.3276,8.35021,24.5839,43.5063,0.487675,0.487675,0.576534,0.998761,0.731512,1.27461,0.731512,0.58521
30,1165.97,1,5.43301,6.82611,25.7945,44.975,0.475327,0.475327,0.483893,0.998761,0.71299,1.24233,0.71299,0.570392
31,1164.3,1,5.42884,6.46147,26.109,45.1338,0.463291,0.463291,0.453309,0.998761,0.694937,1.21088,0.694937,0.555949
32,1152.67,1,5.23622,5.73492,25.0395,43.623,0.45156,0.45156,0.630587,0.998761,0.677341,1.18022,0.677341,0.541873
33,1145.7,1,5.14398,5.51134,24.5033,42.6719,0.440127,0.440127,0.643005,0.998761,0.66019,1.15033,0.66019,0.528152
