iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1515.64,1,5.25947,3.05437,20.5065,32.5461,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1491.42,1,4.41436,5.49078,32.2347,47.5108,0.974679,0.974679,1.07514,0.998761,1.46202,1.52391,1.46202,1.16962
3,1485.82,1,4.82153,5.21299,35.0145,51.3234,0.95,0.95,0.928499,0.998761,1.425,1.48533,1.425,1.14
4,1467.1,1,4.21992,5.4216,30.2406,45.8165,0.925945,0.925945,0.651316,0.998761,1.38892,1.44772,1.38892,1.11113
5,1464.02,1,3.90441,4.50426,34.8749,51.3023,0.9025,0.9025,0.873476,0.998761,1.35375,1.41106,1.35375,1.083
6,1455.34,1,3.94674,4.95475,40.4872,58.212,0.879648,0.879648,0.982287,0.998761,1.31947,1.37533,1.31947,1.05558
7,1447.98,1,3.97822,6.38231,42.2352,59.8547,0.857375,0.857375,1.07552,0.998761,1.28606,1.34051,1.28606,1.02885
8,1419.58,1,4.45838,6.44029,41.9238,59.5497,0.835666,0.835666,0.86567,0.998761,1.2535,1.30656,1.2535,1.0028
9,1417.78,1,4.3786,5.48808,49.6861,68.2912,0.814506,0.814506,0.682234,0.998761,1.22176,1.27348,1.22176,0.977407
10,1397.85,1,4.61851,5.50029,40.8511,58.4803,0.793882,0.793882,0.603361,0.998761,1.19082,1.24124,1.19082,0.952659
11,1387.71,1,5.18265,5.54151,41.8227,59.0663,0.773781,0.773781,0.711197,0.998761,1.16067,1.20981,1.16067,0.928537
12,1376,1,4.86446,6.03593,38.1963,54.7204,0.754188,0.754188,0.452306,0.998761,1.13128,1.18467,1.13128,0.905026
13,1366.03,1,4.94276,8.28378,34.071,49.3905,0.735092,0.735092,0.636201,0.998761,1.10264,1.15468,1.10264,0.88211
14,1355.26,1,4.81675,8.12766,28.7577,42.8099,0.716479,0.716479,0.376366,0.998761,1.07472,1.25966,1.07472,0.859775
15,1350.09,1,4.82199,8.9265,29.49,43.7898,0.698337,0.698337,0.511994,0.998761,1.04751,1.32059,1.04751,0.838005
16,1336.14,1,4.92908,9.53028,26.9842,40.7199,0.680655,0.680655,0.669471,0.998761,1.02098,1.44816,1.02098,0.816786
17,1324.29,1,4.82594,10.3721,28.0707,42.4078,0.66342,0.66342,0.502583,0.998761,0.995131,1.41149,0.995131,0.796105
18,1318.23,1,5.19764,11.733,28.5702,43.0328,0.646622,0.646622,0.420042,0.998761,0.969933,1.42958,0.969933,0.775947
19,1304.96,1,4.84709,10.785,27.9209,42.1315,0.630249,0.630249,0.764117,0.998761,0.945374,1.52727,0.945374,0.756299
20,1291.5,1,5.06684,9.08335,25.6202,39.4018,0.614291,0.614291,0.712232,0.998761,0.921437,1.4886,0.921437,0.737149
21,1281.05,1,5.1029,10.0373,23.1842,36.6822,0.598737,0.598737,0.559611,0.998761,0.898105,1.45091,0.898105,0.718484
22,1264.56,1,5.05526,7.54594,24.7281,38.7896,0.583577,0.583577,0.360715,0.998761,0.875365,1.41417,0.875365,0.700292
23,1255.77,1,4.98129,6.03123,26.0486,40.7786,0.5688,0.5688,0.684709,0.998761,0.8532,1.37837,0.8532,0.68256
24,1245.06,1,5.22953,6.02248,26.5687,41.2706,0.554398,0.554398,0.613956,0.998761,0.831597,1.34346,0.831597,0.665277
25,1237.68,1,5.19956,6.25597,26.0538,40.4182,0.54036,0.54036,0.636882,0.998761,0.81054,1.30945,0.81054,0.648432
26,1217.63,1,5.29577,6.48407,26.405,41.0974,0.526678,0.526678,0.40352,0.998761,0.790017,1.27629,0.790017,0.632013
27,1214.32,1,5.35052,6.84796,28.1941,43.1626,0.513342,0.513342,0.477002,0.998761,0.770013,1.2788,0.770013,0.61601
28,1200.51,1,5.38065,7.7374,27.0413,41.5197,0.500344,0.500344,0.438682,0.998761,0.750516,1.24792,0.750516,0.600413
29,1194.5,1,5.33739,8.10251,25.2756,39.1538,0.487675,0.487675,0.543674,0.998761,0.731512,1.31106,0.731512,0.58521
30,1174.98,1,5.50558,7.27052,25.655,39.613,0.475327,0.475327,0.534405,0.998761,0.71299,1.27786,0.71299,0.570392
31,1177.7,1,5.43885,7.02891,26.5865,40.5839,0.463291,0.463291,0.581867,0.998761,0.694937,1.2455,0.694937,0.555949
32,1152.21,1,5.36575,6.38063,23.2007,36.3285,0.45156,0.45156,0.657544,0.998761,0.677341,1.21397,0.677341,0.541873
33,1147.34,1,5.19964,5.73252,22.9471,35.9204,0.440127,0.440127,0.679044,0.998761,0.66019,1.18323,0.66019,0.528152
34,1138.35,1,5.14992,5.89493,23.217,36.2343,0.428982,0.428982,0.850353,0.998761,0.643474,1.16602,0.643474,0.514779
35,1129.54,1,5.26071,7.77085,23.1658,36.2316,0.41812,0.41812,0.656112,0.998761,0.627181,1.21002,0.627181,0.501744
36,1120.93,1,5.31633,9.2265,24.0164,37.2571,0.407533,0.407533,0.59651,0.998761,0.6113,1.17938,0.6113,0.48904
37,1105.97,1,5.33797,8.13826,23.7917,37.1166,0.397214,0.397214,0.55397,0.998761,0.595821,1.14952,0.595821,0.476657
38,1088.9,1,5.40074,7.79211,24.2334,37.6683,0.387157,0.387157,0.531093,0.998761,0.580735,1.12042,0.580735,0.464588
39,1075.61,1,5.52988,8.35342,24.3793,37.8967,0.377354,0.377354,0.622321,0.998761,0.56603,1.09205,0.56603,0.452824
40,1072.5,1,5.51078,8.58675,24.3042,37.8679,0.367799,0.367799,0.497752,0.998761,0.551698,1.12132,0.551698,0.441359
41,1064.91,1,5.55141,8.22056,23.0916,36.4222,0.358486,0.358486,0.370118,0.998761,0.537729,1.09293,0.537729,0.430183
42,1047.14,1,5.53971,7.21699,23.7323,37.2283,0.349409,0.349409,0.501016,0.998761,0.524113,1.06525,0.524113,0.419291
43,1040.36,1,5.37655,8.01867,24.4394,38.1697,0.340562,0.340562,0.471295,0.998761,0.510842,1.03828,0.510842,0.408674
44,1024.62,1,5.49838,7.67208,23.5625,37.1482,0.331938,0.331938,0.53738,0.998761,0.497908,1.01199,0.497908,0.398326
45,1025.65,1,5.45149,7.62175,22.5175,35.8283,0.323534,0.323534,0.496107,0.998761,0.4853,0.986365,0.4853,0.38824
46,1015.7,1,5.36377,5.9589,22.69,36.2275,0.315341,0.315341,0.535604,0.998761,0.473012,0.96139,0.473012,0.37841
47,1003.33,1,5.35016,5.85912,22.9553,36.63,0.307357,0.307357,0.451841,0.998761,0.461035,0.937047,0.461035,0.368828
48,995.591,1,5.34916,5.28443,22.9564,36.6004,0.299574,0.299574,0.516033,0.998761,0.449362,0.91332,0.449362,0.359489
49,985.913,1,5.28265,5.07135,23.2914,36.9967,0.291989,0.291989,0.549657,0.998761,0.437984,0.890194,0.437984,0.350387
50,986.321,1,5.29488,5.40089,23.2736,37.0882,0.284596,0.284596,0.550661,0.998761,0.426894,0.93156,0.426894,0.341515
51,978.987,1,5.31929,4.88769,23.3597,37.0026,0.27739,0.27739,0.476258,0.998761,0.416084,0.907972,0.416084,0.332867
52,964.376,1,5.33139,5.45927,24.0769,37.8553,0.270366,0.270366,0.538574,0.998761,0.405549,0.884982,0.405549,0.324439
53,956.306,1,5.29292,4.97499,24.2487,38.2291,0.26352,0.26352,0.503426,0.998761,0.39528,0.862574,0.39528,0.316224
