parameter,value,se_sa,rse_sa
Cl_pop,4.92393231024603,0.617984636503989,12.5506322501235
V1_pop,21.749451325302,2.35865547715743,10.8446665705701
Q_pop,5.3973032674046,1.17011864658743,21.6796905531326
V2_pop,37.9512635047778,43.9381630812484,115.775231240237
omega_Cl,0.256491243222822,0.0528801162013099,20.6167335527206
omega_V1,0.279896605915035,0.0986285425411927,35.2374914367958
omega_Q,0.460076329681555,0.157261415171061,34.1815922762013
omega_V2,0.86120396424244,1.12596871829063,130.743559602759
corr_V2_V1,0.432540133737799,1.80167018167065,416.532488234445
a1,0.305455133339012,0.0233103215089585,7.63134056846489
a2,0.0628167093795577,0.00814763736787673,12.9704937561218
