iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1486.62,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1461.74,1,4.24798,0.62129,0.796415,47.0146,16.8667,55.7418,0.974679,0.974679,0.993719,0.974679,0.998743,0.974679,0.974679
3,1451.53,1,4.37257,0.390075,0.790206,45.111,17.109,54.1457,0.95,0.95,0.968558,0.95,0.998743,0.95,0.95
4,1445.45,1,4.13133,0.97788,0.77009,41.9347,20.8512,50.3151,0.925945,0.925945,1.06736,0.925945,0.998743,0.925945,0.925945
5,1432.78,1,3.51374,0.574795,0.908134,43.8004,16.2336,52.2012,0.9025,0.9025,1.04034,0.9025,0.998743,0.9025,0.9025
6,1417.2,1,5.02709,0.710191,0.594485,43.2135,15.8397,51.3273,0.879648,0.879648,1.01399,0.879648,0.998743,0.879648,0.879648
7,1414.9,1,4.21608,0.771594,0.757238,44.6237,17.5719,53.1131,0.857375,0.857375,0.988319,0.857375,0.998743,0.857375,0.857375
8,1387,1,5.43945,0.744022,0.550815,46.0327,18.4872,54.2196,0.835666,0.835666,0.963294,0.835666,0.998743,0.835666,0.835666
9,1391.7,1,5.37535,0.83894,0.560355,51.1207,16.1747,60.0788,0.814506,0.814506,1.03689,0.814506,0.998743,0.814506,0.814506
10,1382.26,1,7.45553,1.34165,0.253118,54.1303,15.8224,63.4171,0.793882,0.793882,1.01063,0.793882,0.998743,0.793882,0.793882
11,1366,1,6.2781,0.920778,0.456688,57.2037,14.2103,67.1094,0.773781,0.773781,0.985042,0.773781,0.998743,0.773781,0.773781
12,1345.04,1,4.57818,0.996858,0.756142,54.1729,12.311,63.0778,0.754188,0.754188,0.9601,0.754188,0.998743,0.754188,0.754188
13,1335.86,1,5.065,0.722196,0.686339,58.7895,11.8677,68.5184,0.735092,0.735092,0.987438,0.735092,0.998743,0.735092,0.735092
14,1331.1,1,4.55478,0.798405,0.73192,55.0356,11.4711,63.9135,0.716479,0.716479,1.06902,0.716479,0.998743,0.716479,0.716479
15,1313.46,1,4.04015,0.863094,0.827439,53.1412,13.5612,61.8506,0.698337,0.698337,1.04195,0.698337,0.998743,0.698337,0.698337
16,1313.69,1,5.11214,0.93298,0.61288,47.2369,16.3916,55.1825,0.680655,0.680655,1.01557,0.680655,0.998743,0.680655,0.680655
17,1296.06,1,5.29511,1.12108,0.553448,47.3981,13.6329,55.1809,0.66342,0.66342,0.989857,0.66342,0.998743,0.66342,0.66342
18,1289.49,1,5.6944,1.00402,0.547038,47.9467,15.5088,55.7407,0.646622,0.646622,0.964793,0.646622,0.998743,0.646622,0.646622
19,1278.59,1,4.15083,1.0347,0.803632,47.7593,14.8964,55.2533,0.630249,0.630249,0.952726,0.630249,0.998743,0.630249,0.630249
20,1265.72,1,4.8117,0.869947,0.674859,44.1014,14.4591,51.1174,0.614291,0.614291,0.928603,0.614291,0.998743,0.614291,0.614291
21,1256.63,1,4.52106,0.697473,0.764918,40.6516,18.4245,47.2883,0.598737,0.598737,0.90509,0.598737,0.998743,0.598737,0.598737
22,1241.07,1,5.58394,1.09632,0.555348,42.1517,15.6558,49.2839,0.583577,0.583577,0.882173,0.583577,0.998743,0.583577,0.583577
23,1224.12,1,4.85774,0.807489,0.711561,45.0041,15.6314,52.7542,0.5688,0.5688,0.859836,0.5688,0.998743,0.5688,0.5688
24,1206.78,1,5.31982,0.948973,0.660957,45.1556,13.6392,52.9194,0.554398,0.554398,0.838064,0.554398,0.998743,0.554398,0.554398
25,1202.82,1,5.29027,0.913147,0.631938,44.0313,13.786,51.9229,0.54036,0.54036,0.816844,0.54036,0.998743,0.54036,0.54036
26,1189.28,1,5.39652,0.988593,0.616019,45.5649,13.714,53.8146,0.526678,0.526678,0.796161,0.526678,0.998743,0.526678,0.526678
27,1174.22,1,5.01388,1.00428,0.672435,45.3449,13.5135,53.4553,0.513342,0.513342,0.776002,0.513342,0.998743,0.513342,0.513342
28,1164.93,1,4.98058,0.967665,0.670629,48.6489,12.2823,56.9329,0.500344,0.500344,0.756353,0.500344,0.998743,0.500344,0.500344
29,1149.04,1,5.90372,0.944771,0.52612,44.4666,13.1265,52.0274,0.487675,0.487675,0.737202,0.487675,0.998743,0.487675,0.487675
30,1133.32,1,5.07003,0.80821,0.680506,42.7697,12.3644,49.9922,0.475327,0.475327,0.718535,0.475327,0.998743,0.475327,0.475327
31,1126.19,1,5.04573,0.885747,0.665354,44.9194,13.018,52.1324,0.463291,0.463291,0.700341,0.463291,0.998743,0.463291,0.463291
32,1117.99,1,5.29614,0.802482,0.631404,44.4118,13.9746,51.6791,0.45156,0.45156,0.682608,0.45156,0.998743,0.45156,0.45156
33,1103.39,1,5.07769,0.804599,0.673134,45.6091,13.2264,52.9519,0.440127,0.440127,0.665324,0.440127,0.998743,0.440127,0.440127
34,1098.09,1,5.71263,0.979982,0.562138,45.9624,13.0498,53.4176,0.428982,0.428982,0.648478,0.428982,0.998743,0.428982,0.428982
35,1084.2,1,5.85951,0.816271,0.535886,43.3854,14.5091,50.5408,0.41812,0.41812,0.632058,0.41812,0.998743,0.41812,0.41812
36,1074.76,1,5.72735,0.90559,0.569041,43.9258,16.7285,51.1137,0.407533,0.407533,0.626329,0.407533,0.998743,0.407533,0.407533
37,1066.91,1,5.73826,1.0725,0.556136,39.9729,15.8329,46.3765,0.397214,0.397214,0.635669,0.397214,0.998743,0.397214,0.397214
38,1054.43,1,5.88287,0.768271,0.522488,41.8619,15.5137,48.549,0.387157,0.387157,0.619573,0.387157,0.998743,0.387157,0.387157
39,1042.82,1,6.49187,0.813584,0.444264,44.0027,15.8265,51.1463,0.377354,0.386647,0.603885,0.388201,0.998743,0.377354,0.377354
40,1041.54,1,5.98217,0.927915,0.527974,44.3433,14.5655,51.5437,0.367799,0.385566,0.588595,0.388083,0.998743,0.367799,0.367799
41,1024.17,1,5.58575,0.982762,0.592441,42.3128,15.4153,49.1754,0.358486,0.375803,0.573691,0.378257,0.998743,0.358486,0.358486
42,1012.56,1,5.52112,0.944718,0.617244,43.9616,15.8122,51.1084,0.349409,0.366288,0.559165,0.368679,0.998743,0.349409,0.349409
43,1004.55,1,5.28211,0.818651,0.624538,42.5489,16.499,49.4548,0.340562,0.357013,0.545007,0.359344,0.998743,0.340562,0.340562
44,990.378,1,5.63384,0.832687,0.574051,40.8808,17.4679,47.566,0.331938,0.347973,0.531207,0.350245,0.998743,0.331938,0.331938
45,981.62,1,5.54657,0.966699,0.598068,40.4477,17.1285,46.9111,0.323534,0.339162,0.552672,0.341377,0.998743,0.323534,0.323534
46,978.045,1,5.47925,0.834409,0.598145,39.8392,15.7045,46.4046,0.315341,0.330575,0.538678,0.332733,0.998743,0.315341,0.315341
47,975.933,1,5.64282,0.783757,0.580302,39.8445,17.0743,46.3464,0.307357,0.328067,0.537068,0.328868,0.998743,0.307357,0.307357
48,971.442,1,5.19549,0.931664,0.647716,38.9151,16.5129,45.116,0.299574,0.31976,0.578422,0.320541,0.998743,0.299574,0.299574
49,961.365,1,5.21775,0.851618,0.642874,39.5272,16.632,45.7433,0.291989,0.316059,0.563776,0.317528,0.998743,0.291989,0.291989
50,951.227,1,5.38909,0.841623,0.620128,40.1772,16.615,46.4171,0.284596,0.308057,0.549501,0.309488,0.998743,0.284596,0.284596
51,935.734,1,5.71776,0.879767,0.552021,39.4448,14.1988,45.4883,0.27739,0.300256,0.535587,0.301652,0.998743,0.27739,0.27739
52,924.518,1,5.72122,0.775204,0.556566,40.356,15.3031,46.5335,0.270366,0.304324,0.522026,0.305804,0.998743,0.270366,0.270366
53,932.041,1,5.65734,0.868683,0.570842,40.1856,15.7013,46.5161,0.26352,0.296619,0.508808,0.298061,0.998743,0.26352,0.26352
54,924.505,1,6.01323,0.849642,0.521593,42.8325,14.0722,49.6601,0.256848,0.29964,0.53306,0.302981,0.998743,0.256848,0.256848
55,905.578,1,5.44435,0.929125,0.602443,43.1358,12.9833,50.1331,0.250344,0.292053,0.519562,0.295309,0.998743,0.250344,0.250344
56,909.895,1,5.59809,0.893897,0.569303,42.7,12.9463,49.5214,0.244005,0.305247,0.529739,0.30941,0.998743,0.244005,0.244005
57,906.973,1,5.74418,0.843405,0.543887,41.13,12.5363,47.7589,0.237827,0.297518,0.516326,0.301576,0.998743,0.237827,0.237827
58,893.881,1,5.86115,0.792666,0.528712,42.0748,12.1655,48.9197,0.231805,0.289985,0.503252,0.29394,0.998743,0.231805,0.231805
59,897.264,1,5.61058,0.861655,0.563461,42.3496,11.7044,49.1976,0.225936,0.29534,0.507577,0.296406,0.998743,0.225936,0.225936
60,884.347,1,5.39824,0.909318,0.604028,41.6888,12.1996,48.3859,0.220215,0.290836,0.494725,0.291086,0.998743,0.220215,0.220215
61,879.173,1,5.5504,0.908536,0.587766,41.2567,13.1028,48.0241,0.214639,0.283472,0.503405,0.283715,0.998743,0.214639,0.214639
62,878.766,1,5.71377,0.926236,0.558813,40.2586,14.3519,46.8895,0.209204,0.277698,0.490658,0.279998,0.998743,0.209204,0.209204
63,869.987,1,5.62938,0.970753,0.576756,40.509,12.7843,47.1957,0.203907,0.270667,0.478234,0.272908,0.998743,0.203907,0.203907
64,869.3,1,5.39232,0.901199,0.607986,40.4243,13.4219,46.898,0.198744,0.263813,0.508285,0.265998,0.998743,0.199076,0.198744
65,866.827,1,5.58663,0.897111,0.57958,41.2246,14.4338,47.9008,0.193711,0.257134,0.532325,0.259263,0.998743,0.196493,0.193711
66,862.097,1,5.52448,0.869268,0.604902,40.2405,15.4244,46.6875,0.188807,0.250623,0.518846,0.252698,0.998743,0.203646,0.188807
67,864.353,1,5.51667,0.854252,0.587705,40.4823,14.2164,46.9666,0.184026,0.268807,0.505709,0.27023,0.998743,0.198489,0.184026
68,859.258,1,5.56833,0.873625,0.586852,40.2044,14.479,46.5021,0.179366,0.2835,0.523948,0.286057,0.998743,0.200985,0.179366
69,870.779,1,5.391,0.771976,0.612441,39.5347,16.2179,45.7984,0.174825,0.296714,0.510681,0.297032,0.998743,0.203535,0.1756
70,856.959,1,5.58857,0.763426,0.582463,39.3195,16.4017,45.5353,0.170398,0.289201,0.49775,0.289511,0.998743,0.202339,0.171154
71,853.931,1,5.38976,0.782217,0.617114,38.8711,15.8622,45.0054,0.166083,0.281878,0.485147,0.282181,0.998743,0.207034,0.16682
72,840.589,1,5.41951,0.759273,0.611386,39.0586,15.3544,45.0529,0.161878,0.274741,0.472863,0.275036,0.998743,0.220921,0.162596
73,844.557,1,5.1905,0.740844,0.65489,39.8007,16.4419,45.9627,0.157779,0.270576,0.46089,0.268197,0.998743,0.232148,0.158479
