iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,782.43,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,771.169,1,5.7855,0.809521,22.8359,7.30776,23.7729,1.46202,1.46202,0.974679,0.62,0.285
3,756.727,1,6.26403,1.14609,26.0933,8.67731,21.8042,1.425,1.425,1.05039,0.62,0.27075
4,753.293,1,5.75321,0.709196,25.2224,9.21295,26.5057,1.38892,1.38892,1.0238,0.62,0.257212
5,735.729,1,5.84469,1.11223,22.17,9.99936,26.5885,1.35375,1.35375,1.00698,0.62,0.244352
6,727.661,1,5.90732,0.828371,22.742,10.0668,29.5798,1.31947,1.31947,1.0227,0.62,0.232134
7,710.653,1,5.8819,0.450784,18.6481,10.8104,28.4705,1.28606,1.28606,0.996805,0.62,0.220528
8,700.599,1,5.92132,-0.14235,16.8204,11.472,33.7198,1.2535,1.2535,0.971566,0.62,0.209501
9,689.411,1,5.9895,0.689651,17.3261,11.5896,32.8768,1.22176,1.22176,0.946965,0.62,0.199026
10,681.027,1,5.70877,0.395508,16.3036,11.7289,33.1336,1.19082,1.19082,0.922987,0.62,0.189075
11,674.755,1,5.76384,0.35028,16.599,13.3727,32.4088,1.16067,1.16067,0.91394,0.62,0.179621
12,660.025,1,5.84022,0.337907,16.0573,13.3316,30.3833,1.13128,1.13128,0.890799,0.62,0.17064
13,646.799,1,5.73489,0.566163,13.986,14.3207,29.1489,1.10264,1.10264,0.868243,0.62,0.162108
14,630.315,1,5.46696,0.090065,11.6271,15.7601,28.3747,1.07472,1.07472,0.846259,0.62,0.154003
15,618.852,1,5.50111,0.133401,11.3691,14.8039,26.8229,1.04751,1.04751,0.826346,0.62,0.146302
16,612.254,1,5.56135,0.250688,12.0949,18.8335,25.3141,1.02098,1.02098,0.892712,0.62,0.138987
17,599.412,1,5.42748,-0.0228001,10.6298,19.3242,26.4414,0.995131,0.995131,0.870108,0.62,0.132038
18,585.57,1,5.48679,-0.0360693,10.6316,20.4457,26.3175,0.969933,0.969933,0.848077,0.62,0.125436
19,579.99,1,5.67871,0.274745,11.2737,22.8262,25.4848,0.945374,0.945374,0.826603,0.62,0.119164
20,563.491,1,5.62717,0.38001,11.3029,21.7752,24.8676,0.921437,0.921437,0.805673,0.62,0.113206
21,560.538,1,5.64201,0.566708,11.1586,20.9095,25.567,0.898105,0.898105,0.785273,0.62,0.107546
22,554.116,1,5.56152,0.35279,10.6416,25.1495,24.8479,0.875365,0.875365,0.791901,0.62,0.102168
23,536.132,1,5.59455,0.37378,10.1934,25.7198,24.5373,0.8532,0.8532,0.777543,0.62,0.0970601
24,531.418,1,5.59099,0.374031,10.5879,24.8118,24.7865,0.831597,0.831597,0.757855,0.62,0.0922071
25,519.641,1,5.50646,-0.0519322,9.57183,25.4471,25.6385,0.81054,0.81054,0.738666,0.62,0.0875967
26,510.715,1,5.51113,0.0894725,9.01929,25.7683,25.4983,0.790017,0.790017,0.719962,0.62,0.0832169
27,504.993,1,5.47396,0.214232,8.80344,27.1203,25.1298,0.770013,0.770013,0.715357,0.62,0.079056
28,488.632,1,5.4292,0.297534,9.02527,25.4902,24.3249,0.750516,0.750516,0.697244,0.62,0.0751032
29,471.259,1,5.46506,0.42525,9.30732,25.4546,23.5457,0.731512,0.731512,0.679589,0.62,0.0713481
30,470.083,1,5.41611,0.265946,9.22907,27.0771,23.6929,0.71299,0.71299,0.692594,0.62,0.0677807
31,461.538,1,5.5071,0.271364,9.27141,27.8825,23.7576,0.694937,0.694937,0.701148,0.62,0.0643916
32,455.281,1,5.48564,0.276488,9.74036,24.8686,23.4328,0.677341,0.677341,0.683395,0.62,0.061172
33,447.409,1,5.46358,0.335379,8.96159,25.1707,23.7807,0.66019,0.66019,0.666091,0.62,0.0581134
34,440.697,1,5.50857,0.38901,8.94217,25.9238,23.6692,0.643474,0.643474,0.649225,0.62,0.0552078
35,427.759,1,5.48594,0.248716,9.57478,29.5541,23.6183,0.627181,0.627181,0.651161,0.62,0.0524474
36,423.023,1,5.46269,0.167974,9.86026,31.1939,23.277,0.6113,0.6113,0.711173,0.62,0.049825
37,410.306,1,5.38423,-0.0339952,9.50483,29.2387,23.5498,0.595821,0.595821,0.70944,0.62,0.0473338
38,403.576,1,5.44123,-0.0731009,9.83499,27.6868,23.4026,0.580735,0.580735,0.691476,0.62,0.0449671
39,392.251,1,5.47326,0.0633185,10.9319,25.9187,23.0095,0.56603,0.56603,0.673968,0.62,0.0427187
40,385.643,1,5.43222,-0.0424557,10.512,25.0977,23.0544,0.551698,0.551698,0.656903,0.62,0.0405828
41,381.653,1,5.41697,0.122644,11.079,24.5283,22.1539,0.537729,0.537729,0.640269,0.62,0.0385536
42,379.171,1,5.36776,-0.0920779,11.6545,23.2041,21.6433,0.524113,0.524113,0.624057,0.62,0.036626
43,380.97,1,5.40212,-0.066593,11.6684,22.7275,21.6475,0.510842,0.510842,0.629441,0.62,0.0368751
44,375.211,1,5.39,0.052265,11.7937,21.9482,21.5122,0.497908,0.497908,0.613503,0.62,0.0365976
45,374.447,1,5.42274,0.0845874,11.8933,22.082,21.1173,0.4853,0.4853,0.597969,0.62,0.0363223
46,370.664,1,5.39042,0.168063,11.7684,21.3495,21.1173,0.473012,0.473012,0.582828,0.62,0.0349444
47,370.639,1,5.36433,0.0829511,11.9729,19.8993,20.6553,0.461035,0.461035,0.588127,0.62,0.0351394
48,358.643,1,5.34913,0.0578077,12.3789,18.3526,20.4536,0.449362,0.449362,0.574082,0.62,0.033419
49,365.014,1,5.36035,0.125387,12.3361,19.0847,20.3977,0.437984,0.437984,0.573589,0.62,0.035422
50,358.622,1,5.40983,0.210487,12.1598,18.9346,20.6527,0.426894,0.426894,0.572413,0.62,0.0339193
51,349.919,1,5.37135,0.0846542,12.0538,18.3254,21.0359,0.416084,0.42729,0.592577,0.62,0.0322234
52,350.645,1,5.36205,0.195952,12.2179,18.0469,20.662,0.405549,0.416471,0.577573,0.62,0.0327909
53,345.158,1,5.37641,0.151868,12.2727,19.2599,20.662,0.39528,0.405926,0.584171,0.62,0.0316715
54,346.084,1,5.36873,0.0884675,12.489,18.5335,20.4279,0.385271,0.404761,0.573968,0.62,0.0318362
55,342.981,1,5.4052,0.0384023,13.2545,17.0677,20.2843,0.375516,0.422886,0.590376,0.62,0.0311534
56,334.786,1,5.41366,0.102163,13.3281,17.4819,20.5061,0.366008,0.413612,0.630243,0.62,0.0295957
57,336.492,1,5.43869,0.169835,13.4865,17.1709,20.3059,0.35674,0.403139,0.614285,0.62,0.0301639
58,336.881,1,5.41008,0.106704,13.2218,17.1899,20.2067,0.347707,0.398152,0.598731,0.62,0.0305451
59,341.632,1,5.39381,0.0927071,13.3535,16.3878,20.2423,0.338903,0.418536,0.592891,0.62,0.0309436
60,340.139,1,5.41957,0.104314,13.5053,16.5386,19.9774,0.330322,0.412183,0.641147,0.62,0.0307991
61,338.033,1,5.37805,0.148622,13.2783,16.5809,19.7511,0.321958,0.401747,0.624913,0.62,0.0308625
62,334.849,1,5.37469,0.104805,13.5101,15.7455,19.9825,0.313806,0.391574,0.645286,0.62,0.0300376
63,330.491,1,5.36255,0.0814012,12.961,16.4723,20.0333,0.30586,0.389557,0.633079,0.62,0.0296374
64,334.336,1,5.33859,0.084481,12.9745,16.2975,19.9863,0.298116,0.388791,0.652659,0.62,0.0300088
65,337.829,1,5.35466,0.0220968,13.2849,15.9186,19.8224,0.290567,0.39359,0.682706,0.62,0.0308232
66,339.108,1,5.3037,0.05694,13.2059,16.977,19.652,0.28321,0.393631,0.681766,0.62,0.0307072
67,337.414,1,5.31617,0.0757995,13.3622,17.0934,19.5445,0.276039,0.388529,0.700449,0.62,0.0306789
68,335.734,1,5.2981,0.0713369,13.0785,17.3382,19.3995,0.269049,0.402726,0.748161,0.62,0.0300133
69,334.886,1,5.29636,0.0462766,12.8273,17.3638,19.3767,0.262237,0.452118,0.755025,0.62,0.0294985
70,332.357,1,5.29182,0.0889927,12.8496,16.4665,19.2216,0.255597,0.461079,0.753686,0.62,0.0289028
71,328.895,1,5.3048,0.117356,13.199,17.1541,19.2741,0.254035,0.449404,0.802633,0.62,0.0284793
72,329.269,1,5.32068,0.130227,13.2746,15.8812,19.244,0.252693,0.456888,0.78231,0.62,0.0285128
73,330.447,1,5.31719,0.12077,13.4306,15.03,19.1538,0.247892,0.453692,0.762502,0.62,0.028601
74,331.383,1,5.32687,0.155562,13.5958,15.2701,19.1501,0.250264,0.463635,0.772924,0.62,0.0282274
75,331.865,1,5.32875,0.123748,13.7459,14.9365,19.195,0.248583,0.451895,0.768899,0.62,0.0286874
76,335.049,1,5.3398,0.175436,13.813,15.184,19.1125,0.249994,0.440453,0.786216,0.62,0.0291088
77,329.125,1,5.334,0.154024,14.0631,15.5093,18.6944,0.243664,0.429301,0.766309,0.62,0.0288152
78,332.146,1,5.32001,0.0992088,13.8571,15.2431,18.7455,0.242686,0.41843,0.788195,0.494804,0.0293225
79,331.15,1,5.30209,0.127059,13.2206,15.2682,18.881,0.249841,0.431654,0.768237,0.596933,0.0295096
80,326.564,1,5.29629,0.0831937,13.0649,16.073,19.0322,0.251125,0.433063,0.748785,0.601822,0.0286591
81,324.331,1,5.35579,0.115128,13.7405,16.2129,19.1363,0.244766,0.422097,0.779846,0.524233,0.0281715
82,320.257,1,5.34742,0.146186,13.7107,16.9937,19.3157,0.245678,0.41141,0.851038,0.513661,0.0272228
83,316.811,1,5.34189,0.169575,13.7989,15.597,19.1874,0.244104,0.405457,0.829489,0.426148,0.0268333
84,316.336,1,5.3326,0.221163,13.8954,14.8447,19.2061,0.24536,0.395191,0.808486,0.32395,0.026755
85,313.051,1,5.34862,0.276552,14.1384,14.2344,19.0336,0.243841,0.385184,0.788015,0.262285,0.026563
86,315.38,1,5.33358,0.286059,14.0195,14.3252,18.8886,0.247428,0.375431,0.79983,0.346786,0.0269263
87,323.224,1,5.36004,0.230667,14.4452,15.4826,18.9587,0.241163,0.382183,0.823905,0.257409,0.0276448
88,325.393,1,5.34681,0.290247,13.9938,15.7753,19.0438,0.240525,0.388941,0.825749,0.289184,0.0278236
89,327.873,1,5.37725,0.261598,13.843,16.448,19.0773,0.244215,0.420933,0.875239,0.464211,0.0279666
90,320.742,1,5.35588,0.215868,14.0264,15.8419,18.824,0.243791,0.410275,0.853078,0.385103,0.0272872
91,331.381,1,5.35474,0.241395,14.0295,16.4857,18.7982,0.245704,0.399886,0.831477,0.347754,0.0288288
92,330.488,1,5.35008,0.210311,13.5292,17.8009,19.0259,0.250922,0.438818,0.834415,0.468825,0.0282459
93,329.838,1,5.33206,0.156168,13.7757,16.7806,18.7732,0.246447,0.427707,0.818996,0.509461,0.0286061
94,333.283,1,5.32925,0.115758,14.0439,16.0682,18.6045,0.248539,0.478208,0.806296,0.502744,0.028573
95,332.14,1,5.34726,0.146413,14.195,16.0278,18.7317,0.24523,0.4661,0.837037,0.463931,0.0284655
96,327.703,1,5.35224,0.159498,14.264,16.3665,18.5414,0.250208,0.454298,0.815843,0.531679,0.0283081
97,335.078,1,5.36108,0.159155,14.5593,15.6783,18.5885,0.253452,0.442795,0.795185,0.525935,0.0296732
98,335.737,1,5.38138,0.177459,14.5127,15.8059,18.6466,0.249893,0.431583,0.785208,0.524918,0.0296589
99,330.993,1,5.37266,0.180809,14.3737,15.0907,18.7049,0.248258,0.423989,0.811098,0.477385,0.0287019
100,330.614,1,5.3717,0.192164,14.112,15.4574,19.1213,0.24933,0.416578,0.813142,0.463554,0.0286524
101,334.555,1,5.35376,0.146092,14.3196,14.9454,18.9421,0.248605,0.444663,0.825605,0.529068,0.0290802
102,329.389,1,5.35941,0.172994,14.5932,13.5832,18.7201,0.248963,0.433404,0.8047,0.508852,0.0289254
