simulations, -2LL
1000,605.046
2000,605.751
3000,605.319
4000,605.425
5000,605.454
6000,605.398
7000,605.429
8000,605.413
9000,605.015
10000,605.043
11000,605.145
12000,605.169
13000,605.313
14000,605.294
15000,605.337
16000,605.358
17000,605.398
18000,605.41
19000,605.4
20000,605.394
21000,605.354
22000,605.332
23000,605.333
24000,605.314
25000,605.337
26000,605.367
27000,605.423
28000,605.431
29000,605.475
30000,605.459
