pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.79956,0.022278,-3.31672,0.00452814,-2.06387,0.0223794,All
-2.28522,0,-3.07925,0,-1.55187,0.156656,All
-1.77089,0.11139,-2.84179,0.00905628,-1.03986,0.223794,All
-1.25656,0.178224,-2.60433,0.00452814,-0.527861,0.380451,All
-0.742225,0.311893,-2.36686,0.0135844,-0.0158584,0.559486,All
-0.227893,0.401005,-2.1294,0.0181126,0.496144,0.313312,All
0.28644,0.445561,-1.89193,0.0362251,1.00815,0.335692,All
0.800773,0.378727,-1.65447,0.0950909,1.52015,0.134277,All
1.31511,0.22278,-1.41701,0.099619,2.03215,0,All
1.82944,0.0668341,-1.17954,0.167541,2.54415,0.0223794,All
,,-0.942079,0.262632,,,All
,,-0.704615,0.33961,,,All
,,-0.467151,0.421117,,,All
,,-0.229687,0.516208,,,All
,,0.0077765,0.561489,,,All
,,0.24524,0.393948,,,All
,,0.482704,0.326026,,,All
,,0.720168,0.298857,,,All
,,0.957632,0.239991,,,All
,,1.1951,0.149429,,,All
,,1.43256,0.0905628,,,All
,,1.67002,0.0679221,,,All
,,1.90749,0.0679221,,,All
,,2.14495,0.0498095,,,All
,,2.38241,0.00905628,,,All
,,2.61988,0.031697,,,All
,,2.85734,0.0181126,,,All
,,3.09481,0.00452814,,,All
,,3.33227,0.0271688,,,All
,,3.56973,0.00905628,,,All
,,3.8072,0.0135844,,,All
