iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1228.1,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1217.17,1,10.0613,11.7134,45.7595,99.2392,0.95,0.95,0.285,0.285,0.982277,0.974679,1.2223,0.974679,1.13173,0.974679
3,1191.88,1,10.2567,10.1335,45.9822,105.401,0.9025,0.9025,0.27075,0.27075,0.960271,0.95,1.19135,0.95,1.10307,0.95
4,1177.82,1,10.1206,10.3236,47.041,87.8155,0.857375,0.857375,0.257212,0.257212,0.910667,0.925945,1.16119,0.925945,1.19229,0.925945
5,1155.64,1,10.2301,8.21052,49.9323,92.3656,0.814506,0.814506,0.244352,0.244352,0.916668,0.9025,1.13179,0.9025,1.1621,0.9025
6,1139.17,1,9.85975,9.89674,48.2571,97.29,0.773781,0.773781,0.232134,0.232134,0.9306,0.879648,1.10313,0.879648,1.16933,0.879648
7,1119.62,1,9.61045,9.76822,46.145,86.1857,0.735092,0.735092,0.220528,0.220528,0.913695,0.857375,1.0752,0.857375,1.21427,0.857375
8,1113.32,1,9.30548,9.57207,48.1948,83.3589,0.698337,0.698337,0.209501,0.209501,0.913529,0.835666,1.04797,0.835666,1.34058,0.835666
9,1094.81,1,9.51061,10.2473,47.0428,84.8098,0.66342,0.66342,0.199026,0.199026,0.92561,0.814506,1.02144,0.814506,1.35865,0.814506
10,1066.35,1,9.21893,9.80705,44.2023,79.9115,0.630249,0.630249,0.189075,0.189075,0.914346,0.793882,0.995573,0.793882,1.32425,0.793882
11,1050.73,1,9.38187,10.432,46.5469,81.1245,0.598737,0.598737,0.179621,0.179621,0.931453,0.773781,0.970364,0.773781,1.29072,0.773781
12,1035.24,1,9.39407,10.1505,46.1322,69.4912,0.5688,0.5688,0.17064,0.17064,0.936534,0.754188,1.03985,0.754188,1.36069,0.754188
13,1017.61,1,9.50659,9.55436,48.4581,71.7217,0.54036,0.54036,0.162108,0.162108,0.933154,0.735092,1.04488,0.735092,1.34526,0.735092
14,1016.02,1,9.46569,10.1103,45.3377,71.679,0.513342,0.513342,0.154003,0.154003,0.922815,0.716479,1.02313,0.716479,1.3787,0.716479
15,1007.51,1,9.36789,10.3007,46.159,81.2617,0.487675,0.487675,0.146302,0.146302,0.950553,0.698337,0.997225,0.698337,1.43473,0.698337
16,989.777,1,9.34736,10.0876,47.8874,81.6415,0.463291,0.463291,0.138987,0.138987,0.945101,0.680655,0.971974,0.680655,1.48192,0.680655
17,970.546,1,9.18234,9.54609,47.9754,80.1906,0.440127,0.440127,0.132038,0.132038,0.956104,0.66342,0.947363,0.66342,1.56938,0.66342
18,958.924,1,9.36411,9.7553,48.4355,68.615,0.41812,0.234872,0.125436,0.140352,0.942203,0.646622,0.923376,0.646622,1.72594,0.646622
19,960.031,1,9.33769,9.08733,50.0123,79.2421,0.397214,0.190469,0.119164,0.148965,0.949569,0.630249,0.899995,0.630249,1.72659,0.630249
20,957.373,1,9.3511,9.88909,50.5375,81.2472,0.377354,0.18794,0.113206,0.150618,0.954805,0.614291,0.877207,0.614291,1.68418,0.614291
21,941.118,1,9.18414,8.72157,49.8567,98.1665,0.358486,0.176594,0.107546,0.148855,0.950628,0.598737,0.854995,0.598737,1.64153,0.598737
22,935.064,1,9.16675,8.9541,49.4042,101.065,0.340562,0.283782,0.102168,0.142562,0.965503,0.583577,0.833346,0.583577,1.71738,0.583577
23,934.732,1,9.17793,8.39681,49.3307,99.7796,2.22045e-16,0.245899,0.119172,0.14784,0.956107,0.5688,0.812246,0.5688,1.82089,0.5688
24,924.684,1,9.22237,8.45128,50.1478,91.315,2.22045e-16,0.31635,0.119806,0.135748,0.95065,0.554398,0.791679,0.554398,1.77479,0.554398
25,919.952,1,9.32644,9.25386,50.1818,84.5507,2.22045e-16,0.202651,0.120555,0.140376,0.949168,0.54036,0.806186,0.54036,1.89044,0.54036
26,911.445,1,9.54449,8.76421,49.3959,89.4743,2.22045e-16,0.208628,0.115638,0.144165,0.972346,0.526678,0.785773,0.526678,1.84257,0.526678
27,902.376,1,9.60901,9.01223,49.4512,90.3727,2.22045e-16,0.313641,0.112911,0.136694,0.957047,0.513342,0.765877,0.513342,1.79592,0.513342
