iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,626.82,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,603.894,1,10.059,16.9876,37.8013,61.3791,0.24,0.894427,0.894427,0.894427,0.936188
3,576.155,1,10.1094,17.8601,38.3106,60.5503,0.192,0.8,0.878908,0.8,0.971974
4,533.629,1,10.0486,21.1868,38.4651,58.8651,0.1536,0.715542,0.875842,0.715542,1.0279
5,499.676,1,9.85554,18.6118,41.1446,65.3807,0.12288,0.64,0.875929,0.64,0.926783
6,463.16,1,9.91987,18.2291,38.2688,64.8623,0.10421,0.572433,0.804241,0.579557,0.82894
7,447.202,1,9.9376,17.371,38.2251,67.7606,0.0975468,0.512,0.850875,0.555173,0.791426
8,423.91,1,9.96572,16.6732,37.9879,57.8893,0.0883783,0.457947,0.816621,0.540809,0.790842
9,407.968,1,9.89045,15.0189,37.8807,55.7619,0.0822175,0.4096,0.805594,0.500996,0.820308
10,392.872,1,9.91621,15.8744,37.8209,56.6092,0.0777652,0.366357,0.759571,0.485126,0.786438
11,376.546,1,9.94435,15.751,38.357,54.7895,0.0728939,0.32768,0.760972,0.446127,0.788158
12,362.772,1,10.0305,15.1428,38.8195,52.1196,0.0693015,0.293086,0.742688,0.453042,0.762038
13,362.949,1,10.0783,15.283,39.1911,54.0853,0.0700403,0.262144,0.764939,0.463143,0.707168
14,354.242,1,10.0334,15.5434,38.3019,52.0619,0.0665336,0.253738,0.794644,0.453729,0.71597
15,350.793,1,10.0448,15.2453,38.8286,54.1036,0.0658198,0.252304,0.802016,0.434402,0.710637
16,334.853,1,10.0764,14.8101,38.6173,52.3504,0.0613354,0.251519,0.788435,0.413635,0.693221
17,336.429,1,10.064,15.3603,38.2692,54.0595,0.061507,0.256343,0.804644,0.404718,0.706593
18,335.89,1,10.0912,16.8995,37.8342,51.5948,0.0608855,0.256579,0.859329,0.409827,0.696765
19,331.334,1,10.057,16.2092,37.438,53.5611,0.0589354,0.258898,0.856416,0.421187,0.709788
20,334.154,1,10.0916,16.0159,36.819,51.5855,0.0602409,0.251406,0.85994,0.434694,0.68066
21,329.174,1,10.1213,17.1094,36.0981,50.8631,0.0588983,0.249202,0.849309,0.429779,0.673318
22,323.542,1,10.181,16.8787,36.9092,50.036,0.0587483,0.242436,0.862225,0.404423,0.621348
23,319.884,1,10.1602,16.4341,36.8707,50.6331,0.0577911,0.248627,0.830464,0.386442,0.646141
24,319.777,1,10.1541,17.565,37.3456,51.5304,0.0578369,0.240905,0.853169,0.380097,0.644636
25,314.804,1,10.1637,17.6233,37.143,50.5451,0.0562526,0.238597,0.862735,0.377734,0.644732
26,314.832,1,10.1535,16.4015,37.7981,52.2283,0.0567986,0.245595,0.814778,0.37907,0.625451
27,320.325,1,10.144,16.7949,37.7943,53.284,0.0583935,0.244326,0.874108,0.360005,0.622008
28,315.087,1,10.1924,16.2699,38.5276,50.3874,0.0576393,0.241603,0.823709,0.349874,0.64078
29,315.463,1,10.1721,15.6395,38.3731,49.7198,0.057379,0.241811,0.839074,0.353016,0.641575
30,317.532,1,10.1683,14.878,39.288,48.6057,0.0581299,0.245846,0.808112,0.352364,0.626124
31,325.062,1,10.1612,14.3489,39.6309,49.1066,0.0607483,0.240032,0.820511,0.327008,0.672419
32,319.798,1,10.1563,13.9264,39.3088,48.7707,0.0587662,0.241643,0.790229,0.35038,0.672072
33,325.414,1,10.172,14.6687,40.114,48.5176,0.0605302,0.243514,0.748906,0.371011,0.666718
34,325.784,1,10.2055,15.1966,40.1428,45.4709,0.0614939,0.241464,0.780252,0.351288,0.629047
35,329.263,1,10.202,15.346,40.0099,46.7012,0.0620962,0.243304,0.788568,0.353832,0.64104
36,331.184,1,10.2247,17.5202,38.7605,49.6745,0.0628748,0.24877,0.835621,0.335156,0.616021
37,336.727,1,10.1283,15.7241,38.7912,46.4168,0.0632964,0.254982,0.872427,0.34613,0.613212
38,329.329,1,10.1727,15.941,38.472,45.2746,0.0613816,0.253673,0.897086,0.330073,0.616851
39,320.014,1,10.191,14.7942,39.6106,47.6131,0.0607953,0.253699,0.89236,0.310972,0.551728
40,319.312,1,10.1991,15.3943,39.4331,46.5495,0.0606921,0.249149,0.890711,0.321246,0.493481
41,318.321,1,10.2162,15.1849,39.5631,45.8637,0.06032,0.259339,0.883715,0.327442,0.483175
