parameter,value
Cl_pop,10.5464647025877
beta_Cl_logtCLCRMLMIN,0.624701702300401
V1_pop,40.0751589655485
Q_pop,13.0274261424881
V2_pop,48.5786928733227
omega_Cl,0.207454674055681
omega_V1,0.291978916362345
omega_Q,0.649485602122506
omega_V2,0.30107520426729
corr_V2_V1,0.998851362390628
a1,0.303955472454058
a2,0.0636481656876943
