iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1430.84,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1419.69,1,4.72018,0.246452,0.829177,40.9087,16.3764,48.3997,0.974679,0.974679,1.05139,0.974679,0.998743,0.974679,0.974679
3,1403.92,1,6.14656,0.162686,0.584728,41.1646,16.8719,49.6108,0.95,0.95,1.02477,0.95,0.998743,0.95,0.95
4,1392.69,1,5.9294,-0.0151002,0.583291,40.3263,18.2012,48.276,0.925945,0.925945,1.09704,0.925945,0.998743,0.925945,0.925945
5,1384.63,1,4.50856,-0.213833,0.901584,43.7803,13.9371,52.2749,0.9025,0.9025,1.06926,0.9025,0.998743,0.9025,0.9025
6,1369.53,1,5.49578,-0.207252,0.648842,42.095,14.4211,50.2592,0.879648,0.879648,1.04219,0.879648,0.998743,0.879648,0.879648
7,1362.17,1,6.36312,-0.0739202,0.562409,45.4496,15.4781,53.9707,0.857375,0.857375,1.0158,0.857375,0.998743,0.857375,0.857375
8,1346.99,1,5.02624,0.0913225,0.794081,47.3383,12.6637,55.6388,0.835666,0.835666,0.99008,0.835666,0.998743,0.835666,0.835666
9,1345.18,1,5.3069,0.553222,0.781294,55.8301,12.6918,65.6043,0.814506,0.814506,0.965011,0.814506,0.998743,0.814506,0.814506
10,1327.79,1,5.05909,0.957046,0.7706,53.1722,12.9654,62.5332,0.793882,0.793882,0.940576,0.793882,0.998743,0.793882,0.793882
11,1310.27,1,4.30597,0.418805,0.986385,53.9581,11.5541,63.0229,0.773781,0.773781,0.91676,0.773781,0.998743,0.773781,0.773781
12,1306.91,1,4.64666,0.33078,0.890885,51.7658,11.2434,60.1983,0.754188,0.754188,0.996349,0.754188,0.998743,0.754188,0.754188
13,1303.22,1,7.19008,0.177921,0.435848,51.0164,13.0666,59.8258,0.735092,0.735092,0.973707,0.735092,0.998743,0.735092,0.735092
14,1286.61,1,6.09289,0.08681,0.625163,49.5652,10.6921,58.1038,0.716479,0.716479,1.11157,0.716479,0.998743,0.716479,0.716479
15,1267.21,1,6.25489,-0.0273116,0.633597,48.943,11.4288,57.3057,0.698337,0.698337,1.22773,0.698337,0.998743,0.698337,0.698337
16,1261.74,1,5.94715,-0.0969598,0.648146,44.9728,12.2844,52.7314,0.680655,0.680655,1.21341,0.680655,0.998743,0.680655,0.680655
17,1258.95,1,5.89462,0.223048,0.642051,47.0744,12.9408,55.4003,0.66342,0.66342,1.29688,0.66342,0.998743,0.66342,0.66342
18,1247.3,1,6.20165,-0.0851601,0.650208,44.4122,12.7703,52.4419,0.646622,0.646622,1.26404,0.646622,0.998743,0.646622,0.646622
19,1237.03,1,5.87487,0.194062,0.691734,48.2201,13.5523,56.5538,0.630249,0.630249,1.26038,0.630249,0.998743,0.630249,0.630249
20,1223.82,1,6.5125,0.29828,0.589039,46.1057,14.3747,54.1567,0.614291,0.614291,1.22847,0.614291,0.998743,0.614291,0.614291
