iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1496.64,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1481.76,1,4.78951,1.47855,0.721953,49.7218,18.5704,59.053,0.974679,0.974679,1.1115,0.974679,0.998743,0.974679,0.974679
3,1471.76,1,4.92974,1.02734,0.758097,50.6858,17.0764,60.6795,0.95,0.95,1.08335,0.95,0.998743,0.95,0.95
4,1460.53,1,4.0736,1.22532,0.829245,47.8188,20.9751,57.0429,0.925945,0.925945,1.05592,0.925945,0.998743,0.925945,0.925945
5,1449.02,1,3.17829,0.921861,1.08835,53.3009,14.7892,63.5859,0.9025,0.9025,1.02918,0.9025,0.998743,0.9025,0.9025
6,1439.89,1,4.1619,1.23532,0.782126,62.1376,15.6204,73.8031,0.879648,0.879648,1.05243,0.879648,0.998743,0.879648,0.879648
7,1426.14,1,3.12314,1.44125,1.14416,63.4763,16.5549,75.1885,0.857375,0.857375,1.02579,0.857375,0.998743,0.857375,0.857375
8,1406.32,1,4.90924,1.29405,0.682197,66.6386,17.1434,78.2778,0.835666,0.835666,0.999812,0.835666,0.998743,0.835666,0.835666
9,1403.5,1,3.24942,1.5691,1.13956,73.8742,18.8092,86.4924,0.814506,0.814506,0.974496,0.814506,0.998743,0.814506,0.814506
10,1376.16,1,3.87726,1.4037,0.961229,61.2446,19.8509,71.9034,0.793882,0.793882,0.949822,0.793882,0.998743,0.793882,0.793882
11,1368.68,1,4.39764,1.49403,0.845108,61.4194,17.3778,71.974,0.773781,0.773781,0.948104,0.773781,0.998743,0.773781,0.773781
12,1355.99,1,5.00958,0.938929,0.750481,60.0674,16.2511,70.0534,0.754188,0.754188,0.927355,0.754188,0.998743,0.754188,0.754188
13,1349.84,1,5.45402,0.83606,0.629199,61.7899,18.0835,71.7965,0.735092,0.735092,0.903874,0.735092,0.998743,0.735092,0.735092
14,1341.5,1,4.72857,1.0588,0.757958,58.9755,15.7769,68.7054,0.716479,0.716479,0.94931,0.716479,0.998743,0.716479,0.716479
15,1326.5,1,3.93245,1.17683,0.953189,57.0331,18.3341,66.5055,0.698337,0.698337,0.935239,0.698337,0.998743,0.698337,0.698337
