Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-0.883873,0.167022,0.115051,-0.604265,0.0377398,-0.167353,-1.27487,-0.242095,-0.0943806,-0.702702,0.347274,0.18749,-0.604265,-0.605248,-0.50751,-1.27487,0.0700815,0.0381373,-0.702702,-0.103505,-0.201153,-0.883873,-0.502953,-0.38849,-1.27487,-0.340515,-0.309945,-0.702702,-0.287978,-0.320395,-0.883873,-0.255261,0.303365,-0.604265,-1.17038,-1.11773
-0.867297,0.129243,0.112653,-0.590076,0.02183,-0.163741,-1.24229,-0.0881264,-0.0924104,-0.69185,0.246954,0.184245,-0.590076,-0.734027,-0.496317,-1.24229,0.0344774,0.0367875,-0.69185,-0.152788,-0.197781,-0.867297,-0.469764,-0.380767,-1.24229,-0.302245,-0.302382,-0.69185,-0.272463,-0.313482,-0.867297,-0.101085,0.299866,-0.590076,-0.780075,-1.08931
-0.850721,0.130278,0.110255,-0.575888,0.0298842,-0.16013,-1.20972,-0.22268,-0.0904403,-0.680998,0.24289,0.180999,-0.575888,-0.709936,-0.485124,-1.20972,0.191646,0.0354378,-0.680998,-0.162186,-0.194408,-0.850721,-0.47626,-0.373045,-1.20972,-0.250399,-0.294818,-0.680998,-0.317777,-0.306568,-0.850721,-0.169685,0.296366,-0.575888,-0.788801,-1.06089
-0.834145,0.131313,0.107857,-0.561699,0.0379385,-0.156519,-1.17714,-0.217215,-0.0884701,-0.670146,0.238825,0.177754,-0.561699,-0.685846,-0.473931,-1.17714,0.164819,0.034088,-0.670146,-0.171585,-0.191036,-0.834145,-0.482756,-0.365323,-1.17714,-0.256058,-0.287255,-0.670146,-0.363091,-0.299655,-0.834145,-0.238284,0.292867,-0.561699,-0.797527,-1.03247
-0.817569,0.132348,0.105459,-0.54751,0.0460601,-0.152908,-1.14456,-0.0680053,-0.0864999,-0.659294,0.241715,0.174508,-0.54751,-0.65822,-0.462739,-1.14456,-0.0441867,0.0327383,-0.659294,-0.178557,-0.187664,-0.817569,-0.489252,-0.3576,-1.14456,-0.316958,-0.279692,-0.659294,-0.414735,-0.292741,-0.817569,-0.306883,0.289368,-0.54751,-0.814796,-1.00404
-0.800993,0.133383,0.103061,-0.533321,0.0472434,-0.149296,-1.11199,0.0322009,-0.0845298,-0.648442,0.256722,0.171262,-0.533321,-0.615654,-0.451546,-1.11199,-0.198882,0.0313885,-0.648442,-0.183763,-0.184292,-0.800993,-0.495748,-0.349878,-1.11199,-0.363389,-0.272128,-0.648442,-0.487875,-0.285828,-0.800993,-0.375483,0.285868,-0.533321,-0.857986,-0.975624
-0.784417,0.139968,0.100663,-0.519133,0.0377674,-0.145685,-1.07941,-0.0281575,-0.0825596,-0.63759,0.253204,0.168017,-0.519133,-0.60003,-0.440353,-1.07941,-0.164101,0.0300388,-0.63759,-0.197698,-0.180919,-0.784417,-0.500462,-0.342155,-1.07941,-0.355971,-0.264565,-0.63759,-0.553787,-0.278915,-0.784417,-0.444308,0.282369,-0.519133,-0.821809,-0.947203
-0.767841,0.13989,0.0982651,-0.504944,0.0245629,-0.142074,-1.04683,-0.14584,-0.0805894,-0.626738,0.229571,0.164771,-0.504944,-0.580311,-0.42916,-1.04683,-0.0648497,0.028689,-0.626738,-0.218526,-0.177547,-0.767841,-0.467283,-0.334433,-1.04683,-0.331129,-0.257002,-0.626738,-0.600879,-0.272001,-0.767841,-0.343065,0.27887,-0.504944,-0.790207,-0.918782
-0.751265,0.122882,0.0958671,-0.490755,0.00237836,-0.138463,-1.01426,-0.254859,-0.0786193,-0.615886,0.18721,0.161525,-0.490755,-0.520467,-0.417967,-1.01426,0.0230184,0.0273393,-0.615886,-0.238878,-0.174175,-0.751265,-0.408519,-0.32671,-1.01426,-0.30985,-0.249438,-0.615886,-0.601176,-0.265088,-0.751265,-0.109549,0.27537,-0.490755,-0.842063,-0.890361
-0.734689,0.0984943,0.0934691,-0.476566,-0.0216543,-0.134852,-0.98168,-0.220783,-0.0766491,-0.605034,0.141748,0.15828,-0.476566,-0.454847,-0.406774,-0.98168,-0.0713994,0.0259895,-0.605034,-0.258551,-0.170803,-0.734689,-0.34417,-0.318988,-0.98168,-0.344166,-0.241875,-0.605034,-0.591172,-0.258174,-0.734689,0.158006,0.271871,-0.476566,-0.90516,-0.86194
-0.718113,0.0741066,0.0910712,-0.462378,-0.0456871,-0.13124,-0.949104,-0.0876919,-0.0746789,-0.594183,0.0908408,0.155034,-0.462378,-0.389226,-0.395581,-0.949104,-0.243098,0.0246398,-0.594183,-0.272215,-0.16743,-0.718113,-0.279822,-0.311265,-0.949104,-0.389413,-0.234312,-0.594183,-0.542642,-0.251261,-0.718113,0.425561,0.268371,-0.462378,-0.968257,-0.833519
-0.701538,0.049719,0.0886732,-0.448189,-0.0697198,-0.127629,-0.916527,0.0494404,-0.0727088,-0.583331,0.0435146,0.151789,-0.448189,-0.323606,-0.384388,-0.916527,-0.414042,0.02329,-0.583331,-0.267968,-0.164058,-0.701538,-0.215473,-0.303543,-0.916527,-0.432905,-0.226748,-0.583331,-0.42661,-0.244347,-0.701538,0.693115,0.264872,-0.448189,-1.03135,-0.805098
-0.684962,0.0253313,0.0862752,-0.434,-0.0937525,-0.124018,-0.88395,0.0368603,-0.0707386,-0.572479,-0.00155544,0.148543,-0.434,-0.257986,-0.373195,-0.88395,-0.320808,0.0219403,-0.572479,-0.260579,-0.160686,-0.684962,-0.151125,-0.29582,-0.88395,-0.376849,-0.219185,-0.572479,-0.302633,-0.237434,-0.684962,0.96067,0.261373,-0.434,-1.09445,-0.776678
-0.668386,0.00894646,0.0838773,-0.419811,-0.117785,-0.120407,-0.851373,-0.277649,-0.0687684,-0.561627,-0.0466255,0.145297,-0.419811,-0.192365,-0.362002,-0.851373,0.27642,0.0205905,-0.561627,-0.25319,-0.157314,-0.668386,-0.101757,-0.288098,-0.851373,-0.136256,-0.211622,-0.561627,-0.178656,-0.230521,-0.668386,1.15346,0.257873,-0.419811,-1.15755,-0.748257
-0.65181,0.0328116,0.0814793,-0.405623,-0.141818,-0.116795,-0.818796,-0.197228,-0.0667983,-0.550775,-0.0916956,0.142052,-0.405623,-0.126745,-0.350809,-0.818796,0.319819,0.0192407,-0.550775,-0.245801,-0.153941,-0.65181,-0.154147,-0.280376,-0.818796,-0.0776799,-0.204058,-0.550775,-0.0546795,-0.223607,-0.65181,0.858105,0.254374,-0.405623,-1.22064,-0.719836
-0.635234,0.0569259,0.0790813,-0.391434,-0.185613,-0.113184,-0.78622,-0.111551,-0.0648281,-0.539923,-0.136766,0.138806,-0.391434,-0.10497,-0.339617,-0.78622,0.355457,0.017891,-0.539923,-0.238413,-0.150569,-0.635234,-0.211958,-0.272653,-0.78622,-0.0217457,-0.196495,-0.539923,0.0692972,-0.216694,-0.635234,0.539397,0.250874,-0.391434,-1.1513,-0.691415
-0.618658,0.0810401,0.0766834,-0.377245,-0.242125,-0.109573,-0.753643,0.00942996,-0.0628579,-0.529071,-0.181836,0.135561,-0.377245,-0.113863,-0.328424,-0.753643,0.268103,0.0165412,-0.529071,-0.231024,-0.147197,-0.618658,-0.269769,-0.264931,-0.753643,-0.0234706,-0.188932,-0.529071,0.193274,-0.20978,-0.618658,0.220689,0.247375,-0.377245,-0.990861,-0.662994
-0.602082,0.105154,0.0742854,-0.363056,-0.298638,-0.105962,-0.721066,0.00324148,-0.0608878,-0.518219,-0.226906,0.132315,-0.363056,-0.122756,-0.317231,-0.721066,0.152761,0.0151915,-0.518219,-0.223635,-0.143824,-0.602082,-0.32758,-0.257208,-0.721066,-0.0827932,-0.181368,-0.518219,0.317251,-0.202867,-0.602082,-0.0980197,0.243876,-0.363056,-0.830422,-0.634573
-0.585506,0.129269,0.0718874,-0.348868,-0.345016,-0.10235,-0.688489,-0.182823,-0.0589176,-0.507367,-0.24499,0.129069,-0.348868,-0.18029,-0.306038,-0.688489,0.154136,0.0138417,-0.507367,-0.219165,-0.140452,-0.585506,-0.385391,-0.249486,-0.688489,-0.13555,-0.173805,-0.507367,0.364331,-0.195953,-0.585506,-0.416728,0.240376,-0.348868,-0.567824,-0.606152
-0.56893,0.134772,0.0694895,-0.334679,-0.334808,-0.0987392,-0.655913,-0.23635,-0.0569475,-0.496515,-0.235895,0.125824,-0.334679,-0.227951,-0.294845,-0.655913,0.0220816,0.012492,-0.496515,-0.222649,-0.13708,-0.56893,-0.42383,-0.241763,-0.655913,-0.219857,-0.166242,-0.496515,0.312672,-0.18904,-0.56893,-0.627201,0.236877,-0.334679,-0.407907,-0.577731
-0.552354,0.0463184,0.0670915,-0.32049,-0.166532,-0.095128,-0.623336,-0.143023,-0.0549773,-0.485664,-0.2268,0.122578,-0.32049,-0.190238,-0.283652,-0.623336,-0.2156,0.0111422,-0.485664,-0.226133,-0.133708,-0.552354,-0.342805,-0.234041,-0.623336,-0.315347,-0.158678,-0.485664,0.261014,-0.182127,-0.552354,-0.199301,0.233378,-0.32049,-0.672998,-0.54931
-0.535778,-0.0495489,0.0646935,-0.306301,-0.0342566,-0.0915168,-0.590759,-0.019904,-0.0530071,-0.474812,-0.212621,0.119332,-0.306301,-0.129542,-0.272459,-0.590759,-0.360273,0.00979247,-0.474812,-0.23129,-0.130335,-0.535778,-0.230313,-0.226318,-0.590759,-0.348658,-0.151115,-0.474812,0.190099,-0.175213,-0.535778,0.372526,0.229878,-0.306301,-0.942681,-0.520889
-0.519202,-0.105122,0.0622956,-0.292112,-0.0440196,-0.0879056,-0.558182,0.0287144,-0.051037,-0.46396,-0.183315,0.116087,-0.292112,-0.0989695,-0.261266,-0.558182,-0.351289,0.00844272,-0.46396,-0.240389,-0.126963,-0.519202,-0.122095,-0.218596,-0.558182,-0.319939,-0.143552,-0.46396,0.0662769,-0.1683,-0.519202,0.869895,0.226379,-0.292112,-0.941802,-0.492469
-0.502627,-0.0309637,0.0598976,-0.277924,-0.0980481,-0.0842943,-0.525606,-0.129772,-0.0490668,-0.453108,-0.150456,0.112841,-0.277924,-0.0892906,-0.250073,-0.525606,0.0255826,0.00709297,-0.453108,-0.244129,-0.123591,-0.502627,-0.061976,-0.210873,-0.525606,-0.152152,-0.135988,-0.453108,-0.0433254,-0.161386,-0.502627,0.981812,0.222879,-0.277924,-0.829117,-0.464048
-0.486051,0.0668176,0.0574996,-0.263735,-0.192789,-0.0806831,-0.493029,-0.167154,-0.0470966,-0.442256,-0.117597,0.109596,-0.263735,-0.148252,-0.23888,-0.493029,0.144859,0.00574321,-0.442256,-0.24787,-0.120219,-0.486051,-0.037488,-0.203151,-0.493029,-0.0895808,-0.128425,-0.442256,-0.152928,-0.154473,-0.486051,0.909486,0.21938,-0.263735,-0.495533,-0.435627
-0.469475,0.0877435,0.0551017,-0.249546,-0.274223,-0.0770719,-0.460452,0.0564816,-0.0451265,-0.431404,-0.0847376,0.10635,-0.249546,-0.218574,-0.227687,-0.460452,-0.252095,0.00439346,-0.431404,-0.251611,-0.116846,-0.469475,-0.0507536,-0.195429,-0.460452,-0.231857,-0.120862,-0.431404,-0.26253,-0.147559,-0.469475,0.784331,0.215881,-0.249546,-0.153458,-0.407206
-0.452899,0.062449,0.0527037,-0.235357,-0.32906,-0.0734606,-0.427875,0.178061,-0.0431563,-0.420552,-0.0518785,0.103104,-0.235357,-0.242914,-0.216495,-0.427875,-0.465914,0.0030437,-0.420552,-0.255351,-0.113474,-0.452899,-0.0744021,-0.187706,-0.427875,-0.304589,-0.113298,-0.420552,-0.372132,-0.140646,-0.452899,0.679696,0.212381,-0.235357,0.0414843,-0.378785
-0.436323,0.0371545,0.0503057,-0.221169,-0.350022,-0.0698494,-0.395299,0.0929363,-0.0411861,-0.4097,-0.0190195,0.0998587,-0.221169,-0.173281,-0.205302,-0.395299,-0.265443,0.00169395,-0.4097,-0.259092,-0.110102,-0.436323,-0.0980505,-0.179984,-0.395299,-0.212031,-0.105735,-0.4097,-0.481734,-0.133733,-0.436323,0.57506,0.208882,-0.221169,-0.035551,-0.350364
-0.419747,0.01186,0.0479078,-0.20698,-0.334106,-0.0662382,-0.362722,0.000393968,-0.039216,-0.398848,0.0138395,0.0966131,-0.20698,-0.0186479,-0.194109,-0.362722,0.0202464,0.000344198,-0.398848,-0.262833,-0.10673,-0.419747,-0.121699,-0.172261,-0.362722,-0.0739337,-0.0981716,-0.398848,-0.591337,-0.126819,-0.419747,0.470425,0.205382,-0.20698,-0.367296,-0.321943
-0.403171,-0.0134345,0.0455098,-0.192791,-0.268086,-0.062627,-0.330145,0.0694751,-0.0372458,-0.387996,0.0427385,0.0933675,-0.192791,0.0584751,-0.182916,-0.330145,0.0970123,-0.00100556,-0.387996,-0.262822,-0.103357,-0.403171,-0.145347,-0.164539,-0.330145,-0.0003251,-0.0906083,-0.387996,-0.675556,-0.119906,-0.403171,0.365789,0.201883,-0.192791,-0.5837,-0.293522
-0.386595,-0.038729,0.0431118,-0.178602,-0.164238,-0.0590157,-0.297568,0.112591,-0.0352756,-0.377145,0.0505628,0.0901219,-0.178602,0.0137334,-0.171723,-0.297568,0.042635,-0.00235531,-0.377145,-0.244545,-0.0999851,-0.386595,-0.168996,-0.156816,-0.297568,-0.00910033,-0.0830449,-0.377145,-0.6319,-0.112992,-0.386595,0.261154,0.198384,-0.178602,-0.561585,-0.265101
-0.370019,-0.0470152,0.0407139,-0.164414,-0.0603898,-0.0554045,-0.264992,-0.148641,-0.0333055,-0.366293,0.0468666,0.0868763,-0.164414,-0.0310083,-0.16053,-0.264992,0.105199,-0.00370506,-0.366293,-0.218067,-0.0966128,-0.370019,-0.144429,-0.149094,-0.264992,-0.0521178,-0.0754816,-0.366293,-0.525907,-0.106079,-0.370019,0.337322,0.194884,-0.164414,-0.539471,-0.23668
-0.353443,-0.0206498,0.0383159,-0.150225,0.0733694,-0.0517933,-0.232415,-0.194656,-0.0313353,-0.355441,0.0366933,0.0836307,-0.150225,-0.132759,-0.149337,-0.232415,0.115248,-0.00505482,-0.355441,-0.186592,-0.0932405,-0.353443,-0.105319,-0.141371,-0.232415,-0.0538947,-0.0679183,-0.355441,-0.38322,-0.0991654,-0.353443,0.426792,0.191385,-0.150225,-0.422834,-0.20826
