iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1235.88,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1226.44,1,10.1333,11.0737,49.4491,85.0989,0.95,0.95,0.285,0.285,0.964357,0.974679,1.13945,0.974679,0.974679,0.974679
3,1199.19,1,10.1303,9.91774,50.1918,82.8304,0.9025,0.9025,0.27075,0.27075,0.968506,0.95,1.1426,0.95,0.95,0.95
4,1190.32,1,10.2627,9.99645,52.6839,73.5916,0.857375,0.857375,0.257212,0.257212,0.941304,0.925945,1.11367,0.925945,0.925945,0.925945
5,1168.03,1,10.1611,10.3049,50.6265,71.8035,0.814506,0.814506,0.244352,0.244352,0.927749,0.9025,1.08547,0.9025,0.955905,0.9025
6,1138.04,1,9.89819,10.3362,49.5907,78.6954,0.773781,0.773781,0.232134,0.232134,0.956304,0.879648,1.05799,0.879648,0.993079,0.879648
7,1130.51,1,9.87409,9.38002,48.8221,74.2731,0.735092,0.735092,0.220528,0.220528,0.936357,0.857375,1.0312,0.857375,1.0693,0.857375
8,1109.34,1,10.069,11.2471,50.1521,70.3289,0.698337,0.698337,0.209501,0.209501,0.971327,0.835666,1.00509,0.835666,1.05928,0.835666
9,1096.32,1,10.1044,9.57822,52.6209,75.676,0.66342,0.66342,0.199026,0.199026,0.973609,0.814506,0.979639,0.814506,1.03246,0.814506
10,1070.01,1,10.0157,10.1999,51.9955,81.7996,0.630249,0.630249,0.189075,0.189075,0.969035,0.793882,0.954834,0.793882,1.00632,0.793882
11,1053.06,1,10.0594,10.9151,51.7181,87.9905,0.598737,0.598737,0.179621,0.179621,0.983356,0.773781,0.930657,0.773781,0.980835,0.773781
12,1040.47,1,9.91231,10.8513,51.8611,82.6483,0.5688,0.5688,0.17064,0.17064,0.98916,0.754188,0.931702,0.754188,0.956,0.754188
13,1022.13,1,9.99036,9.55139,53.5362,85.3844,0.54036,0.54036,0.162108,0.162108,0.987573,0.735092,0.93995,0.735092,0.931793,0.735092
14,1017.07,1,9.88898,10.3794,51.2607,79.9154,0.513342,0.513342,0.154003,0.154003,0.980276,0.716479,0.960947,0.716479,0.9082,0.716479
15,1001.29,1,9.83738,10.8393,51.2136,88.3273,0.487675,0.487675,0.146302,0.146302,0.977374,0.698337,1.04553,0.698337,0.885204,0.698337
16,995.911,1,9.76541,10.8414,50.4859,95.9401,0.463291,0.463291,0.138987,0.138987,0.975838,0.680655,1.09635,0.680655,0.86279,0.680655
17,973.761,1,9.63322,11.1763,50.014,106.139,0.440127,0.440127,0.132038,0.132038,0.983833,0.66342,1.06859,0.66342,0.892437,0.66342
18,976.189,1,9.63972,10.1391,50.5733,95.1214,0.41812,0.321013,0.125436,0.138187,0.995622,0.646622,1.04153,0.646622,0.935944,0.646622
19,960.756,1,9.66509,9.91711,50.735,97.5616,0.397214,0.309718,0.119164,0.133315,0.992868,0.630249,1.01516,0.630249,0.952292,0.630249
20,956.869,1,9.84071,10.6968,50.1929,101.524,0.377354,0.406884,0.113206,0.128123,0.997371,0.614291,0.989453,0.614291,1.10363,0.614291
21,941.574,1,10.0123,10.6563,50.6562,95.647,0.358486,0.2759,0.107546,0.131995,0.999059,0.598737,0.9644,0.598737,1.12004,0.598737
22,928.47,1,9.95764,11.4031,49.0788,94.8351,0.340562,0.210144,0.102168,0.137143,0.992477,0.583577,0.939981,0.583577,1.09168,0.583577
23,920.536,1,9.83822,11.0306,49.9301,89.713,2.22045e-16,0.319804,0.116703,0.132223,0.980068,0.5688,0.91618,0.5688,1.06404,0.5688
24,914.196,1,9.88561,12.0056,50.4627,94.5373,2.22045e-16,0.396006,0.116605,0.122565,0.987695,0.554398,0.892982,0.554398,1.07619,0.554398
25,910.498,1,9.94703,12.3442,50.7428,89.1357,2.22045e-16,0.45093,0.115242,0.122312,0.986214,0.54036,0.870371,0.54036,1.04894,0.54036
26,894.236,1,9.87578,11.6729,50.2102,91.9815,2.22045e-16,0.355164,0.110211,0.125944,0.996402,0.526678,0.848332,0.526678,1.02238,0.526678
27,895.79,1,10.0084,12.3846,50.1615,84.6986,2.22045e-16,0.38555,0.10861,0.129715,1.00048,0.513342,0.826852,0.513342,0.996496,0.513342
28,887.435,1,9.98753,11.9624,49.6568,82.5292,2.22045e-16,0.35375,0.104376,0.132089,1.00461,0.500344,0.805916,0.500344,0.971264,0.500344
29,883.135,1,10.0044,11.5998,50.4063,81.653,2.22045e-16,0.337623,0.101672,0.135585,1.00206,0.487675,0.78551,0.487675,0.948329,0.487675
30,877.33,1,10.0056,12.4228,49.2753,90.3809,2.22045e-16,0.312361,0.0970853,0.14545,1.00821,0.475327,0.76562,0.475327,0.924316,0.475327
31,870.083,1,9.96843,11.364,50.3249,86.9399,2.22045e-16,0.413427,0.0961979,0.134512,1.00306,0.463291,0.746234,0.463291,0.900912,0.463291
32,875.956,1,9.97676,11.1759,49.4657,92.3232,2.22045e-16,0.390782,0.0989675,0.138758,0.996004,0.45156,0.727339,0.45156,0.878101,0.45156
33,870.537,1,9.98196,10.7414,50.1633,103.317,2.22045e-16,0.360299,0.099696,0.140002,0.989125,0.440127,0.708922,0.440127,0.855867,0.440127
34,876.243,1,9.78955,10.5339,50.9176,105.448,2.22045e-16,0.420527,0.098806,0.143183,0.976178,0.428982,0.690972,0.428982,0.847871,0.428982
35,869.011,1,9.86767,11.3607,51.5408,98.2378,2.22045e-16,0.395634,0.100594,0.137172,0.989809,0.41812,0.673476,0.41812,0.844347,0.41812
36,863.032,1,9.86201,11.1209,51.5124,94.6155,2.22045e-16,0.260836,0.100079,0.141038,0.983858,0.407533,0.656423,0.407533,0.891465,0.407533
37,868.098,1,9.78363,10.8993,50.9579,104.13,2.22045e-16,0.312995,0.101305,0.139543,0.990878,0.397214,0.639802,0.397214,0.877211,0.397214
38,866.678,1,9.85349,11.0651,50.9686,102.607,2.22045e-16,0.239539,0.105137,0.140779,0.992089,0.387157,0.623602,0.387157,0.869742,0.387157
39,867.425,1,9.67713,10.5603,50.2043,112.192,2.22045e-16,0.348631,0.103538,0.1358,0.979991,0.377354,0.607812,0.377354,0.847719,0.377354
40,865.984,1,9.64895,10.5861,50.8041,108.842,2.22045e-16,0.272791,0.101913,0.14058,0.974472,0.367799,0.620118,0.367799,0.877551,0.367799
41,865.683,1,9.65779,11.5782,50.272,110.106,2.22045e-16,0.328424,0.103851,0.134627,0.992153,0.358486,0.604416,0.358486,0.896729,0.358486
42,867.382,1,9.6399,12.2975,48.8947,111.035,2.22045e-16,0.349404,0.102565,0.140191,0.979966,0.349409,0.589112,0.349409,0.956125,0.349409
43,858.844,1,9.56991,12.0241,51.1866,116.972,2.22045e-16,0.336406,0.100567,0.133812,1.0001,0.340562,0.579395,0.340562,1.00975,0.340562
44,869.555,1,9.4199,12.0611,50.1509,118.553,2.22045e-16,0.394623,0.103005,0.134004,1.00745,0.331938,0.564724,0.331938,0.984186,0.331938
45,871.402,1,9.52298,11.6807,50.4612,112.565,2.22045e-16,0.382611,0.106396,0.13718,0.99679,0.323534,0.550425,0.323534,1.05077,0.323534
46,874.361,1,9.55145,11.3263,51.6074,106.886,2.22045e-16,0.38389,0.108051,0.134018,0.994656,0.315341,0.536488,0.315341,1.04498,0.315341
47,859.097,1,9.70556,11.149,51.8187,111.285,2.22045e-16,0.345359,0.10811,0.130417,0.990284,0.307357,0.522904,0.307357,1.01852,0.307357
48,853.411,1,9.84349,10.8649,51.0456,106.492,2.22045e-16,0.326611,0.105196,0.133138,0.992164,0.299574,0.509664,0.299574,0.992735,0.299574
49,861.78,1,9.85112,11.1105,51.1907,103.344,2.22045e-16,0.396591,0.103699,0.138286,0.998659,0.291989,0.517583,0.291989,0.967598,0.291989
50,847.52,1,9.8656,11.6308,50.3405,98.2414,2.22045e-16,0.499611,0.0989745,0.128335,0.988726,0.284596,0.504477,0.284596,0.945665,0.284596
51,844.401,1,9.99928,10.9716,50.5997,98.2275,2.22045e-16,0.426815,0.0974946,0.140756,1.00741,0.27739,0.491704,0.27739,0.955593,0.27739
52,840.599,1,9.99912,11.4776,51.2925,98.3029,2.22045e-16,0.405474,0.0981232,0.133718,1.00831,0.270366,0.479254,0.270366,1.00387,0.270366
53,847.369,1,10.0454,12.1361,50.4183,101.754,2.22045e-16,0.393165,0.102474,0.137634,1.00953,0.26352,0.467119,0.26352,0.978449,0.26352
54,847.708,1,9.98366,11.3152,49.8396,95.0799,2.22045e-16,0.341373,0.0997683,0.146648,1.00983,0.256848,0.455291,0.256848,0.953674,0.256848
55,844.307,1,9.93492,11.8649,50.7208,92.6934,2.22045e-16,0.423301,0.103007,0.133809,0.992319,0.250344,0.443763,0.250344,1.00133,0.250344
56,850.942,1,9.87588,11.7965,50.4802,92.4206,2.22045e-16,0.447211,0.104733,0.13206,0.998071,0.244578,0.469428,0.244005,0.975978,0.244005
57,855.329,1,10.0351,11.6008,49.9467,83.6912,2.22045e-16,0.441292,0.108481,0.130369,0.99814,0.238386,0.510822,0.237827,0.954817,0.237827
58,852.449,1,10.0913,11.4044,50.7819,80.4862,2.22045e-16,0.432369,0.108352,0.130405,0.984127,0.23235,0.567482,0.231805,0.930641,0.24483
59,841.344,1,10.0984,11.1572,49.7664,79.3389,2.10942e-16,0.486663,0.102934,0.128192,0.990318,0.248575,0.553113,0.225936,0.907076,0.24179
60,842.225,1,10.1567,11.4791,49.2914,75.9768,2.22045e-16,0.543337,0.10073,0.12857,0.985913,0.247094,0.539108,0.220215,0.884109,0.242761
61,845.701,1,10.2342,11.8838,48.9364,76.9359,2.22045e-16,0.45018,0.0983615,0.140245,0.999305,0.240838,0.540451,0.214639,0.909924,0.246009
62,848.263,1,10.2454,11.9624,48.6877,78.8048,2.22045e-16,0.516724,0.10023,0.132316,0.994489,0.236195,0.560882,0.209204,0.944643,0.241156
63,855.077,1,10.064,11.9352,47.8631,83.1227,2.22045e-16,0.364423,0.100536,0.143,0.997284,0.23277,0.582988,0.208386,0.931886,0.238955
