iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
25,10.6242,0.0248931,41.3808,0.109251,15.6161,0.316248,50.2338,0.112751
26,10.6244,0.0249559,41.394,0.10892,15.5673,0.315606,50.2531,0.112455
27,10.6251,0.0249856,41.4012,0.108747,15.5652,0.31477,50.2629,0.112329
28,10.6264,0.0250165,41.4008,0.108601,15.5664,0.314707,50.2661,0.11227
29,10.6279,0.0250523,41.414,0.10948,15.573,0.316138,50.2833,0.113393
30,10.6294,0.0251748,41.4253,0.110188,15.5705,0.318589,50.2957,0.114122
31,10.6318,0.0253853,41.4367,0.110663,15.6008,0.321093,50.3104,0.114506
32,10.6339,0.0254406,41.4505,0.110894,15.6379,0.324057,50.3339,0.114835
33,10.6363,0.0254567,41.4604,0.111172,15.6385,0.325522,50.3474,0.115127
34,10.6374,0.0254348,41.4641,0.111435,15.6244,0.327037,50.3591,0.115369
35,10.6373,0.0255108,41.4715,0.111736,15.6187,0.328758,50.3661,0.11552
36,10.6387,0.0256073,41.4864,0.111766,15.6231,0.330173,50.3881,0.115559
37,10.6393,0.0256523,41.4975,0.1117,15.635,0.329973,50.4017,0.115476
38,10.64,0.0256682,41.5063,0.111882,15.6442,0.330025,50.4169,0.11561
39,10.6405,0.0256388,41.515,0.111989,15.6296,0.330057,50.4286,0.115699
40,10.6421,0.0255541,41.5191,0.112344,15.6355,0.330215,50.4344,0.116092
41,10.644,0.0254907,41.526,0.112541,15.629,0.330209,50.4415,0.116263
42,10.6454,0.0253932,41.5297,0.11268,15.6319,0.330917,50.4422,0.116435
43,10.647,0.0253639,41.5372,0.112909,15.6489,0.33233,50.4539,0.116682
44,10.6478,0.0254013,41.5372,0.11295,15.6591,0.333891,50.4523,0.116666
45,10.6481,0.0253594,41.5368,0.11284,15.6635,0.335555,50.4519,0.116567
46,10.6485,0.0254382,41.5411,0.112832,15.6568,0.336281,50.4558,0.116525
47,10.6488,0.0254531,41.5423,0.112713,15.6586,0.337998,50.4588,0.116432
48,10.6502,0.0254742,41.5369,0.112612,15.6618,0.339078,50.4507,0.116304
49,10.6515,0.0255219,41.5323,0.112449,15.6698,0.33982,50.4414,0.116106
50,10.652,0.0256671,41.5293,0.112271,15.6772,0.341327,50.4365,0.115869
51,10.6512,0.0256921,41.5263,0.112044,15.6808,0.34263,50.4289,0.11564
52,10.6505,0.0257061,41.5215,0.111914,15.6689,0.342394,50.423,0.115471
53,10.6498,0.0257124,41.5108,0.111771,15.6697,0.342833,50.4086,0.115303
54,10.649,0.0256497,41.4998,0.111555,15.6747,0.342422,50.3954,0.114999
55,10.6489,0.0257009,41.4954,0.111474,15.6843,0.342902,50.3917,0.114925
56,10.6492,0.0256342,41.493,0.111498,15.6937,0.343717,50.3883,0.11498
57,10.6492,0.0255746,41.4966,0.111477,15.6878,0.344142,50.3911,0.114961
58,10.6495,0.0255585,41.4972,0.111345,15.689,0.344174,50.3938,0.114811
59,10.649,0.0255163,41.4944,0.111321,15.6843,0.344606,50.3909,0.114764
60,10.6481,0.0255389,41.4935,0.111281,15.6816,0.344842,50.3897,0.114719
61,10.6487,0.0255064,41.4972,0.111205,15.6833,0.345091,50.393,0.114629
62,10.6487,0.0254972,41.4966,0.11114,15.6995,0.344775,50.3928,0.114514
63,10.6492,0.0255077,41.4977,0.111057,15.7189,0.344866,50.3938,0.114441
64,10.6499,0.025488,41.5017,0.110961,15.7223,0.344304,50.4014,0.114378
65,10.6508,0.025476,41.5052,0.110919,15.7256,0.343704,50.4048,0.114326
66,10.651,0.0254788,41.5071,0.110874,15.7319,0.343046,50.407,0.114269
67,10.6513,0.0254445,41.5117,0.110838,15.7247,0.342284,50.4171,0.114242
68,10.652,0.0254619,41.513,0.110768,15.7312,0.342042,50.4183,0.114179
69,10.6519,0.0254421,41.5105,0.11072,15.7336,0.341887,50.4177,0.114125
70,10.6522,0.0254744,41.5092,0.110578,15.7414,0.341829,50.4151,0.114009
71,10.6526,0.0254692,41.5094,0.110553,15.7431,0.342216,50.4139,0.113987
72,10.6526,0.0254627,41.5104,0.110579,15.735,0.342021,50.4156,0.114084
73,10.653,0.0255292,41.5134,0.110598,15.7379,0.342075,50.4219,0.114119
74,10.6534,0.0255767,41.5186,0.110648,15.7487,0.342211,50.4268,0.114191
75,10.6537,0.0255965,41.5233,0.110711,15.7513,0.342406,50.4328,0.114268
76,10.654,0.0255981,41.536,0.110995,15.7505,0.342853,50.4457,0.114532
77,10.6542,0.0256535,41.5464,0.111312,15.7428,0.343076,50.4592,0.114864
78,10.6548,0.0256794,41.5578,0.111563,15.7368,0.343429,50.4746,0.115129
79,10.6555,0.0256717,41.5676,0.111817,15.727,0.343546,50.4858,0.115379
80,10.6554,0.0256527,41.5765,0.11205,15.7165,0.344068,50.4973,0.115621
81,10.6557,0.0256673,41.5879,0.112307,15.7049,0.344858,50.5115,0.115845
82,10.656,0.0257805,41.5984,0.112709,15.6935,0.345935,50.5241,0.116238
83,10.6558,0.0258063,41.6067,0.113078,15.6794,0.346395,50.5335,0.116684
84,10.6553,0.0258304,41.6191,0.113411,15.6659,0.347523,50.5501,0.117092
85,10.6549,0.0258406,41.6328,0.113727,15.6416,0.347594,50.5703,0.117452
86,10.6542,0.0258399,41.6478,0.113993,15.6188,0.348511,50.5908,0.117785
87,10.6537,0.025859,41.663,0.114257,15.5993,0.349333,50.6109,0.118048
88,10.6537,0.0258805,41.6784,0.114509,15.5879,0.349694,50.628,0.11828
89,10.654,0.025862,41.6912,0.114748,15.5684,0.350227,50.6448,0.118517
90,10.6541,0.0259168,41.7046,0.114929,15.5555,0.35062,50.6635,0.118771
91,10.6545,0.0259184,41.7176,0.11514,15.5445,0.350967,50.6774,0.118986
92,10.6546,0.0259379,41.727,0.115284,15.5384,0.351044,50.6892,0.119121
93,10.6552,0.0259883,41.7341,0.115429,15.5307,0.351157,50.6971,0.119286
94,10.6559,0.0259757,41.7396,0.115384,15.5259,0.350802,50.7027,0.119261
95,10.6563,0.0259688,41.7471,0.115388,15.5184,0.350597,50.7095,0.119243
96,10.6567,0.0259261,41.7546,0.115431,15.518,0.35055,50.7191,0.11926
97,10.6565,0.0259523,41.761,0.115508,15.5081,0.350594,50.7285,0.11931
98,10.6573,0.0260109,41.7725,0.115601,15.5111,0.350903,50.743,0.119405
99,10.6576,0.0260177,41.7847,0.115716,15.5066,0.351082,50.7583,0.119591
100,10.6581,0.0260523,41.7953,0.11581,15.4948,0.351197,50.7723,0.119718
101,10.6578,0.0260393,41.8048,0.115927,15.4778,0.351071,50.7843,0.119835
102,10.6571,0.0260615,41.8149,0.116136,15.4658,0.35144,50.797,0.120024
103,10.6571,0.0260646,41.8266,0.116229,15.4555,0.351362,50.8112,0.120133
104,10.6571,0.0260915,41.8364,0.116317,15.4453,0.35128,50.8236,0.120229
105,10.6572,0.0261323,41.8454,0.116345,15.4375,0.350929,50.835,0.120247
106,10.6574,0.0261643,41.855,0.11635,15.4225,0.350873,50.8482,0.120233
107,10.6574,0.0261967,41.8628,0.1163,15.4189,0.350561,50.8586,0.12019
108,10.6578,0.0262271,41.8699,0.116241,15.4114,0.349989,50.8685,0.120136
109,10.6585,0.0262369,41.8779,0.116111,15.4079,0.349741,50.8796,0.120004
110,10.6593,0.0262378,41.8831,0.115966,15.4086,0.349408,50.8866,0.119853
111,10.6598,0.0262502,41.8878,0.115808,15.4126,0.349317,50.8915,0.119689
112,10.6599,0.0262771,41.8916,0.115793,15.4123,0.349314,50.8967,0.119675
113,10.66,0.0263149,41.8984,0.115792,15.4024,0.349434,50.9058,0.119698
114,10.6607,0.0263466,41.9053,0.115847,15.3973,0.349143,50.914,0.119749
115,10.6614,0.0263675,41.9119,0.115849,15.3888,0.348937,50.9218,0.119735
116,10.6616,0.0263836,41.9162,0.115856,15.3865,0.348759,50.9272,0.119752
117,10.6624,0.0263816,41.9212,0.1159,15.3864,0.348894,50.933,0.119799
118,10.6626,0.02637,41.9243,0.115929,15.3858,0.349133,50.9382,0.119839
119,10.6625,0.0263547,41.93,0.115976,15.3823,0.34946,50.9457,0.119898
120,10.6625,0.0263563,41.9387,0.115978,15.3752,0.349555,50.9555,0.119894
121,10.6631,0.0263706,41.9455,0.11594,15.3678,0.349242,50.9648,0.11984
122,10.6634,0.0264073,41.9538,0.115905,15.3631,0.349158,50.9744,0.119808
123,10.664,0.0264344,41.9616,0.115839,15.3619,0.349229,50.9853,0.119757
124,10.6637,0.0264177,41.969,0.11575,15.355,0.349029,50.9946,0.119656
125,10.6637,0.0264018,41.9742,0.11568,15.3482,0.349025,51.0013,0.119583
126,10.6635,0.0264083,41.9807,0.115656,15.3381,0.34917,51.0109,0.11957
127,10.6637,0.0263868,41.9876,0.1156,15.3294,0.349046,51.0201,0.119513
128,10.6634,0.0263888,41.9946,0.115481,15.3267,0.3491,51.0296,0.11939
129,10.6634,0.0263886,42.0013,0.115382,15.3239,0.349231,51.0384,0.119268
130,10.6635,0.0264291,42.0076,0.115272,15.317,0.349087,51.0469,0.119146
131,10.6634,0.0264168,42.0124,0.115172,15.3132,0.34892,51.0537,0.119046
