popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
5.52266,5.6126,5.52266,4.96245,6.14611,3.9754,3.80876,3.9754,3.57214,4.42419,All
5.74712,5.85786,5.74712,5.16413,6.39591,4.18724,4.01069,4.18724,3.76249,4.65994,All
5.9807,6.10246,5.9807,5.37402,6.65586,4.41037,4.22338,4.41037,3.96299,4.90826,All
6.2218,6.35207,6.2218,5.59067,6.92418,4.64539,4.44741,4.64539,4.17417,5.16981,All
6.22377,6.35399,6.22377,5.59244,6.92637,4.89294,4.68826,4.89294,4.3966,5.4453,All
6.47672,6.59642,6.47672,5.81973,7.20788,4.96192,4.7558,4.96192,4.45859,5.52207,All
6.73996,6.83527,6.73996,6.05626,7.50083,5.15367,4.94546,5.15367,4.63089,5.73547,All
6.92094,6.99387,6.92094,6.21889,7.70225,5.4283,5.21966,5.4283,4.87766,6.0411,All
7.01389,7.07532,7.01389,6.30241,7.80569,5.71756,5.5113,5.71756,5.13758,6.36302,All
7.29895,7.32455,7.29895,6.55856,8.12294,5.94843,5.74623,5.94843,5.34503,6.61996,All
7.59561,7.57432,7.59561,6.82511,8.45308,6.02224,5.82134,6.02224,5.41135,6.70209,All
7.62008,7.59482,7.62008,6.84711,8.48032,6.34315,6.15057,6.34315,5.69971,7.05923,All
7.90431,7.83309,7.90431,7.10251,8.79664,6.68117,6.49989,6.68117,6.00343,7.43541,All
8.22557,8.10389,8.22557,7.39118,9.15416,6.93495,6.76247,6.93495,6.23147,7.71784,All
8.31922,8.18377,8.31922,7.47533,9.25838,7.03719,6.86872,7.03719,6.32335,7.83162,All
8.55988,8.3932,8.55988,7.69158,9.52621,7.41219,7.25871,7.41219,6.6603,8.24896,All
8.90778,8.70564,8.90778,8.00418,9.91339,7.80717,7.66976,7.80717,7.01522,8.68853,All
9.01836,8.80883,9.01836,8.10355,10.0364,7.92147,7.78866,7.92147,7.11792,8.81572,All
9.26982,9.0515,9.26982,8.3295,10.3163,8.2232,8.10181,8.2232,7.38904,9.15152,All
9.64657,9.43189,9.64657,8.66803,10.7356,8.66139,8.555,8.66139,7.78279,9.63918,All
9.7175,9.507,9.7175,8.73177,10.8145,8.90798,8.80875,8.90798,8.00436,9.91361,All
10.0386,9.85035,10.0386,9.02033,11.1719,9.12294,9.02953,9.12294,8.19752,10.1528,All
10.4166,10.2692,10.4166,9.35999,11.5926,9.60909,9.5271,9.60909,8.63435,10.6939,All
10.4466,10.3031,10.4466,9.38694,11.626,9.8945,9.81874,9.8945,8.89081,11.0115,All
10.8712,10.7882,10.8712,9.76846,12.0985,10.1211,10.05,10.1211,9.09446,11.2637,All
11.1158,11.0726,11.1158,9.98821,12.3707,10.6605,10.6003,10.6605,9.57908,11.8639,All
11.3131,11.3022,11.3131,10.1655,12.5902,10.881,10.8254,10.881,9.77725,12.1094,All
11.7729,11.84,11.7729,10.5786,13.1019,11.2285,11.1808,11.2285,10.0895,12.4961,All
11.8149,11.8891,11.8149,10.6164,13.1487,11.8269,11.7946,11.8269,10.6272,13.162,All
12.2513,12.3952,12.2513,11.0086,13.6344,11.8675,11.8364,11.8675,10.6637,13.2073,All
12.5141,12.6951,12.5141,11.2446,13.9268,12.4571,12.4448,12.4571,11.1935,13.8634,All
12.7493,12.9574,12.7493,11.456,14.1885,12.854,12.8571,12.854,11.5501,14.3051,All
13.2132,13.4747,13.2132,11.8729,14.7049,13.1209,13.1356,13.1209,11.79,14.6022,All
13.2674,13.5352,13.2674,11.9216,14.7652,13.8201,13.8669,13.8201,12.4182,15.3803,All
13.8067,14.1252,13.8067,12.4061,15.3653,13.8406,13.8884,13.8406,12.4366,15.403,All
13.9123,14.2386,13.9123,12.5011,15.4829,14.5566,14.6415,14.5566,13.08,16.1999,All
14.3678,14.7274,14.3678,12.9104,15.9898,14.8271,14.9263,14.8271,13.323,16.5009,All
14.6115,14.9864,14.6115,13.1293,16.261,15.3323,15.4597,15.3323,13.777,17.0631,All
14.9518,15.3453,14.9518,13.4351,16.6397,15.8136,15.9686,15.8136,14.2095,17.5988,All
15.3106,15.7209,15.3106,13.7575,17.0391,16.1493,16.3237,16.1493,14.5111,17.9724,All
15.5595,15.9807,15.5595,13.9811,17.316,16.8001,17.0117,16.8001,15.0959,18.6967,All
16.0098,16.4488,16.0098,14.3858,17.8171,17.0098,17.2329,17.0098,15.2844,18.9301,All
16.1918,16.6376,16.1918,14.5494,18.0197,17.7866,18.052,17.7866,15.9824,19.7946,All
16.7089,17.1736,16.7089,15.014,18.5952,17.9163,18.1887,17.9163,16.0989,19.9388,All
16.8499,17.32,16.8499,15.1407,18.7521,18.7731,19.09,18.7731,16.8688,20.8924,All
17.408,17.9011,17.408,15.6422,19.3733,18.871,19.1925,18.871,16.9567,21.0013,All
17.5348,18.033,17.5348,15.756,19.5143,19.7597,20.1195,19.7597,17.7553,21.9903,All
18.1072,18.6326,18.1072,16.2704,20.1513,19.8766,20.241,19.8766,17.8603,22.1205,All
18.2474,18.7809,18.2474,16.3964,20.3074,20.7462,21.1433,20.7462,18.6417,23.0882,All
18.8063,19.3723,18.8063,16.8986,20.9294,20.9358,21.3394,20.9358,18.8121,23.2992,All
18.9891,19.5656,18.9891,17.0628,21.1327,21.7327,22.1615,21.7327,19.5281,24.1861,All
19.5055,20.1145,19.5055,17.5269,21.7075,22.0514,22.489,22.0514,19.8145,24.5408,All
19.7608,20.3863,19.7608,17.7563,21.9916,22.7192,23.173,22.7192,20.4146,25.284,All
20.2046,20.8587,20.2046,18.1551,22.4855,23.2265,23.6926,23.2265,20.8704,25.8485,All
20.564,21.2413,20.564,18.478,22.8854,23.7057,24.1835,23.7057,21.301,26.3819,All
20.9038,21.602,20.9038,18.7833,23.2636,24.4642,24.9588,24.4642,21.9825,27.2259,All
21.3997,22.1273,21.3997,19.229,23.8156,24.6922,25.1911,24.6922,22.1875,27.4798,All
21.6029,22.3414,21.6029,19.4115,24.0417,25.6788,26.1957,25.6788,23.0739,28.5776,All
22.2695,23.0409,22.2695,20.0105,24.7835,25.7678,26.2863,25.7678,23.1539,28.6767,All
22.302,23.0749,22.302,20.0397,24.8197,26.6653,27.1985,26.6653,23.9604,29.6755,All
23.0012,23.7983,23.0012,20.668,25.5978,27.1409,27.6817,27.1409,24.3878,30.2049,All
23.1746,23.9756,23.1746,20.8238,25.7908,27.6518,28.2008,27.6518,24.8468,30.7734,All
23.7003,24.5126,23.7003,21.2962,26.3759,28.5872,29.1512,28.5872,25.6873,31.8144,All
24.1165,24.9301,24.1165,21.6701,26.839,28.6383,29.2031,28.6383,25.7333,31.8713,All
24.3995,25.2098,24.3995,21.9244,27.1539,29.6248,30.2054,29.6248,26.6197,32.9692,All
25.0967,25.8917,25.0967,22.5509,27.9298,30.1105,30.6991,30.1105,27.0562,33.5097,All
25.0986,25.8936,25.0986,22.5526,27.932,30.6113,31.2087,30.6113,27.5061,34.0671,All
25.7977,26.5552,25.7977,23.1808,28.7101,31.5978,32.2144,31.5978,28.3926,35.1649,All
26.1167,26.8526,26.1167,23.4674,29.065,31.7151,32.334,31.7151,28.4979,35.2954,All
26.4969,27.1999,26.4969,23.8091,29.4881,32.5844,33.2215,32.5844,29.279,36.2628,All
27.1781,27.8098,27.1781,24.4212,30.2463,33.4051,34.0618,33.4051,30.0165,37.1762,All
27.196,27.8258,27.196,24.4373,30.2662,33.5709,34.2319,33.5709,30.1655,37.3607,All
27.8952,28.4458,27.8952,25.0655,31.0443,34.5574,35.2457,34.5574,31.0519,38.4586,All
28.2827,28.7848,28.2827,25.4137,31.4756,35.1852,35.8933,35.1852,31.616,39.1573,All
28.5943,29.0568,28.5943,25.6937,31.8223,35.5439,36.2638,35.5439,31.9384,39.5565,All
29.2934,29.6761,29.2934,26.3219,32.6004,36.5304,37.2857,36.5304,32.8248,40.6544,All
29.4322,29.7999,29.4322,26.4466,32.7548,37.0601,37.8416,37.0601,33.3008,41.2439,All
29.9926,30.2997,29.9926,26.9502,33.3785,37.5169,38.3221,37.5169,33.7113,41.7522,All
30.6284,30.8669,30.6284,27.5215,34.0861,38.5035,39.3599,38.5035,34.5977,42.8501,All
30.6917,30.9234,30.6917,27.5784,34.1565,39.035,39.919,39.035,35.0753,43.4417,All
31.3909,31.547,31.3909,28.2066,34.9346,39.49,40.3976,39.49,35.4841,43.948,All
31.8733,31.9773,31.8733,28.6401,35.4714,40.4765,41.4353,40.4765,36.3706,45.0459,All
32.09,32.1706,32.09,28.8348,35.7127,41.1151,42.1315,41.1151,36.9444,45.7566,All
32.7891,32.8076,32.7891,29.463,36.4907,41.463,42.5158,41.463,37.257,46.1438,All
33.1687,33.1728,33.1687,29.8041,36.9131,42.4495,43.6055,42.4495,38.1435,47.2417,All
33.4883,33.4965,33.4883,30.0913,37.2688,43.306,44.5516,43.306,38.9131,48.1949,All
34.1874,34.2046,34.1874,30.7195,38.0469,43.436,44.6952,43.436,39.0299,48.3396,All
34.5168,34.5382,34.5168,31.0154,38.4134,44.4226,45.7849,44.4226,39.9164,49.4374,All
34.8866,34.9334,34.8866,31.3477,38.8249,45.4091,46.8746,45.4091,40.8028,50.5353,All
35.5857,35.7062,35.5857,31.9759,39.603,45.6137,47.1006,45.6137,40.9867,50.7631,All
35.9196,36.0768,35.9196,32.276,39.9746,46.3956,47.9643,46.3956,41.6893,51.6332,All
36.2848,36.5099,36.2848,32.6041,40.3811,47.3821,49.0539,47.3821,42.5757,52.7311,All
36.984,37.3698,36.984,33.2324,41.1591,48.0444,49.7855,48.0444,43.1708,53.4681,All
37.3795,37.8595,37.3795,33.5878,41.5993,48.3686,50.1436,48.3686,43.4621,53.829,All
