iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1253.05,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1232.42,1,11.0335,11.7945,43.9389,79.6234,0.95,0.95,0.285,0.285,0.994133,0.974679,1.12819,0.974679,1.15139,0.974679
3,1222.84,1,10.9594,10.121,44.6584,69.4019,0.9025,0.9025,0.27075,0.27075,0.992333,0.95,1.19255,0.95,1.20427,0.95
4,1215.58,1,10.8611,10.1803,43.257,55.622,0.857375,0.857375,0.257212,0.257212,0.965411,0.925945,1.35127,0.925945,1.24253,0.925945
5,1191.87,1,11.0794,10.7614,44.1033,54.343,0.814506,0.814506,0.244352,0.244352,0.955805,0.9025,1.43312,0.9025,1.23199,0.9025
6,1163.9,1,10.8216,10.9667,41.5871,56.6478,0.773781,0.773781,0.232134,0.232134,0.981248,0.879648,1.39683,0.879648,1.20079,0.879648
7,1158.11,1,10.641,10.3007,42.1099,59.6971,0.735092,0.735092,0.220528,0.220528,0.965509,0.857375,1.44004,0.857375,1.30326,0.857375
8,1138.07,1,10.7017,12.1913,43.125,52.5363,0.698337,0.698337,0.209501,0.209501,0.983337,0.835666,1.40357,0.835666,1.3004,0.835666
9,1126.19,1,10.7855,11.721,42.7471,50.9432,0.66342,0.66342,0.199026,0.199026,0.966358,0.814506,1.50701,0.814506,1.2963,0.814506
10,1101.32,1,10.5717,11.134,42.8666,52.5576,0.630249,0.630249,0.189075,0.189075,0.9577,0.793882,1.46885,0.793882,1.36382,0.793882
11,1089.69,1,10.6064,12.5499,44.2792,48.8213,0.598737,0.598737,0.179621,0.179621,0.953223,0.773781,1.43166,0.773781,1.35948,0.773781
12,1079.51,1,10.6599,12.5066,42.6007,41.9419,0.5688,0.5688,0.17064,0.17064,0.966044,0.754188,1.47401,0.754188,1.40283,0.754188
13,1062.52,1,10.7874,10.8823,46.7894,38.9854,0.54036,0.54036,0.162108,0.162108,0.97152,0.735092,1.51275,0.735092,1.37583,0.735092
14,1051.5,1,10.8021,12.741,45.7624,38.387,0.513342,0.513342,0.154003,0.154003,0.972971,0.716479,1.47444,0.716479,1.38416,0.716479
15,1037.39,1,10.9502,15.2958,46.3147,44.2971,0.487675,0.487675,0.146302,0.146302,0.992041,0.698337,1.43711,0.698337,1.34911,0.698337
16,1036.08,1,10.9061,14.1219,46.1329,45.8721,0.463291,0.480594,0.138987,0.13908,0.986133,0.680655,1.40072,0.680655,1.31495,0.680655
17,1010.84,1,10.6997,14.5731,45.4239,48.6907,0.440127,0.416485,0.132038,0.135401,0.976355,0.66342,1.48592,0.66342,1.28166,0.66342
18,998.324,1,10.7336,11.8879,46.1408,43.1143,0.41812,0.453435,0.125436,0.12822,0.968807,0.646622,1.5313,0.646622,1.2492,0.646622
19,988.014,1,10.8216,9.95849,45.5966,48.1092,0.105107,0.457728,0.140397,0.128612,0.983489,0.630249,1.49253,0.630249,1.21757,0.630249
20,982.728,1,10.8551,10.367,45.7427,54.3925,2.22045e-16,0.602419,0.142455,0.121301,0.98318,0.614291,1.45474,0.614291,1.18674,0.614291
21,976.272,1,11.0245,11.0002,46.2623,53.2033,2.22045e-16,0.604884,0.142699,0.121649,0.991469,0.598737,1.4179,0.598737,1.1567,0.598737
22,970.228,1,11.0197,11.2131,46.0255,54.3734,2.22045e-16,0.539388,0.138521,0.125952,0.995612,0.583577,1.382,0.583577,1.13163,0.583577
