iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2022.83,1,5.18207,5.76621,21.0128,34.1276,3,3,0,1.5,1.5,1.5,1.5
2,1996.21,1,3.93603,7.20885,23.2943,42.4366,2.92404,2.92404,0,1.46202,1.51049,1.5516,1.46202
3,1987.75,1,3.86599,9.93103,26.9727,68.5618,2.85,2.85,0,1.425,1.47224,1.51231,1.55038
4,1969.81,1,2.86544,12.7726,39.7107,102.539,2.77784,2.77784,0,1.38892,1.43496,1.53605,1.51113
5,1965.15,1,2.88776,12.7817,61.5422,106.159,2.7075,2.7075,0,1.35375,1.39863,1.49716,1.47287
6,1960.22,1,2.91629,10.8897,52.9424,113.972,2.63894,2.63894,0,1.31947,1.45032,1.57273,1.43557
7,1938.85,1,2.52325,10.4618,68.2064,152.1,2.57212,2.57212,0,1.28606,1.41359,1.53291,1.39922
8,1927.5,1,2.38743,10.6381,72.6239,134.779,2.507,2.507,0,1.2535,1.38944,1.49409,1.44233
9,1931.56,1,2.25121,7.74857,77.2263,130.922,2.44352,2.44352,0,1.22176,1.61661,1.45626,1.40988
10,1918.37,1,1.78184,7.96842,59.5799,170.618,2.38165,2.38165,0,1.19082,1.74498,1.41939,1.37418
11,1913.35,1,2.13755,5.66261,80.992,181.293,2.32134,2.32134,0,1.17382,1.70079,1.38345,1.35895
12,1891.4,1,2.11281,5.23291,79.7835,169.608,2.26257,2.26257,0,1.1441,1.65913,1.34842,1.32454
13,1882.2,1,2.46628,9.24987,58.9625,267.708,2.20528,2.20528,0,1.11513,1.68829,1.31427,1.35375
14,1872.19,1,2.04457,7.55023,70.7239,228.523,2.14944,2.14944,0,1.0869,1.76893,1.281,1.31948
15,1854.81,1,1.88625,7.86551,61.5977,256.54,2.09501,2.09501,0,1.05938,1.75556,1.24856,1.28607
16,1852.53,1,1.96216,11.9488,53.5676,177.576,2.04197,2.04197,0,1.03255,1.71111,1.21695,1.2535
17,1828.55,1,1.99211,8.93156,41.0041,200.831,1.99026,1.99026,0,1.00641,1.66778,1.18613,1.22176
18,1828.99,1,2.07858,9.01206,35.169,214.946,1.93987,1.93987,0,0.980924,1.62555,1.1619,1.31773
19,1804.09,1,2.51189,8.85495,38.1369,221.361,1.89075,1.89075,0,0.956086,1.58439,1.13248,1.28436
20,1792.61,1,2.39705,7.32592,37.7607,202.94,1.84287,1.84287,0,0.931878,1.54427,1.10381,1.25184
21,1787.52,1,2.78856,9.48286,37.5298,200.295,1.79621,1.79621,0,0.908282,1.50517,1.07586,1.22015
22,1766.2,1,2.76453,10.0627,35.4891,206.74,1.75073,1.75073,0,0.885284,1.46706,1.04862,1.18925
23,1769.7,1,2.35264,10.155,31.1722,248.315,1.7064,1.7064,0,0.862868,1.59411,1.1298,1.15914
24,1755.16,1,2.51473,9.4343,34.8519,282.338,1.66319,1.66319,0,0.84102,1.62662,1.10119,1.12979
25,1744.93,1,3.04042,9.57606,28.653,254.555,1.62108,1.62108,0,0.819724,1.58544,1.07331,1.10118
26,1729.95,1,3.00801,11.0723,33.4856,259.906,1.58003,1.58003,0,0.798969,1.54529,1.04613,1.0733
27,1723.46,1,3.07232,10.3856,33.783,231.44,1.54003,1.54003,0,0.778738,1.6389,1.01964,1.04612
28,1709,1,3.20839,8.11612,48.3499,185.39,1.50103,1.50103,0,0.75902,1.5974,1.02154,1.01963
29,1698.8,1,3.38811,6.87782,34.0157,170.388,1.46302,1.46302,0,0.739801,1.55696,0.995671,1.01706
30,1687.29,1,3.58641,6.78397,30.8482,203.012,1.42598,1.42598,0,0.721069,1.51753,1.03777,0.991305
31,1685.55,1,3.28808,4.91414,36.0261,189.361,1.38987,1.38987,0,0.702811,1.47911,1.01149,0.966205
32,1666.1,1,3.15536,4.80619,33.0724,175.331,1.35468,1.35468,0,0.685016,1.44166,0.985883,1.00062
33,1652.98,1,3.78338,4.98313,31.996,149.829,1.32038,1.32038,0,0.667671,1.40515,0.96092,0.97528
34,1643.99,1,4.00826,5.77082,35.8281,158.611,1.28695,1.28695,0,0.650765,1.55988,0.936589,0.950585
35,1626.68,1,4.17653,7.30159,32.6463,189.126,1.25436,1.25436,0,0.634287,1.52038,0.912874,0.926516
36,1623.78,1,3.5547,9.96384,32.9786,178.682,1.2226,1.2226,0,0.618227,1.74878,0.889759,0.903056
37,1616.69,1,3.69604,8.19143,37.1138,170.543,1.19164,1.19164,0,0.602573,1.7045,0.86723,0.887982
38,1610.47,1,3.66014,7.16021,36.3036,144.42,1.16147,1.16147,0,0.587315,1.66134,0.879011,0.890049
39,1585.8,1,4.0557,5.56575,33.3976,145.754,1.13206,1.13206,0,0.572444,1.61928,0.856754,0.867513
40,1575.89,1,4.01127,7.29264,28.4955,165.475,1.1034,1.1034,0,0.55795,1.58539,0.835061,0.845547
41,1564.65,1,4.15373,10.4373,32.1411,164.797,1.07546,1.07546,0,0.543822,1.54525,0.813916,0.824137
42,1547.56,1,4.44529,9.38411,29.0877,161.259,1.04823,1.04823,0,0.530052,1.50612,0.793308,0.80327
43,1533.93,1,4.36284,6.78616,27.3458,133.393,1.02168,1.02168,0,0.516631,1.46799,0.773221,0.78293
44,1521.27,1,4.08756,7.6279,27.6247,152.201,0.995815,0.995815,0,0.503549,1.43081,0.753642,0.763106
45,1513.94,1,4.24743,7.28944,26.1155,130.076,0.970601,0.970601,0,0.490799,1.43008,0.73456,0.750889
46,1513.42,1,4.02076,5.07181,28.9706,148.189,0.946024,0.946024,0,0.478372,1.46413,0.71596,0.731876
47,1493.26,1,4.10479,6.85784,26.9725,153.319,0.922071,0.922071,0,0.466259,1.42706,0.697832,0.713345
48,1480.21,1,4.1952,6.23891,26.4579,153.404,0.898723,0.898723,0,0.454453,1.64147,0.680162,0.695283
49,1479.44,1,4.19529,6.18327,27.1875,157.982,0.875967,0.875967,0,0.442946,1.59991,0.66294,0.677678
50,1461,1,4.14714,5.38391,27.5561,154.647,0.853787,0.853787,0,0.431731,1.66419,0.646154,0.665481
51,1441.97,1,4.50016,3.27416,30.6871,148.349,0.832169,0.832169,0,0.420799,1.62205,0.629793,0.64863
52,1435.71,1,4.32885,3.88482,30.101,137.042,0.811098,0.811098,0,0.410144,1.58098,0.613846,0.632207
53,1439.5,1,4.27725,4.28991,27.6832,142.124,0.79056,0.79056,0,0.399759,1.55831,0.598303,0.665625
54,1433.7,1,4.04929,2.87477,26.948,143.777,0.770543,0.770543,0,0.389637,1.528,0.594686,0.648771
55,1406.87,1,4.01614,3.26335,28.1908,169.178,0.751032,0.751032,0,0.379771,1.48931,0.579628,0.695299
56,1411.54,1,4.18811,2.82718,28.804,141.128,0.732016,0.732016,0,0.370155,1.45896,0.564951,0.743392
57,1387.46,1,4.44611,2.82186,30.8156,144.789,0.713481,0.713481,0,0.360783,1.42201,0.550646,0.724569
58,1384.86,1,4.12092,2.06489,28.4,153.401,0.695415,0.695415,0,0.351647,1.38601,0.536704,0.821545
59,1370.17,1,4.15336,2.23582,28.7815,160.802,0.677807,0.677807,0,0.342743,1.36377,0.523114,0.800743
60,1352.98,1,4.29528,2.51342,29.0234,140.124,0.660644,0.660644,0,0.334065,1.32924,0.509869,0.780468
61,1342,1,4.40116,2.96353,30.7133,160.697,0.643916,0.643916,0,0.325606,1.29559,0.496958,0.760706
62,1329.07,1,4.40986,3.19833,28.849,146.567,0.627612,0.627612,0,0.317362,1.26278,0.484375,0.741445
63,1324.02,1,4.20806,3.24628,29.091,157.874,0.61172,0.61172,0,0.309326,1.23081,0.47211,0.722671
64,1314.78,1,4.12598,2.87368,29.6514,151.802,0.596231,0.596231,0,0.301494,1.19964,0.460156,0.704372
65,1294.59,1,4.0858,3.0764,29.4281,187.372,0.581134,0.581134,0,0.29386,1.16927,0.448505,0.686537
66,1278.37,1,4.01055,3.39831,27.5484,162.354,0.56642,0.56642,0,0.286419,1.13966,0.437149,0.706924
67,1269.14,1,4.11831,3.53959,27.0492,175.07,0.552078,0.552078,0,0.279167,1.1108,0.42608,0.689025
68,1261.2,1,4.38953,3.42661,29.4314,170.6,0.538099,0.538099,0,0.272098,1.08268,0.415291,0.685916
69,1262.63,1,4.20806,3.18401,28.4169,169.876,0.524474,0.524474,0,0.265208,1.1722,0.404776,0.668548
70,1243.33,1,4.1959,2.81983,30.3859,183.485,0.511194,0.511194,0,0.258493,1.14252,0.394527,0.65162
71,1232.11,1,4.17998,2.80458,31.5113,199.104,0.49825,0.49825,0,0.251948,1.11359,0.384537,0.635121
72,1231.55,1,4.34929,2.07817,32.2729,187.637,0.485634,0.485634,0,0.245568,1.08539,0.3748,0.619039
73,1220.69,1,4.22152,2.36179,30.6619,190.77,0.473338,0.473338,0,0.239351,1.10721,0.36531,0.603365
74,1207.92,1,4.28121,2.54212,28.9864,177.795,0.461352,0.461352,0,0.23329,1.07917,0.35606,0.623129
75,1206.02,1,4.17033,2.5892,28.4407,176.769,0.449671,0.449671,0,0.227383,1.05185,0.347045,0.655107
76,1189.75,1,4.29061,2.70127,28.3427,168.419,0.438285,0.438285,0,0.221626,1.02521,0.338257,0.697976
77,1184.45,1,4.33941,2.21488,27.7811,157.439,0.427187,0.427187,0,0.216014,0.999253,0.329692,0.696551
78,1169.36,1,4.34474,2.22632,28.8979,155.921,0.416371,0.416371,-0.0466389,0.210544,0.973952,0.321344,0.678914
79,1155.37,1,4.19911,2.51343,27.9734,172.282,0.405828,0.405828,0.0403471,0.217924,0.949291,0.313208,0.661723
80,1147.9,1,4.29229,2.80439,27.8942,162.008,0.395552,0.395552,0.185171,0.212406,0.925254,0.305277,0.723777
81,1146.28,1,4.25623,3.39528,27.0052,168.725,0.385536,0.385536,0.0398093,0.207028,0.901826,0.297547,0.716974
82,1136.89,1,4.28799,2.89437,26.8276,172.75,0.375774,0.375774,-0.117574,0.201786,0.878991,0.290013,0.698819
83,1131.41,1,4.23179,2.99112,28.3097,153.899,0.36626,0.36626,-0.0970919,0.210976,0.856735,0.28267,0.832055
84,1114.97,1,4.26624,3.70566,27.6733,150.444,0.356986,0.356986,-0.0590608,0.205634,0.835042,0.275513,0.810987
85,1107.59,1,4.28124,3.97169,27.3135,148.622,0.347947,0.347947,-0.0184013,0.200428,0.813898,0.268536,0.790452
86,1083.66,1,4.35968,3.81436,26.2376,115.745,0.339136,0.339136,-0.154929,0.195353,0.79329,0.261737,0.770437
87,1092.43,1,4.49504,4.06999,26.3652,114.569,0.330549,0.330549,-0.148104,0.190406,0.773203,0.25511,0.92978
88,1078.47,1,4.52742,3.61223,27.7031,117.887,0.32218,0.32218,-0.177701,0.187199,0.753625,0.24865,0.906238
89,1073.88,1,4.48652,4.10961,27.6448,115.855,0.314022,0.314022,-0.198847,0.182459,0.734543,0.242354,0.883291
90,1071.86,1,4.49339,3.51001,27.5096,114.427,0.306071,0.306071,-0.190455,0.184555,0.715944,0.236218,0.983781
91,1064.23,1,4.54609,4.04506,27.0233,106.22,0.298321,0.298321,-0.0824232,0.191396,0.697816,0.230236,0.979254
92,1056.35,1,4.55812,4.03715,27.0649,94.7307,0.290767,0.290767,-0.158986,0.18655,0.680147,0.224407,1.00557
93,1052.07,1,4.513,4.13617,27.3832,83.3611,0.283405,0.283405,-0.397928,0.197504,0.662925,0.218725,1.10338
94,1048.85,1,4.48426,4.19833,26.9557,87.3377,0.276229,0.276229,-0.383093,0.197467,0.646139,0.213186,1.17239
95,1034.53,1,4.4768,4.05631,27.4204,98.2003,0.269234,0.269234,-0.626932,0.203951,0.629779,0.207788,1.14271
96,1012.16,1,4.47508,4.91199,26.8656,96.6605,0.262417,0.262417,-0.609268,0.213307,0.613832,0.202527,1.11377
97,1026.13,1,4.40231,5.1412,26.3791,101.971,0.255773,0.255773,-0.471014,0.213826,0.59829,0.197399,1.08557
98,1020.64,1,4.36071,4.92982,26.4859,114.813,0.249296,0.249296,-0.311923,0.212963,0.583141,0.192401,1.05808
99,1015.47,1,4.47649,5.03983,26.8653,103.736,0.242984,0.242984,-0.195581,0.20757,0.568375,0.187529,1.03129
100,1002.46,1,4.48562,4.80688,26.1487,98.2668,0.236832,0.236832,-0.0905758,0.202314,0.553984,0.185128,1.00518
101,1013.26,1,4.49074,4.83536,25.7234,93.7832,0.230835,0.230835,-0.0704037,0.197192,0.539957,0.201849,1.02929
102,990.617,1,4.40411,4.72378,25.988,100.209,0.211052,0.182137,-0.136002,0.207779,0.432661,0.196819,1.00678
103,970.478,1,4.48742,4.69401,25.6009,101.557,0.213704,0.165491,-0.128331,0.211592,0.400407,0.18641,0.972076
104,962.941,1,4.52852,4.68967,25.6099,99.4413,0.22152,0.157527,-0.0600917,0.201238,0.365239,0.179157,0.970108
105,959.533,1,4.37184,4.78561,24.8851,105.85,0.23438,0.149175,-0.0822527,0.199055,0.340331,0.172263,0.957879
106,949.553,1,4.27698,4.99406,24.208,112.707,0.242534,0.13609,-0.0171317,0.21775,0.297943,0.184614,0.966865
107,937.351,1,4.15165,5.00558,24.5553,121.27,0.252379,0.124832,0.139525,0.22359,0.259943,0.186671,0.959201
108,934.903,1,4.10016,4.87811,24.2712,119.999,0.268724,0.115008,0.170922,0.230807,0.264994,0.174807,1.02258
109,928.802,1,4.16421,4.84132,23.9938,108.754,0.275344,0.106872,0.172874,0.233939,0.269655,0.186428,1.04679
110,921.775,1,4.17627,4.63621,24.2033,107.616,0.277823,0.101773,0.132029,0.233275,0.247616,0.210402,1.02967
111,910.911,1,4.17962,4.73762,23.8905,107.086,0.283032,0.0937231,0.214061,0.226679,0.259317,0.221262,1.02606
112,900.739,1,4.13572,4.70523,24.0331,110.508,0.295514,0.0849503,0.300805,0.229962,0.250809,0.239832,1.00282
113,896.694,1,4.10449,4.53842,24.1964,109.693,0.293917,0.0813061,0.159465,0.234583,0.262652,0.253018,1.04295
114,896.927,1,4.09888,4.70168,23.8632,111.995,0.292636,0.0826956,0.257733,0.228285,0.256573,0.246279,1.06528
115,901.093,1,4.13344,4.64186,23.6838,111.653,0.297564,0.082544,0.337418,0.222939,0.253953,0.280267,1.0417
116,897.268,1,4.14089,4.57575,23.6077,110.938,0.302854,0.0794798,0.316618,0.227216,0.27037,0.254926,1.04948
117,896.364,1,4.12853,4.5961,23.9198,105.831,0.298077,0.0806117,0.313142,0.224461,0.249427,0.257359,1.11648
118,892.781,1,4.12191,4.61955,24.1392,108.621,0.292984,0.0797911,0.28302,0.225718,0.251119,0.267636,1.1154
119,893.467,1,4.07396,4.77418,23.922,110.922,0.298498,0.0788352,0.31995,0.226725,0.252076,0.261563,1.12234
120,890.197,1,4.04769,4.91831,23.3848,115.047,0.296333,0.0796717,0.240633,0.215182,0.235078,0.261627,1.07666
121,889.321,1,4.12947,5.14921,23.0793,112.047,0.301338,0.0798811,0.364864,0.221217,0.209351,0.258993,1.05093
122,881.24,1,4.15593,4.93839,23.2458,104.408,0.298675,0.0778889,0.363561,0.219214,0.188498,0.269547,1.0711
123,885.957,1,4.15732,4.9286,23.4178,109.101,0.295876,0.0794713,0.322531,0.212999,0.216547,0.276573,1.01219
124,885.141,1,4.18548,5.01262,23.2184,104.204,0.29484,0.0790116,0.381396,0.213612,0.209931,0.285765,1.06817
125,883.469,1,4.16923,5.02084,23.3991,111.127,0.297271,0.0790079,0.408892,0.213337,0.207,0.281858,0.992252
126,879.45,1,4.09945,4.97637,23.6975,118.509,0.305026,0.0750882,0.367948,0.215592,0.223273,0.256754,1.00942
127,880.1,1,4.10501,5.06014,23.3471,111.642,0.298766,0.0749701,0.435974,0.210453,0.253709,0.25941,1.10992
128,873.859,1,4.12971,5.12418,23.55,106.66,0.297986,0.0719413,0.376876,0.21912,0.255914,0.256083,1.12435
129,875.04,1,4.11045,5.15295,23.3929,110.735,0.300049,0.072298,0.381006,0.2164,0.250821,0.26277,1.09067
130,885.529,1,4.02755,5.11349,23.1492,117.823,0.301258,0.074033,0.332458,0.212366,0.293962,0.262917,1.11727
131,874.192,1,3.96786,5.24115,23.3429,126.932,0.297598,0.0726895,0.388428,0.207678,0.262619,0.262961,1.07627
132,879.08,1,3.95862,5.01848,23.3179,128.476,0.305501,0.0727224,0.34045,0.208485,0.269393,0.26049,1.0255
133,878.681,1,3.9239,5.06595,23.3763,132.976,0.304917,0.0731732,0.330612,0.214926,0.263256,0.259456,0.974858
134,884.142,1,3.92053,4.9892,23.4699,132.073,0.306439,0.0742151,0.290549,0.205684,0.290802,0.248181,1.01367
135,876.043,1,3.91064,4.95902,23.7836,135.51,0.30132,0.0730368,0.245075,0.200054,0.276469,0.250783,1.00435
136,879.55,1,3.8691,5.18666,23.1539,136.974,0.301696,0.0749765,0.330642,0.190261,0.262207,0.266432,1.01088
137,883.21,1,3.87308,5.20554,23.0186,132.012,0.305789,0.0749319,0.353257,0.192524,0.245816,0.27239,1.09703
138,879.941,1,3.9088,5.05352,22.7615,128.409,0.30505,0.0736003,0.280967,0.205234,0.256003,0.257451,1.04263
