iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1507.04,1,2.62973,9.16311,10.2532,21.6974,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1492.85,1,4.84362,14.6746,22.0417,40.3448,0.974679,0.974679,0.502311,0.998761,1.46202,1.46362,1.46202,1.16962
3,1487.53,1,5.02714,13.3795,21.8766,40.3811,0.95,0.95,0.602482,0.998761,1.425,1.42656,1.425,1.14
4,1466.76,1,4.42871,16.9319,22.1195,40.4884,0.925945,0.925945,0.670056,0.998761,1.38892,1.39044,1.38892,1.11113
5,1455.87,1,4.39809,12.1019,25.8611,45.682,0.9025,0.9025,1.06786,0.998761,1.35375,1.35523,1.35375,1.083
6,1449.03,1,4.19321,12.4727,29.929,51.7898,0.879648,0.879648,1.08164,0.998761,1.31947,1.33626,1.31947,1.05558
7,1442.64,1,4.30625,14.0738,31.8977,54.6007,0.857375,0.857375,0.839144,0.998761,1.28606,1.31294,1.28606,1.02885
8,1414.5,1,4.6435,13.4974,25.2991,44.7363,0.835666,0.835666,0.829959,0.998761,1.2535,1.27969,1.2535,1.0028
9,1410.5,1,4.85205,10.7195,30.6556,52.1417,0.814506,0.814506,0.830795,0.998761,1.22176,1.24901,1.22176,0.977407
10,1391.33,1,5.15701,11.3452,29.2217,49.9692,0.793882,0.793882,0.677489,0.998761,1.19082,1.34052,1.19082,0.952659
11,1391.52,1,4.90081,8.78353,30.4907,51.3358,0.773781,0.773781,0.597571,0.998761,1.16067,1.3242,1.16067,0.928537
12,1372.36,1,4.96821,9.32411,25.9976,45.2947,0.754188,0.754188,0.643204,0.998761,1.13128,1.31662,1.13128,0.905026
13,1361.62,1,5.00526,14.007,23.7437,41.5073,0.735092,0.735092,0.732624,0.998761,1.10264,1.28328,1.10264,0.88211
14,1358.52,1,4.88255,11.3639,22.3507,39.5448,0.716479,0.716479,0.674303,0.998761,1.07472,1.40773,1.07472,0.859775
15,1347.18,1,5.05806,12.0673,23.0678,40.7599,0.698337,0.698337,0.79512,0.998761,1.04751,1.47872,1.04751,0.838005
16,1341.93,1,5.10901,16.096,21.6761,38.6868,0.680655,0.680655,0.730855,0.998761,1.02098,1.44128,1.02098,0.816786
17,1321.81,1,5.09833,15.1773,20.8991,37.8315,0.66342,0.66342,0.536944,0.998761,0.995131,1.40786,0.995131,0.796105
18,1313.69,1,5.2777,14.5623,24.0483,42.1854,0.646622,0.646622,0.517048,0.998761,0.969933,1.52651,0.969933,0.775947
19,1298.52,1,5.11144,14.4835,19.725,35.8851,0.630249,0.630249,0.420981,0.998761,0.945374,1.58601,0.945374,0.756299
20,1286.37,1,5.38618,15.7411,19.9546,36.278,0.614291,0.614291,0.514029,0.998761,0.921437,1.54585,0.921437,0.737149
21,1281.27,1,5.45588,20.1139,17.7297,33.4919,0.598737,0.598737,0.40286,0.998761,0.898105,1.50671,0.898105,0.718484
22,1262.2,1,5.31531,13.3451,19.9909,37.0256,0.583577,0.583577,0.355361,0.998761,0.875365,1.46856,0.875365,0.700292
23,1251.65,1,5.14239,12.4572,20.8658,38.7197,0.5688,0.5688,0.564393,0.998761,0.8532,1.43137,0.8532,0.68256
24,1238.34,1,5.35297,10.96,21.034,38.9376,0.554398,0.554398,0.590172,0.998761,0.831597,1.39513,0.831597,0.665277
25,1234.05,1,5.27715,9.57874,21.1546,39.0938,0.54036,0.54036,0.670056,0.998761,0.81054,1.3598,0.81054,0.648432
26,1218.67,1,5.48196,10.78,22.2618,40.8887,0.526678,0.526678,0.449905,0.998761,0.790017,1.32537,0.790017,0.632013
27,1207.27,1,5.47478,11.6154,23.7079,42.841,0.513342,0.513342,0.420644,0.998761,0.770013,1.29181,0.770013,0.61601
28,1192.21,1,5.47694,12.4303,24.1831,42.9515,0.500344,0.500344,0.432133,0.998761,0.750516,1.2591,0.750516,0.600413
29,1180.73,1,5.44003,11.7309,24.1722,42.6283,0.487675,0.487675,0.565853,0.998761,0.731512,1.22722,0.731512,0.58521
