trans_Cl_vs_CLCRMLMIN_abscissa,trans_Cl_vs_CLCRMLMIN_spline,trans_Cl_vs_CLCRMLMIN_regression,trans_Cl_vs_WTKG_abscissa,trans_Cl_vs_WTKG_spline,trans_Cl_vs_WTKG_regression,trans_Cl_vs_logtCLCRMLMIN_abscissa,trans_Cl_vs_logtCLCRMLMIN_spline,trans_Cl_vs_logtCLCRMLMIN_regression,trans_Cl_vs_logtWTKG_abscissa,trans_Cl_vs_logtWTKG_spline,trans_Cl_vs_logtWTKG_regression,trans_Cl_vs_tCLCRMLMIN_abscissa,trans_Cl_vs_tCLCRMLMIN_spline,trans_Cl_vs_tCLCRMLMIN_regression,trans_Q_vs_CLCRMLMIN_abscissa,trans_Q_vs_CLCRMLMIN_spline,trans_Q_vs_CLCRMLMIN_regression,trans_Q_vs_WTKG_abscissa,trans_Q_vs_WTKG_spline,trans_Q_vs_WTKG_regression,trans_Q_vs_logtCLCRMLMIN_abscissa,trans_Q_vs_logtCLCRMLMIN_spline,trans_Q_vs_logtCLCRMLMIN_regression,trans_Q_vs_logtWTKG_abscissa,trans_Q_vs_logtWTKG_spline,trans_Q_vs_logtWTKG_regression,trans_Q_vs_tCLCRMLMIN_abscissa,trans_Q_vs_tCLCRMLMIN_spline,trans_Q_vs_tCLCRMLMIN_regression,trans_V1_vs_CLCRMLMIN_abscissa,trans_V1_vs_CLCRMLMIN_spline,trans_V1_vs_CLCRMLMIN_regression,trans_V1_vs_WTKG_abscissa,trans_V1_vs_WTKG_spline,trans_V1_vs_WTKG_regression,trans_V1_vs_logtCLCRMLMIN_abscissa,trans_V1_vs_logtCLCRMLMIN_spline,trans_V1_vs_logtCLCRMLMIN_regression,trans_V1_vs_logtWTKG_abscissa,trans_V1_vs_logtWTKG_spline,trans_V1_vs_logtWTKG_regression,trans_V1_vs_tCLCRMLMIN_abscissa,trans_V1_vs_tCLCRMLMIN_spline,trans_V1_vs_tCLCRMLMIN_regression,trans_V2_vs_CLCRMLMIN_abscissa,trans_V2_vs_CLCRMLMIN_spline,trans_V2_vs_CLCRMLMIN_regression,trans_V2_vs_WTKG_abscissa,trans_V2_vs_WTKG_spline,trans_V2_vs_WTKG_regression,trans_V2_vs_logtCLCRMLMIN_abscissa,trans_V2_vs_logtCLCRMLMIN_spline,trans_V2_vs_logtCLCRMLMIN_regression,trans_V2_vs_logtWTKG_abscissa,trans_V2_vs_logtWTKG_spline,trans_V2_vs_logtWTKG_regression,trans_V2_vs_tCLCRMLMIN_abscissa,trans_V2_vs_tCLCRMLMIN_spline,trans_V2_vs_tCLCRMLMIN_regression,split
134.118,1.60401,1.59857,63.6364,1.62099,1.65528,-0.131988,1.48424,1.57366,-0.00150046,1.63667,1.6445,0.931376,1.60401,1.59857,134.118,1.49203,1.67833,63.6364,1.63849,1.66616,-0.131988,1.37779,1.68911,-0.00150046,1.56382,1.66529,0.931376,1.49203,1.67833,134.118,2.97164,3.05385,63.6364,3.00487,3.06187,-0.131988,3.0036,3.05006,-0.00150046,3.00126,3.05689,0.931376,2.97164,3.05385,134.118,3.30052,3.37589,63.6364,3.33139,3.38331,-0.131988,3.32872,3.37243,-0.00150046,3.3278,3.37868,0.931376,3.30052,3.37589,All
135.135,1.62452,1.6027,63.9596,1.62013,1.65877,-0.124823,1.37459,1.57808,0.00334372,1.62801,1.64798,0.93844,1.62452,1.6027,135.135,1.6065,1.67686,63.9596,1.6674,1.66656,-0.124823,1.2726,1.68741,0.00334372,1.51202,1.6659,0.93844,1.6065,1.67686,135.135,3.01494,3.05387,63.9596,3.01134,3.06349,-0.124823,2.9489,3.05033,0.00334372,2.97794,3.05853,0.93844,3.01494,3.05387,135.135,3.34039,3.3759,63.9596,3.33739,3.38482,-0.124823,3.27838,3.37268,0.00334372,3.30639,3.3802,0.93844,3.34039,3.3759,All
136.153,1.64213,1.60684,64.2828,1.61926,1.66226,-0.117657,1.40588,1.58251,0.00818789,1.62721,1.65145,0.945504,1.64213,1.60684,136.153,1.73896,1.6754,64.2828,1.6963,1.66697,-0.117657,1.30169,1.68571,0.00818789,1.54004,1.66651,0.945504,1.73896,1.6754,136.153,3.06698,3.05389,64.2828,3.0178,3.06512,-0.117657,2.95186,3.0506,0.00818789,2.98422,3.06016,0.945504,3.06698,3.05389,136.153,3.38827,3.37591,64.2828,3.3434,3.38633,-0.117657,3.28126,3.37292,0.00818789,3.31222,3.38172,0.945504,3.38827,3.37591,All
137.17,1.65975,1.61097,64.6061,1.6184,1.66575,-0.110491,1.43718,1.58693,0.0130321,1.62642,1.65493,0.952567,1.65975,1.61097,137.17,1.87142,1.67393,64.6061,1.72521,1.66737,-0.110491,1.33078,1.68401,0.0130321,1.56806,1.66712,0.952567,1.87142,1.67393,137.17,3.11903,3.0539,64.6061,3.02427,3.06674,-0.110491,2.95481,3.05087,0.0130321,2.9905,3.0618,0.952567,3.11903,3.0539,137.17,3.43616,3.37592,64.6061,3.34941,3.38784,-0.110491,3.28414,3.37316,0.0130321,3.31805,3.38325,0.952567,3.43616,3.37592,All
138.187,1.67736,1.61511,64.9293,1.61753,1.66923,-0.103325,1.46847,1.59135,0.0178762,1.62563,1.65841,0.959631,1.67736,1.61511,138.187,2.00388,1.67247,64.9293,1.75412,1.66777,-0.103325,1.35987,1.68231,0.0178762,1.59608,1.66773,0.959631,2.00388,1.67247,138.187,3.17107,3.05392,64.9293,3.03074,3.06836,-0.103325,2.95777,3.05114,0.0178762,2.99678,3.06343,0.959631,3.17107,3.05392,138.187,3.48405,3.37593,64.9293,3.35542,3.38935,-0.103325,3.28702,3.37341,0.0178762,3.32388,3.38477,0.959631,3.48405,3.37593,All
139.204,1.69498,1.61924,65.2525,1.61666,1.67272,-0.096159,1.49977,1.59577,0.0227204,1.62483,1.66188,0.966695,1.69498,1.61924,139.204,2.13635,1.671,65.2525,1.78303,1.66817,-0.096159,1.38896,1.68061,0.0227204,1.6241,1.66834,0.966695,2.13635,1.671,139.204,3.22312,3.05394,65.2525,3.03721,3.06998,-0.096159,2.96072,3.05141,0.0227204,3.00305,3.06507,0.966695,3.22312,3.05394,139.204,3.53194,3.37595,65.2525,3.36142,3.39086,-0.096159,3.2899,3.37365,0.0227204,3.32971,3.3863,0.966695,3.53194,3.37595,All
140.221,1.71254,1.62338,65.5758,1.6158,1.67621,-0.0889931,1.53106,1.6002,0.0275646,1.62404,1.66536,0.973758,1.71254,1.62338,140.221,2.26219,1.66954,65.5758,1.81194,1.66857,-0.0889931,1.41806,1.67891,0.0275646,1.65211,1.66895,0.973758,2.26219,1.66954,140.221,3.27356,3.05396,65.5758,3.04368,3.0716,-0.0889931,2.96367,3.05168,0.0275646,3.00933,3.0667,0.973758,3.27356,3.05396,140.221,3.57835,3.37596,65.5758,3.36743,3.39237,-0.0889931,3.29278,3.3739,0.0275646,3.33554,3.38782,0.973758,3.57835,3.37596,All
141.238,1.7275,1.62752,65.899,1.61493,1.6797,-0.0818272,1.56236,1.60462,0.0324088,1.62325,1.66884,0.980822,1.7275,1.62752,141.238,2.07723,1.66807,65.899,1.84084,1.66897,-0.0818272,1.44715,1.67721,0.0324088,1.68013,1.66956,0.980822,2.07723,1.66807,141.238,3.24889,3.05397,65.899,3.05015,3.07323,-0.0818272,2.96663,3.05195,0.0324088,3.01561,3.06834,0.980822,3.24889,3.05397,141.238,3.55568,3.37597,65.899,3.37344,3.39388,-0.0818272,3.29566,3.37414,0.0324088,3.34137,3.38934,0.980822,3.55568,3.37597,All
142.256,1.74247,1.63165,66.2222,1.61407,1.68318,-0.0746613,1.59365,1.60904,0.0372529,1.62245,1.67232,0.987886,1.74247,1.63165,142.256,1.89228,1.66661,66.2222,1.86975,1.66938,-0.0746613,1.47624,1.67551,0.0372529,1.70815,1.67017,0.987886,1.89228,1.66661,142.256,3.22422,3.05399,66.2222,3.05662,3.07485,-0.0746613,2.96958,3.05222,0.0372529,3.02189,3.06997,0.987886,3.22422,3.05399,142.256,3.53301,3.37598,66.2222,3.37945,3.39539,-0.0746613,3.29855,3.37438,0.0372529,3.3472,3.39087,0.987886,3.53301,3.37598,All
143.273,1.75743,1.63579,66.5455,1.6132,1.68667,-0.0674954,1.62054,1.61347,0.0420971,1.62166,1.67579,0.994949,1.75743,1.63579,143.273,1.70732,1.66514,66.5455,1.89866,1.66978,-0.0674954,1.53625,1.67381,0.0420971,1.73617,1.67078,0.994949,1.70732,1.66514,143.273,3.19955,3.05401,66.5455,3.06309,3.07647,-0.0674954,2.98739,3.05249,0.0420971,3.02816,3.07161,0.994949,3.19955,3.05401,143.273,3.51033,3.37599,66.5455,3.38546,3.3969,-0.0674954,3.31504,3.37463,0.0420971,3.35303,3.39239,0.994949,3.51033,3.37599,All
144.29,1.76163,1.63992,66.8687,1.61234,1.69016,-0.0603295,1.63774,1.61789,0.0469413,1.62087,1.67927,1.00201,1.76163,1.63992,144.29,1.62155,1.66367,66.8687,1.92757,1.67018,-0.0603295,1.6642,1.6721,0.0469413,1.76419,1.67139,1.00201,1.62155,1.66367,144.29,3.18469,3.05403,66.8687,3.06956,3.07809,-0.0603295,3.03781,3.05276,0.0469413,3.03444,3.07324,1.00201,3.18469,3.05403,144.29,3.49666,3.37601,66.8687,3.39146,3.39841,-0.0603295,3.36143,3.37487,0.0469413,3.35886,3.39392,1.00201,3.49666,3.37601,All
145.307,1.75426,1.64406,67.1919,1.61525,1.69365,-0.0531636,1.65494,1.62231,0.0517854,1.62007,1.68275,1.00908,1.75426,1.64406,145.307,1.64252,1.66221,67.1919,1.93541,1.67058,-0.0531636,1.79214,1.6704,0.0517854,1.79221,1.672,1.00908,1.64252,1.66221,145.307,3.18039,3.05404,67.1919,3.07341,3.07971,-0.0531636,3.08822,3.05304,0.0517854,3.04072,3.07488,1.00908,3.18039,3.05404,145.307,3.49267,3.37602,67.1919,3.39501,3.39992,-0.0531636,3.40782,3.37511,0.0517854,3.36469,3.39544,1.00908,3.49267,3.37602,All
146.324,1.74688,1.64819,67.5152,1.62076,1.69714,-0.0459977,1.67214,1.62673,0.0566296,1.61928,1.68622,1.01614,1.74688,1.64819,146.324,1.66349,1.66074,67.5152,1.92883,1.67098,-0.0459977,1.92009,1.6687,0.0566296,1.82023,1.67261,1.01614,1.66349,1.66074,146.324,3.17609,3.05406,67.5152,3.07546,3.08134,-0.0459977,3.13864,3.05331,0.0566296,3.047,3.07651,1.01614,3.17609,3.05406,146.324,3.48868,3.37603,67.5152,3.39686,3.40143,-0.0459977,3.4542,3.37536,0.0566296,3.37052,3.39696,1.01614,3.48868,3.37603,All
147.341,1.7395,1.65233,67.8384,1.62626,1.70062,-0.0388318,1.68934,1.63116,0.0614738,1.61849,1.6897,1.0232,1.7395,1.65233,147.341,1.68446,1.65928,67.8384,1.92226,1.67139,-0.0388318,2.04803,1.667,0.0614738,1.84824,1.67323,1.0232,1.68446,1.65928,147.341,3.17179,3.05408,67.8384,3.07751,3.08296,-0.0388318,3.18906,3.05358,0.0614738,3.05327,3.07815,1.0232,3.17179,3.05408,147.341,3.48469,3.37604,67.8384,3.39872,3.40294,-0.0388318,3.50059,3.3756,0.0614738,3.37635,3.39849,1.0232,3.48469,3.37604,All
148.359,1.73212,1.65647,68.1616,1.63177,1.70411,-0.0316658,1.70654,1.63558,0.066318,1.61769,1.69318,1.03027,1.73212,1.65647,148.359,1.70543,1.65781,68.1616,1.91568,1.67179,-0.0316658,2.17598,1.6653,0.066318,1.87626,1.67384,1.03027,1.70543,1.65781,148.359,3.16749,3.0541,68.1616,3.07956,3.08458,-0.0316658,3.23948,3.05385,0.066318,3.05955,3.07978,1.03027,3.16749,3.0541,148.359,3.4807,3.37605,68.1616,3.40057,3.40445,-0.0316658,3.54698,3.37585,0.066318,3.38219,3.40001,1.03027,3.4807,3.37605,All
149.376,1.72475,1.6606,68.4848,1.63727,1.7076,-0.0244999,1.72308,1.64,0.0711621,1.6169,1.69666,1.03733,1.72475,1.6606,149.376,1.7264,1.65635,68.4848,1.90911,1.67219,-0.0244999,2.20592,1.6636,0.0711621,1.90428,1.67445,1.03733,1.7264,1.65635,149.376,3.16318,3.05411,68.4848,3.08161,3.0862,-0.0244999,3.26642,3.05412,0.0711621,3.06583,3.08142,1.03733,3.16318,3.05411,149.376,3.47671,3.37607,68.4848,3.40243,3.40596,-0.0244999,3.57178,3.37609,0.0711621,3.38802,3.40153,1.03733,3.47671,3.37607,All
150.393,1.71737,1.66474,68.8081,1.64278,1.71109,-0.017334,1.73816,1.64442,0.0760063,1.61611,1.70013,1.0444,1.71737,1.66474,150.393,1.74738,1.65488,68.8081,1.90253,1.67259,-0.017334,2.02081,1.6619,0.0760063,1.9323,1.67506,1.0444,1.74738,1.65488,150.393,3.15888,3.05413,68.8081,3.08366,3.08782,-0.017334,3.24184,3.05439,0.0760063,3.07211,3.08306,1.0444,3.15888,3.05413,150.393,3.47273,3.37608,68.8081,3.40428,3.40747,-0.017334,3.54919,3.37633,0.0760063,3.39385,3.40306,1.0444,3.47273,3.37608,All
151.41,1.70999,1.66887,69.1313,1.64828,1.71457,-0.0101681,1.75324,1.64885,0.0808505,1.6199,1.70361,1.05146,1.70999,1.66887,151.41,1.76835,1.65342,69.1313,1.89596,1.67299,-0.0101681,1.8357,1.6602,0.0808505,1.93635,1.67567,1.05146,1.76835,1.65342,151.41,3.15458,3.05415,69.1313,3.08571,3.08945,-0.0101681,3.21726,3.05466,0.0808505,3.07562,3.08469,1.05146,3.15458,3.05415,151.41,3.46874,3.37609,69.1313,3.40614,3.40898,-0.0101681,3.5266,3.37658,0.0808505,3.39707,3.40458,1.05146,3.46874,3.37609,All
152.427,1.70262,1.67301,69.4545,1.65378,1.71806,-0.00300224,1.76833,1.65327,0.0856947,1.62587,1.70709,1.05852,1.70262,1.67301,152.427,1.78932,1.65195,69.4545,1.88938,1.67339,-0.00300224,1.65059,1.6585,0.0856947,1.9291,1.67628,1.05852,1.78932,1.65195,152.427,3.15028,3.05417,69.4545,3.08776,3.09107,-0.00300224,3.19268,3.05493,0.0856947,3.07784,3.08633,1.05852,3.15028,3.05417,152.427,3.46475,3.3761,69.4545,3.40799,3.41049,-0.00300224,3.50401,3.37682,0.0856947,3.39908,3.40611,1.05852,3.46475,3.3761,All
153.444,1.69524,1.67714,69.7778,1.65929,1.72155,0.00416366,1.76558,1.65769,0.0905388,1.63183,1.71056,1.06559,1.69524,1.67714,153.444,1.81029,1.65049,69.7778,1.88281,1.6738,0.00416366,1.62634,1.65679,0.0905388,1.92185,1.67689,1.06559,1.81029,1.65049,153.444,3.14598,3.05418,69.7778,3.08981,3.09269,0.00416366,3.18366,3.0552,0.0905388,3.08005,3.08796,1.06559,3.14598,3.05418,153.444,3.46076,3.37611,69.7778,3.40985,3.41199,0.00416366,3.49568,3.37706,0.0905388,3.40108,3.40763,1.06559,3.46076,3.37611,All
154.462,1.68786,1.68128,70.101,1.66479,1.72504,0.0113296,1.75766,1.66211,0.095383,1.6378,1.71404,1.07265,1.68786,1.68128,154.462,1.83126,1.64902,70.101,1.87623,1.6742,0.0113296,1.64878,1.65509,0.095383,1.91459,1.6775,1.07265,1.83126,1.64902,154.462,3.14168,3.0542,70.101,3.09186,3.09431,0.0113296,3.17914,3.05547,0.095383,3.08227,3.0896,1.07265,3.14168,3.0542,154.462,3.45677,3.37613,70.101,3.4117,3.4135,0.0113296,3.4915,3.37731,0.095383,3.40308,3.40915,1.07265,3.45677,3.37613,All
155.479,1.68049,1.68542,70.4242,1.6703,1.72853,0.0184955,1.74974,1.66654,0.100227,1.64376,1.71752,1.07971,1.68049,1.68542,155.479,1.85223,1.64756,70.4242,1.86966,1.6746,0.0184955,1.67123,1.65339,0.100227,1.90734,1.67811,1.07971,1.85223,1.64756,155.479,3.13737,3.05422,70.4242,3.09392,3.09593,0.0184955,3.17463,3.05574,0.100227,3.08448,3.09123,1.07971,3.13737,3.05422,155.479,3.45278,3.37614,70.4242,3.41356,3.41501,0.0184955,3.48731,3.37755,0.100227,3.40508,3.41068,1.07971,3.45278,3.37614,All
156.496,1.67311,1.68955,70.7475,1.6758,1.73201,0.0256614,1.74182,1.67096,0.105071,1.64972,1.72099,1.08678,1.67311,1.68955,156.496,1.8732,1.64609,70.7475,1.86308,1.675,0.0256614,1.69368,1.65169,0.105071,1.90009,1.67872,1.08678,1.8732,1.64609,156.496,3.13307,3.05424,70.7475,3.09597,3.09756,0.0256614,3.17011,3.05601,0.105071,3.0867,3.09287,1.08678,3.13307,3.05424,156.496,3.44879,3.37615,70.7475,3.41541,3.41652,0.0256614,3.48312,3.3778,0.105071,3.40708,3.4122,1.08678,3.44879,3.37615,All
157.513,1.66573,1.69369,71.0707,1.68131,1.7355,0.0328273,1.7339,1.67538,0.109916,1.65569,1.72447,1.09384,1.66573,1.69369,157.513,1.89418,1.64463,71.0707,1.85651,1.6754,0.0328273,1.71613,1.64999,0.109916,1.89284,1.67933,1.09384,1.89418,1.64463,157.513,3.12877,3.05425,71.0707,3.09802,3.09918,0.0328273,3.1656,3.05628,0.109916,3.08891,3.0945,1.09384,3.12877,3.05425,157.513,3.44481,3.37616,71.0707,3.41727,3.41803,0.0328273,3.47894,3.37804,0.109916,3.40909,3.41373,1.09384,3.44481,3.37616,All
158.53,1.65835,1.69782,71.3939,1.68681,1.73899,0.0399932,1.72598,1.67981,0.11476,1.66165,1.72795,1.1009,1.65835,1.69782,158.53,1.91515,1.64316,71.3939,1.84993,1.6758,0.0399932,1.73857,1.64829,0.11476,1.88559,1.67994,1.1009,1.91515,1.64316,158.53,3.12447,3.05427,71.3939,3.10007,3.1008,0.0399932,3.16108,3.05655,0.11476,3.09112,3.09614,1.1009,3.12447,3.05427,158.53,3.44082,3.37617,71.3939,3.41912,3.41954,0.0399932,3.47475,3.37828,0.11476,3.41109,3.41525,1.1009,3.44082,3.37617,All
159.547,1.65098,1.70196,71.7172,1.69232,1.74248,0.0471591,1.71806,1.68423,0.119604,1.66761,1.73143,1.10797,1.65098,1.70196,159.547,1.93612,1.6417,71.7172,1.84335,1.67621,0.0471591,1.76102,1.64659,0.119604,1.87834,1.68055,1.10797,1.93612,1.6417,159.547,3.12017,3.05429,71.7172,3.10212,3.10242,0.0471591,3.15657,3.05682,0.119604,3.09334,3.09777,1.10797,3.12017,3.05429,159.547,3.43683,3.37619,71.7172,3.42098,3.42105,0.0471591,3.47056,3.37853,0.119604,3.41309,3.41677,1.10797,3.43683,3.37619,All
160.565,1.6436,1.70609,72.0404,1.69782,1.74596,0.054325,1.71014,1.68865,0.124448,1.67358,1.7349,1.11503,1.6436,1.70609,160.565,1.95709,1.64023,72.0404,1.83678,1.67661,0.054325,1.78347,1.64489,0.124448,1.87109,1.68116,1.11503,1.95709,1.64023,160.565,3.11587,3.05431,72.0404,3.10417,3.10404,0.054325,3.15206,3.05709,0.124448,3.09555,3.09941,1.11503,3.11587,3.05431,160.565,3.43284,3.3762,72.0404,3.42283,3.42256,0.054325,3.46638,3.37877,0.124448,3.41509,3.4183,1.11503,3.43284,3.3762,All
161.582,1.64327,1.71023,72.3636,1.70333,1.74945,0.0614909,1.70222,1.69307,0.129292,1.67954,1.73838,1.1221,1.64327,1.71023,161.582,1.96292,1.63877,72.3636,1.8302,1.67701,0.0614909,1.80592,1.64319,0.129292,1.86384,1.68177,1.1221,1.96292,1.63877,161.582,3.11391,3.05432,72.3636,3.10622,3.10567,0.0614909,3.14754,3.05737,0.129292,3.09777,3.10104,1.1221,3.11391,3.05432,161.582,3.43104,3.37621,72.3636,3.42469,3.42407,0.0614909,3.46219,3.37902,0.129292,3.41709,3.41982,1.1221,3.43104,3.37621,All
162.599,1.65077,1.71437,72.6869,1.70883,1.75294,0.0686568,1.6943,1.6975,0.134136,1.6855,1.74186,1.12916,1.65077,1.71437,162.599,1.95192,1.6373,72.6869,1.82363,1.67741,0.0686568,1.82836,1.64148,0.134136,1.85659,1.68238,1.12916,1.95192,1.6373,162.599,3.11457,3.05434,72.6869,3.10827,3.10729,0.0686568,3.14303,3.05764,0.134136,3.09998,3.10268,1.12916,3.11457,3.05434,162.599,3.43168,3.37622,72.6869,3.42654,3.42558,0.0686568,3.458,3.37926,0.134136,3.4191,3.42135,1.12916,3.43168,3.37622,All
163.616,1.65828,1.7185,73.0101,1.71433,1.75643,0.0758227,1.68638,1.70192,0.138981,1.69147,1.74533,1.13622,1.65828,1.7185,163.616,1.94092,1.63584,73.0101,1.81705,1.67781,0.0758227,1.85081,1.63978,0.138981,1.84934,1.68299,1.13622,1.94092,1.63584,163.616,3.11523,3.05436,73.0101,3.11032,3.10891,0.0758227,3.13851,3.05791,0.138981,3.1022,3.10431,1.13622,3.11523,3.05436,163.616,3.43232,3.37623,73.0101,3.4284,3.42709,0.0758227,3.45382,3.3795,0.138981,3.4211,3.42287,1.13622,3.43232,3.37623,All
164.633,1.66578,1.72264,73.3333,1.71984,1.75992,0.0829886,1.67846,1.70634,0.143825,1.69743,1.74881,1.14329,1.66578,1.72264,164.633,1.92992,1.63437,73.3333,1.81048,1.67822,0.0829886,1.87326,1.63808,0.143825,1.84208,1.6836,1.14329,1.92992,1.63437,164.633,3.11589,3.05438,73.3333,3.11237,3.11053,0.0829886,3.134,3.05818,0.143825,3.10441,3.10595,1.14329,3.11589,3.05438,164.633,3.43295,3.37625,73.3333,3.43025,3.4286,0.0829886,3.44963,3.37975,0.143825,3.4231,3.42439,1.14329,3.43295,3.37625,All
165.651,1.67328,1.72677,73.6566,1.72534,1.7634,0.0901545,1.67054,1.71076,0.148669,1.70339,1.75229,1.15035,1.67328,1.72677,165.651,1.91892,1.63291,73.6566,1.8039,1.67862,0.0901545,1.8957,1.63638,0.148669,1.83483,1.68422,1.15035,1.91892,1.63291,165.651,3.11655,3.05439,73.6566,3.11443,3.11215,0.0901545,3.12948,3.05845,0.148669,3.10663,3.10758,1.15035,3.11655,3.05439,165.651,3.43359,3.37626,73.6566,3.43211,3.43011,0.0901545,3.44544,3.37999,0.148669,3.4251,3.42592,1.15035,3.43359,3.37626,All
166.668,1.68079,1.73091,73.9798,1.73085,1.76689,0.0973204,1.66262,1.71519,0.153513,1.70936,1.75577,1.15741,1.68079,1.73091,166.668,1.90792,1.63144,73.9798,1.79733,1.67902,0.0973204,1.91815,1.63468,0.153513,1.82758,1.68483,1.15741,1.90792,1.63144,166.668,3.1172,3.05441,73.9798,3.11648,3.11378,0.0973204,3.12497,3.05872,0.153513,3.10884,3.10922,1.15741,3.1172,3.05441,166.668,3.43423,3.37627,73.9798,3.43396,3.43162,0.0973204,3.44126,3.38023,0.153513,3.4271,3.42744,1.15741,3.43423,3.37627,All
167.685,1.68829,1.73504,74.303,1.73635,1.77038,0.104486,1.6547,1.71961,0.158357,1.71532,1.75924,1.16448,1.68829,1.73504,167.685,1.89691,1.62998,74.303,1.79075,1.67942,0.104486,1.9406,1.63298,0.158357,1.82033,1.68544,1.16448,1.89691,1.62998,167.685,3.11786,3.05443,74.303,3.11853,3.1154,0.104486,3.12046,3.05899,0.158357,3.11105,3.11086,1.16448,3.11786,3.05443,167.685,3.43486,3.37628,74.303,3.43582,3.43313,0.104486,3.43707,3.38048,0.158357,3.4291,3.42897,1.16448,3.43486,3.37628,All
168.702,1.69579,1.73918,74.6263,1.74186,1.77387,0.111652,1.64678,1.72403,0.163201,1.72129,1.76272,1.17154,1.69579,1.73918,168.702,1.88591,1.62851,74.6263,1.78418,1.67982,0.111652,1.96305,1.63128,0.163201,1.81308,1.68605,1.17154,1.88591,1.62851,168.702,3.11852,3.05445,74.6263,3.12058,3.11702,0.111652,3.11594,3.05926,0.163201,3.11327,3.11249,1.17154,3.11852,3.05445,168.702,3.4355,3.37629,74.6263,3.43767,3.43464,0.111652,3.43288,3.38072,0.163201,3.43111,3.43049,1.17154,3.4355,3.37629,All
169.719,1.70329,1.74332,74.9495,1.74736,1.77735,0.118818,1.65435,1.72845,0.168046,1.72725,1.7662,1.17861,1.70329,1.74332,169.719,1.87491,1.62705,74.9495,1.7776,1.68022,0.118818,1.95249,1.62958,0.168046,1.80583,1.68666,1.17861,1.87491,1.62705,169.719,3.11918,3.05446,74.9495,3.12263,3.11864,0.118818,3.11642,3.05953,0.168046,3.11548,3.11413,1.17861,3.11918,3.05446,169.719,3.43614,3.37631,74.9495,3.43953,3.43615,0.118818,3.43336,3.38097,0.168046,3.43311,3.43201,1.17861,3.43614,3.37631,All
170.736,1.7108,1.74745,75.2727,1.75287,1.78084,0.125984,1.66324,1.73288,0.17289,1.73321,1.76967,1.18567,1.7108,1.74745,170.736,1.86391,1.62558,75.2727,1.77103,1.68063,0.125984,1.93914,1.62788,0.17289,1.79858,1.68727,1.18567,1.86391,1.62558,170.736,3.11983,3.05448,75.2727,3.12468,3.12026,0.125984,3.11732,3.0598,0.17289,3.1177,3.11576,1.18567,3.11983,3.05448,170.736,3.43677,3.37632,75.2727,3.44138,3.43766,0.125984,3.43422,3.38121,0.17289,3.43511,3.43354,1.18567,3.43677,3.37632,All
171.754,1.7183,1.75159,75.596,1.75837,1.78433,0.13315,1.67212,1.7373,0.177734,1.73918,1.77315,1.19273,1.7183,1.75159,171.754,1.85291,1.62412,75.596,1.76445,1.68103,0.13315,1.92578,1.62617,0.177734,1.79133,1.68788,1.19273,1.85291,1.62412,171.754,3.12049,3.0545,75.596,3.12673,3.12189,0.13315,3.11822,3.06007,0.177734,3.11991,3.1174,1.19273,3.12049,3.0545,171.754,3.43741,3.37633,75.596,3.44324,3.43917,0.13315,3.43509,3.38145,0.177734,3.43711,3.43506,1.19273,3.43741,3.37633,All
172.771,1.7258,1.75572,75.9192,1.76388,1.78782,0.140316,1.68101,1.74172,0.182578,1.74514,1.77663,1.1998,1.7258,1.75572,172.771,1.84191,1.62265,75.9192,1.75788,1.68143,0.140316,1.91243,1.62447,0.182578,1.78408,1.68849,1.1998,1.84191,1.62265,172.771,3.12115,3.05451,75.9192,3.12878,3.12351,0.140316,3.11912,3.06034,0.182578,3.12213,3.11903,1.1998,3.12115,3.05451,172.771,3.43805,3.37634,75.9192,3.44509,3.44068,0.140316,3.43596,3.3817,0.182578,3.43911,3.43659,1.1998,3.43805,3.37634,All
173.788,1.73331,1.75986,76.2424,1.76938,1.79131,0.147482,1.6899,1.74615,0.187422,1.7511,1.78011,1.20686,1.73331,1.75986,173.788,1.83091,1.62119,76.2424,1.7513,1.68183,0.147482,1.89908,1.62277,0.187422,1.77682,1.6891,1.20686,1.83091,1.62119,173.788,3.12181,3.05453,76.2424,3.13083,3.12513,0.147482,3.12002,3.06061,0.187422,3.12434,3.12067,1.20686,3.12181,3.05453,173.788,3.43869,3.37635,76.2424,3.44695,3.44219,0.147482,3.43682,3.38194,0.187422,3.44112,3.43811,1.20686,3.43869,3.37635,All
174.805,1.74081,1.76399,76.5657,1.77489,1.79479,0.154648,1.69878,1.75057,0.192266,1.75707,1.78358,1.21392,1.74081,1.76399,174.805,1.81991,1.61972,76.5657,1.74473,1.68223,0.154648,1.88573,1.62107,0.192266,1.76957,1.68971,1.21392,1.81991,1.61972,174.805,3.12247,3.05455,76.5657,3.13289,3.12675,0.154648,3.12092,3.06088,0.192266,3.12656,3.1223,1.21392,3.12247,3.05455,174.805,3.43932,3.37637,76.5657,3.4488,3.4437,0.154648,3.43769,3.38219,0.192266,3.44312,3.43963,1.21392,3.43932,3.37637,All
