iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,768.178,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,763.094,1,5.72608,0.854537,26.9208,6.68782,30.5778,1.46202,1.46202,0.974679,0.62,0.285
3,744.292,1,5.74965,1.19347,27.0373,7.6675,36.2155,1.425,1.425,0.981769,0.62,0.27075
4,736.666,1,5.35347,1.82712,24.2961,7.30745,47.9856,1.38892,1.38892,0.95691,0.62,0.257212
5,722.093,1,5.61391,1.42839,19.6966,8.4432,52.7841,1.35375,1.35375,0.93268,0.62,0.244352
6,711.444,1,5.73204,0.986439,24.1518,9.04744,43.5469,1.31947,1.31947,0.934363,0.62,0.232134
7,698.063,1,5.6381,1.27073,19.1873,9.20471,33.953,1.28606,1.28606,0.910705,0.62,0.220528
8,687.74,1,6.05005,0.954661,19.7143,10.2108,41.8577,1.2535,1.2535,0.887645,0.62,0.209501
9,681.244,1,5.87716,1.03051,21.5334,11.7711,39.0453,1.22176,1.22176,0.865169,0.62,0.199026
10,662.879,1,5.71361,0.838031,17.563,11.9381,32.8225,1.19082,1.19082,0.843263,0.62,0.189075
11,647.052,1,5.91119,0.902267,15.2265,14.1812,34.1559,1.16067,1.16067,0.821911,0.62,0.179621
12,636.697,1,6.03705,0.490256,15.8687,13.5539,32.4481,1.13128,1.13128,0.8011,0.62,0.17064
13,635.841,1,5.6417,1.11574,13.8802,13.6769,28.24,1.10264,1.10264,0.84397,0.62,0.162108
14,625.806,1,5.65692,0.382572,12.5509,15.8949,26.6294,1.07472,1.07472,0.8226,0.62,0.154003
15,606.166,1,5.88022,0.553484,13.9998,16.7305,25.9637,1.04751,1.04751,0.801771,0.62,0.146302
16,603.878,1,5.63777,0.914307,14.6597,19.7512,25.6189,1.02098,1.02098,0.84743,0.62,0.138987
17,588.069,1,5.67305,0.641252,13.274,17.8494,24.418,0.995131,0.995131,0.825973,0.62,0.132038
18,587.044,1,5.53351,0.841891,12.7664,16.985,24.7232,0.969933,0.969933,0.805867,0.62,0.125436
