time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
1.284,0.0103093,0,0,0,All
1.69113,0.0206186,0,0,0.0113636,All
2.09826,0.0206186,0,0,0.0221001,All
2.50539,0.0206186,0,0,0.0235294,All
2.91253,0.0309278,0.0107527,0,0.0346832,All
3.31966,0.0309278,0.011236,0,0.045977,All
3.72679,0.0412371,0.0222222,0,0.056499,All
4.13392,0.0412371,0.032967,0,0.0769231,All
4.54105,0.0618557,0.043956,0.0106955,0.0914316,All
4.94818,0.0721649,0.056499,0.0111111,0.115982,All
5.35531,0.0824742,0.0748685,0.0222222,0.135598,All
5.76244,0.0927835,0.0898876,0.0335206,0.16129,All
6.16958,0.103093,0.108696,0.0449438,0.184345,All
6.57671,0.113402,0.125,0.0571447,0.208816,All
6.98384,0.123711,0.148332,0.0701778,0.229073,All
7.39097,0.154639,0.166667,0.0898876,0.252747,All
7.7981,0.185567,0.186813,0.101698,0.272233,All
8.20523,0.185567,0.208791,0.125,0.292135,All
8.61236,0.195876,0.227273,0.144462,0.315217,All
9.01949,0.237113,0.252747,0.166667,0.337209,All
9.42663,0.237113,0.271739,0.181818,0.362637,All
9.83376,0.247423,0.294118,0.202247,0.382022,All
10.2409,0.298969,0.318182,0.218951,0.401087,All
10.648,0.329897,0.337079,0.241379,0.42544,All
11.0552,0.329897,0.354839,0.258427,0.43956,All
11.4623,0.340206,0.373626,0.275862,0.460674,All
11.8694,0.360825,0.393438,0.301765,0.473118,All
12.2765,0.391753,0.413043,0.31736,0.48913,All
12.6837,0.402062,0.431818,0.329545,0.511628,All
13.0908,0.43299,0.449438,0.351961,0.52809,All
13.4979,0.43299,0.467391,0.367816,0.547494,All
13.9051,0.443299,0.483516,0.387666,0.559982,All
14.3122,0.453608,0.5,0.403467,0.582875,All
14.7193,0.474227,0.511237,0.41573,0.593407,All
15.1265,0.484536,0.52809,0.435038,0.611111,All
15.5336,0.505155,0.546537,0.457673,0.623656,All
15.9407,0.515464,0.563218,0.47191,0.637363,All
16.3479,0.525773,0.577778,0.483146,0.65193,All
16.755,0.57732,0.590909,0.5,0.666667,All
17.1621,0.597938,0.604651,0.517241,0.681319,All
17.5693,0.628866,0.615832,0.534091,0.688889,All
17.9764,0.628866,0.629213,0.550006,0.7,All
18.3835,0.639175,0.643268,0.561798,0.711111,All
18.7906,0.670103,0.655364,0.573034,0.724706,All
19.1978,0.690722,0.666667,0.588889,0.736264,All
19.6049,0.71134,0.674157,0.606742,0.74719,All
20.012,0.721649,0.688172,0.61327,0.76087,All
20.4192,0.721649,0.7,0.62644,0.769231,All
20.8263,0.721649,0.711111,0.63783,0.775281,All
21.2334,0.721649,0.721326,0.647393,0.788607,All
21.6406,0.731959,0.730337,0.655556,0.8,All
22.0477,0.742268,0.741573,0.666667,0.806452,All
22.4548,0.742268,0.752749,0.6833,0.817204,All
22.862,0.762887,0.762673,0.688172,0.825834,All
23.2691,0.773196,0.771739,0.697674,0.836957,All
23.6762,0.783505,0.78022,0.709302,0.840667,All
24.0834,0.783505,0.788889,0.717519,0.84915,All
24.4905,0.783505,0.797753,0.726274,0.857143,All
24.8976,0.793814,0.805525,0.735602,0.861084,All
25.3047,0.804124,0.815217,0.740352,0.87153,All
25.7119,0.804124,0.822222,0.751344,0.881078,All
26.119,0.814433,0.829545,0.762155,0.888889,All
26.5261,0.824742,0.835165,0.76959,0.894118,All
26.9333,0.824742,0.844444,0.776471,0.901636,All
27.3404,0.845361,0.851668,0.788889,0.905882,All
27.7475,0.85567,0.857143,0.793478,0.913043,All
28.1547,0.865979,0.865169,0.8,0.914894,All
28.5618,0.876289,0.868132,0.811111,0.921785,All
28.9689,0.876289,0.876404,0.818665,0.924731,All
29.3761,0.876289,0.88172,0.823199,0.934783,All
29.7832,0.886598,0.888889,0.826371,0.943182,All
30.1903,0.917526,0.894118,0.834249,0.94475,All
30.5975,0.917526,0.9,0.839966,0.953488,All
31.0046,0.917526,0.903741,0.848837,0.955306,All
31.4117,0.938144,0.911111,0.853933,0.956044,All
31.8188,0.938144,0.918605,0.862069,0.964901,All
32.226,0.938144,0.922222,0.865169,0.966292,All
32.6331,0.938144,0.923913,0.870968,0.967033,All
33.0402,0.948454,0.931034,0.881078,0.967742,All
33.4474,0.948454,0.933333,0.887002,0.976878,All
33.8545,0.958763,0.941518,0.891304,0.977528,All
34.2616,0.958763,0.943182,0.897727,0.978022,All
34.6688,0.958763,0.945055,0.901099,0.978495,All
35.0759,0.969072,0.954023,0.909091,0.988571,All
35.483,0.969072,0.955306,0.913491,0.988764,All
35.8902,0.969072,0.956522,0.920455,0.989011,All
36.2973,0.969072,0.965116,0.923077,0.98913,All
36.7044,0.969072,0.966479,0.930233,0.98913,All
37.1116,0.969072,0.967033,0.933333,0.989247,All
37.5187,0.969072,0.975459,0.94186,1,All
37.9258,0.979381,0.977273,0.94382,1,All
38.3329,0.979381,0.977778,0.945652,1,All
38.7401,0.979381,0.978261,0.955056,1,All
39.1472,0.979381,0.988439,0.956044,1,All
39.5543,0.979381,0.988764,0.965517,1,All
39.9615,0.979381,0.988889,0.966667,1,All
40.3686,0.989691,0.98913,0.977011,1,All
40.7757,0.989691,1,0.978022,1,All
41.1829,0.989691,1,0.988372,1,All
41.59,1,1,1,1,All
