standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,standEta_bias_abscissa,standEta_bias_cdf,split
-2.14038,0.0371429,-1.91142,0.0371429,-2.09085,0.0371429,-1.79766,0.0371429,-1.92267,0.0371429,All
-2.13161,0.0385714,-1.91066,0.0385714,-2.08385,0.0385714,-1.78306,0.0385714,-1.85343,0.0385714,All
-2.12268,0.04,-1.89603,0.04,-2.08026,0.04,-1.76081,0.04,-1.8524,0.04,All
-2.12094,0.0414286,-1.87646,0.0414286,-2.06582,0.0414286,-1.75597,0.0414286,-1.82908,0.0414286,All
-2.11989,0.0428571,-1.85587,0.0428571,-2.06165,0.0428571,-1.74692,0.0428571,-1.82897,0.0428571,All
-2.10978,0.0442857,-1.85084,0.0442857,-2.05893,0.0442857,-1.73815,0.0442857,-1.81637,0.0442857,All
-2.10647,0.0457143,-1.85015,0.0457143,-2.04865,0.0457143,-1.73403,0.0457143,-1.81314,0.0457143,All
-2.10018,0.0471429,-1.84594,0.0471429,-2.04802,0.0471429,-1.72283,0.0471429,-1.81062,0.0471429,All
-2.0934,0.0485714,-1.82424,0.0485714,-2.00114,0.0485714,-1.71174,0.0485714,-1.78145,0.0485714,All
-2.07565,0.05,-1.76795,0.05,-1.99341,0.05,-1.70735,0.05,-1.78084,0.05,All
-2.06831,0.0514286,-1.76721,0.0514286,-1.98052,0.0514286,-1.70164,0.0514286,-1.77867,0.0514286,All
-2.06688,0.0528571,-1.74988,0.0528571,-1.97873,0.0528571,-1.70028,0.0528571,-1.76687,0.0528571,All
-2.054,0.0542857,-1.74959,0.0542857,-1.97616,0.0542857,-1.69971,0.0542857,-1.76328,0.0542857,All
-2.03409,0.0557143,-1.74913,0.0557143,-1.9534,0.0557143,-1.69092,0.0557143,-1.74089,0.0557143,All
-2.02191,0.0571429,-1.73871,0.0571429,-1.94847,0.0571429,-1.66655,0.0571429,-1.73798,0.0571429,All
-2.01466,0.0585714,-1.73667,0.0585714,-1.91263,0.0585714,-1.66598,0.0585714,-1.73511,0.0585714,All
-2.00527,0.06,-1.73546,0.06,-1.88365,0.06,-1.6207,0.06,-1.72413,0.06,All
-1.9886,0.0614286,-1.72535,0.0614286,-1.8791,0.0614286,-1.61539,0.0614286,-1.72376,0.0614286,All
-1.98845,0.0628571,-1.70476,0.0628571,-1.87877,0.0628571,-1.59405,0.0628571,-1.70988,0.0628571,All
-1.98334,0.0642857,-1.69854,0.0642857,-1.86858,0.0642857,-1.58598,0.0642857,-1.70787,0.0642857,All
-1.96816,0.0657143,-1.69713,0.0657143,-1.84124,0.0657143,-1.58433,0.0657143,-1.70123,0.0657143,All
-1.95738,0.0671429,-1.6906,0.0671429,-1.82374,0.0671429,-1.58431,0.0671429,-1.66066,0.0671429,All
-1.93782,0.0685714,-1.67779,0.0685714,-1.82248,0.0685714,-1.57246,0.0685714,-1.64823,0.0685714,All
-1.93757,0.07,-1.67051,0.07,-1.81149,0.07,-1.56394,0.07,-1.62304,0.07,All
-1.93184,0.0714286,-1.66551,0.0714286,-1.79766,0.0714286,-1.56309,0.0714286,-1.61057,0.0714286,All
-1.87536,0.0728571,-1.65435,0.0728571,-1.77785,0.0728571,-1.55941,0.0728571,-1.55214,0.0728571,All
-1.87392,0.0742857,-1.63059,0.0742857,-1.74624,0.0742857,-1.5518,0.0742857,-1.54987,0.0742857,All
-1.87291,0.0757143,-1.62371,0.0757143,-1.73279,0.0757143,-1.55018,0.0757143,-1.51907,0.0757143,All
-1.8222,0.0771429,-1.61643,0.0771429,-1.72996,0.0771429,-1.54897,0.0771429,-1.51767,0.0771429,All
-1.81014,0.0785714,-1.61635,0.0785714,-1.71096,0.0785714,-1.54278,0.0785714,-1.48275,0.0785714,All
-1.77771,0.08,-1.6107,0.08,-1.69978,0.08,-1.54181,0.08,-1.46202,0.08,All
-1.77376,0.0814286,-1.60984,0.0814286,-1.69734,0.0814286,-1.54068,0.0814286,-1.45718,0.0814286,All
-1.76826,0.0828571,-1.60653,0.0828571,-1.67138,0.0828571,-1.5359,0.0828571,-1.44596,0.0828571,All
-1.76007,0.0842857,-1.5885,0.0842857,-1.65208,0.0842857,-1.50439,0.0842857,-1.43853,0.0842857,All
-1.75935,0.0857143,-1.58841,0.0857143,-1.65057,0.0857143,-1.50122,0.0857143,-1.4266,0.0857143,All
-1.75467,0.0871429,-1.57804,0.0871429,-1.64498,0.0871429,-1.49618,0.0871429,-1.40328,0.0871429,All
-1.74076,0.0885714,-1.53759,0.0885714,-1.6419,0.0885714,-1.49559,0.0885714,-1.39794,0.0885714,All
-1.7399,0.09,-1.52406,0.09,-1.63686,0.09,-1.47234,0.09,-1.39323,0.09,All
-1.73276,0.0914286,-1.49665,0.0914286,-1.60257,0.0914286,-1.4722,0.0914286,-1.39264,0.0914286,All
-1.73187,0.0928571,-1.49594,0.0928571,-1.59855,0.0928571,-1.4709,0.0928571,-1.39047,0.0928571,All
-1.72044,0.0942857,-1.49225,0.0942857,-1.59811,0.0942857,-1.46711,0.0942857,-1.37604,0.0942857,All
-1.71932,0.0957143,-1.48701,0.0957143,-1.59777,0.0957143,-1.45744,0.0957143,-1.35479,0.0957143,All
-1.70018,0.0971429,-1.47835,0.0971429,-1.58459,0.0971429,-1.45614,0.0971429,-1.34707,0.0971429,All
-1.69494,0.0985714,-1.47397,0.0985714,-1.55277,0.0985714,-1.45207,0.0985714,-1.33504,0.0985714,All
-1.68906,0.1,-1.4576,0.1,-1.55113,0.1,-1.45192,0.1,-1.33477,0.1,All
-1.68603,0.101429,-1.44956,0.101429,-1.53187,0.101429,-1.44484,0.101429,-1.29842,0.101429,All
-1.67724,0.102857,-1.44619,0.102857,-1.50012,0.102857,-1.43827,0.102857,-1.29404,0.102857,All
-1.67664,0.104286,-1.4444,0.104286,-1.4931,0.104286,-1.43211,0.104286,-1.28934,0.104286,All
-1.67401,0.105714,-1.44294,0.105714,-1.49149,0.105714,-1.42477,0.105714,-1.28821,0.105714,All
-1.66805,0.107143,-1.43306,0.107143,-1.4681,0.107143,-1.42199,0.107143,-1.27584,0.107143,All
-1.65734,0.108571,-1.4242,0.108571,-1.44676,0.108571,-1.42055,0.108571,-1.27017,0.108571,All
-1.65674,0.11,-1.3999,0.11,-1.435,0.11,-1.42048,0.11,-1.26999,0.11,All
-1.65163,0.111429,-1.3986,0.111429,-1.40362,0.111429,-1.41275,0.111429,-1.26514,0.111429,All
-1.65078,0.112857,-1.39186,0.112857,-1.39507,0.112857,-1.40752,0.112857,-1.25162,0.112857,All
-1.6449,0.114286,-1.38179,0.114286,-1.38404,0.114286,-1.3941,0.114286,-1.2421,0.114286,All
-1.639,0.115714,-1.37052,0.115714,-1.38096,0.115714,-1.39005,0.115714,-1.23848,0.115714,All
-1.63628,0.117143,-1.36682,0.117143,-1.38017,0.117143,-1.38948,0.117143,-1.23218,0.117143,All
-1.63323,0.118571,-1.3609,0.118571,-1.37045,0.118571,-1.37742,0.118571,-1.23174,0.118571,All
-1.63201,0.12,-1.35776,0.12,-1.36131,0.12,-1.37475,0.12,-1.22842,0.12,All
-1.61656,0.121429,-1.3475,0.121429,-1.35816,0.121429,-1.37474,0.121429,-1.22579,0.121429,All
-1.61296,0.122857,-1.31459,0.122857,-1.35425,0.122857,-1.37284,0.122857,-1.20895,0.122857,All
-1.61232,0.124286,-1.30424,0.124286,-1.35317,0.124286,-1.34971,0.124286,-1.19766,0.124286,All
-1.58665,0.125714,-1.28746,0.125714,-1.35265,0.125714,-1.30433,0.125714,-1.18857,0.125714,All
-1.58656,0.127143,-1.28175,0.127143,-1.32956,0.127143,-1.30008,0.127143,-1.18438,0.127143,All
-1.57979,0.128571,-1.28099,0.128571,-1.32345,0.128571,-1.29441,0.128571,-1.17486,0.128571,All
-1.57073,0.13,-1.27901,0.13,-1.32022,0.13,-1.29206,0.13,-1.17179,0.13,All
-1.55551,0.131429,-1.27593,0.131429,-1.3041,0.131429,-1.29106,0.131429,-1.15632,0.131429,All
-1.55531,0.132857,-1.2653,0.132857,-1.29477,0.132857,-1.28447,0.132857,-1.14475,0.132857,All
-1.52275,0.134286,-1.26462,0.134286,-1.28902,0.134286,-1.28208,0.134286,-1.13177,0.134286,All
-1.50555,0.135714,-1.26407,0.135714,-1.28057,0.135714,-1.28062,0.135714,-1.12421,0.135714,All
-1.48323,0.137143,-1.23466,0.137143,-1.27494,0.137143,-1.2806,0.137143,-1.1212,0.137143,All
-1.47819,0.138571,-1.23132,0.138571,-1.27061,0.138571,-1.28011,0.138571,-1.12039,0.138571,All
-1.47436,0.14,-1.23052,0.14,-1.23921,0.14,-1.27311,0.14,-1.1098,0.14,All
-1.4383,0.141429,-1.22822,0.141429,-1.22477,0.141429,-1.27274,0.141429,-1.10555,0.141429,All
-1.42103,0.142857,-1.20501,0.142857,-1.21629,0.142857,-1.25513,0.142857,-1.09908,0.142857,All
-1.05374,0.144286,-1.2006,0.144286,-1.21612,0.144286,-1.242,0.144286,-1.07399,0.144286,All
-0.999324,0.145714,-1.17829,0.145714,-1.21196,0.145714,-1.23803,0.145714,-1.06662,0.145714,All
-0.989156,0.147143,-1.17471,0.147143,-1.20095,0.147143,-1.23792,0.147143,-1.04895,0.147143,All
-0.973253,0.148571,-1.17086,0.148571,-1.1632,0.148571,-1.23243,0.148571,-1.04237,0.148571,All
-0.948541,0.15,-1.16911,0.15,-1.13678,0.15,-1.22333,0.15,-1.03315,0.15,All
-0.930005,0.151429,-1.16718,0.151429,-1.13197,0.151429,-1.20502,0.151429,-1.02684,0.151429,All
-0.918901,0.152857,-1.16281,0.152857,-1.12785,0.152857,-1.1932,0.152857,-1.01299,0.152857,All
-0.907195,0.154286,-1.15648,0.154286,-1.11505,0.154286,-1.17637,0.154286,-0.997852,0.154286,All
-0.888689,0.155714,-1.14878,0.155714,-1.1055,0.155714,-1.17562,0.155714,-0.991016,0.155714,All
-0.871546,0.157143,-1.14182,0.157143,-1.10078,0.157143,-1.16535,0.157143,-0.986931,0.157143,All
-0.8557,0.158571,-1.13211,0.158571,-1.09856,0.158571,-1.16158,0.158571,-0.963268,0.158571,All
-0.849932,0.16,-1.10807,0.16,-1.09844,0.16,-1.1578,0.16,-0.955707,0.16,All
-0.842082,0.161429,-1.08738,0.161429,-1.09339,0.161429,-1.15111,0.161429,-0.944968,0.161429,All
-0.840867,0.162857,-1.08605,0.162857,-1.09278,0.162857,-1.12933,0.162857,-0.940316,0.162857,All
-0.830681,0.164286,-1.08216,0.164286,-1.08965,0.164286,-1.10812,0.164286,-0.923033,0.164286,All
-0.817534,0.165714,-1.0763,0.165714,-1.08432,0.165714,-1.09346,0.165714,-0.919335,0.165714,All
-0.80279,0.167143,-1.05197,0.167143,-1.08405,0.167143,-1.09169,0.167143,-0.911915,0.167143,All
-0.794242,0.168571,-1.04623,0.168571,-1.08057,0.168571,-1.07963,0.168571,-0.906527,0.168571,All
-0.794215,0.17,-1.04524,0.17,-1.05585,0.17,-1.07521,0.17,-0.901898,0.17,All
-0.789482,0.171429,-1.04194,0.171429,-1.04805,0.171429,-1.06671,0.171429,-0.897296,0.171429,All
-0.787401,0.172857,-1.03757,0.172857,-1.04718,0.172857,-1.0627,0.172857,-0.893826,0.172857,All
-0.786377,0.174286,-1.03419,0.174286,-1.03921,0.174286,-1.04591,0.174286,-0.888584,0.174286,All
-0.785862,0.175714,-1.02871,0.175714,-1.0376,0.175714,-1.02044,0.175714,-0.885244,0.175714,All
-0.785589,0.177143,-1.02687,0.177143,-1.02696,0.177143,-1.00212,0.177143,-0.884259,0.177143,All
-0.782715,0.178571,-1.01919,0.178571,-1.02556,0.178571,-1.00068,0.178571,-0.883448,0.178571,All
-0.777588,0.18,-1.00303,0.18,-1.02426,0.18,-0.972139,0.18,-0.874047,0.18,All
-0.777394,0.181429,-1.00268,0.181429,-1.02184,0.181429,-0.969599,0.181429,-0.873091,0.181429,All
-0.775386,0.182857,-0.997032,0.182857,-1.01479,0.182857,-0.943057,0.182857,-0.870888,0.182857,All
-0.769511,0.184286,-0.992186,0.184286,-1.01205,0.184286,-0.936625,0.184286,-0.869583,0.184286,All
-0.764414,0.185714,-0.952607,0.185714,-0.997657,0.185714,-0.93276,0.185714,-0.869334,0.185714,All
-0.762994,0.187143,-0.94793,0.187143,-0.996033,0.187143,-0.930996,0.187143,-0.867035,0.187143,All
-0.757557,0.188571,-0.940199,0.188571,-0.984992,0.188571,-0.917285,0.188571,-0.855434,0.188571,All
-0.757344,0.19,-0.931815,0.19,-0.984761,0.19,-0.915081,0.19,-0.854544,0.19,All
-0.755853,0.191429,-0.908609,0.191429,-0.969769,0.191429,-0.909865,0.191429,-0.842771,0.191429,All
-0.753224,0.192857,-0.905081,0.192857,-0.955844,0.192857,-0.888738,0.192857,-0.841921,0.192857,All
-0.751135,0.194286,-0.881019,0.194286,-0.952784,0.194286,-0.885218,0.194286,-0.841854,0.194286,All
-0.749804,0.195714,-0.87824,0.195714,-0.945536,0.195714,-0.877764,0.195714,-0.841777,0.195714,All
-0.747705,0.197143,-0.865582,0.197143,-0.945486,0.197143,-0.8744,0.197143,-0.825876,0.197143,All
-0.740341,0.198571,-0.85047,0.198571,-0.920788,0.198571,-0.832811,0.198571,-0.819817,0.198571,All
-0.719393,0.2,-0.850262,0.2,-0.903642,0.2,-0.820554,0.2,-0.817423,0.2,All
-0.718004,0.201429,-0.8458,0.201429,-0.884571,0.201429,-0.768168,0.201429,-0.810049,0.201429,All
-0.705996,0.202857,-0.839304,0.202857,-0.878205,0.202857,-0.761875,0.202857,-0.808127,0.202857,All
-0.694628,0.204286,-0.820048,0.204286,-0.866463,0.204286,-0.757209,0.204286,-0.805148,0.204286,All
-0.694175,0.205714,-0.813332,0.205714,-0.85557,0.205714,-0.755643,0.205714,-0.804397,0.205714,All
-0.692761,0.207143,-0.813083,0.207143,-0.853324,0.207143,-0.741234,0.207143,-0.804239,0.207143,All
-0.690374,0.208571,-0.812133,0.208571,-0.847913,0.208571,-0.739847,0.208571,-0.801066,0.208571,All
-0.690079,0.21,-0.798127,0.21,-0.844802,0.21,-0.734718,0.21,-0.789023,0.21,All
-0.689343,0.211429,-0.78718,0.211429,-0.83828,0.211429,-0.73303,0.211429,-0.783838,0.211429,All
-0.687128,0.212857,-0.779547,0.212857,-0.812078,0.212857,-0.712362,0.212857,-0.780928,0.212857,All
-0.684212,0.214286,-0.776543,0.214286,-0.807564,0.214286,-0.712018,0.214286,-0.778989,0.214286,All
-0.679132,0.215714,-0.771629,0.215714,-0.803803,0.215714,-0.708905,0.215714,-0.772155,0.215714,All
-0.678079,0.217143,-0.768975,0.217143,-0.784088,0.217143,-0.70723,0.217143,-0.771114,0.217143,All
-0.672317,0.218571,-0.765534,0.218571,-0.777547,0.218571,-0.701981,0.218571,-0.766199,0.218571,All
-0.66596,0.22,-0.762769,0.22,-0.773526,0.22,-0.70109,0.22,-0.759947,0.22,All
-0.665696,0.221429,-0.749062,0.221429,-0.76963,0.221429,-0.697483,0.221429,-0.75078,0.221429,All
-0.664799,0.222857,-0.748936,0.222857,-0.761057,0.222857,-0.679871,0.222857,-0.744597,0.222857,All
-0.661922,0.224286,-0.748331,0.224286,-0.75722,0.224286,-0.65271,0.224286,-0.737995,0.224286,All
-0.651634,0.225714,-0.706931,0.225714,-0.75498,0.225714,-0.637065,0.225714,-0.732284,0.225714,All
-0.651034,0.227143,-0.696278,0.227143,-0.74912,0.227143,-0.636829,0.227143,-0.722757,0.227143,All
-0.647826,0.228571,-0.687479,0.228571,-0.747029,0.228571,-0.624515,0.228571,-0.712797,0.228571,All
-0.64261,0.23,-0.676856,0.23,-0.745858,0.23,-0.623986,0.23,-0.711595,0.23,All
-0.641926,0.231429,-0.67406,0.231429,-0.741601,0.231429,-0.623963,0.231429,-0.711112,0.231429,All
-0.641639,0.232857,-0.664515,0.232857,-0.739867,0.232857,-0.618545,0.232857,-0.675912,0.232857,All
-0.622803,0.234286,-0.661496,0.234286,-0.739253,0.234286,-0.609328,0.234286,-0.66938,0.234286,All
-0.618506,0.235714,-0.649296,0.235714,-0.735332,0.235714,-0.606867,0.235714,-0.657253,0.235714,All
-0.617611,0.237143,-0.632687,0.237143,-0.709403,0.237143,-0.604149,0.237143,-0.655466,0.237143,All
-0.616126,0.238571,-0.631396,0.238571,-0.682929,0.238571,-0.601108,0.238571,-0.651807,0.238571,All
-0.613042,0.24,-0.628983,0.24,-0.663826,0.24,-0.58044,0.24,-0.650443,0.24,All
-0.612142,0.241429,-0.627225,0.241429,-0.654325,0.241429,-0.570779,0.241429,-0.646174,0.241429,All
-0.609701,0.242857,-0.597763,0.242857,-0.644964,0.242857,-0.566469,0.242857,-0.636856,0.242857,All
-0.607094,0.244286,-0.596093,0.244286,-0.640955,0.244286,-0.549035,0.244286,-0.636628,0.244286,All
-0.602309,0.245714,-0.592575,0.245714,-0.638164,0.245714,-0.540145,0.245714,-0.635349,0.245714,All
-0.597851,0.247143,-0.564437,0.247143,-0.634,0.247143,-0.537745,0.247143,-0.634697,0.247143,All
-0.595069,0.248571,-0.532866,0.248571,-0.632348,0.248571,-0.536321,0.248571,-0.631979,0.248571,All
-0.588019,0.25,-0.502188,0.25,-0.62133,0.25,-0.534811,0.25,-0.627668,0.25,All
-0.582225,0.251429,-0.482761,0.251429,-0.613387,0.251429,-0.530462,0.251429,-0.627091,0.251429,All
-0.578192,0.252857,-0.476759,0.252857,-0.582513,0.252857,-0.530259,0.252857,-0.61723,0.252857,All
-0.577492,0.254286,-0.462534,0.254286,-0.581082,0.254286,-0.527394,0.254286,-0.616243,0.254286,All
-0.576793,0.255714,-0.459716,0.255714,-0.579661,0.255714,-0.525786,0.255714,-0.612599,0.255714,All
-0.574259,0.257143,-0.451103,0.257143,-0.575597,0.257143,-0.525733,0.257143,-0.610428,0.257143,All
-0.573328,0.258571,-0.44489,0.258571,-0.566123,0.258571,-0.52304,0.258571,-0.603106,0.258571,All
-0.567852,0.26,-0.443699,0.26,-0.559144,0.26,-0.508322,0.26,-0.600628,0.26,All
-0.561356,0.261429,-0.410381,0.261429,-0.558986,0.261429,-0.502776,0.261429,-0.600534,0.261429,All
-0.55988,0.262857,-0.398943,0.262857,-0.556357,0.262857,-0.499598,0.262857,-0.595439,0.262857,All
-0.557914,0.264286,-0.39501,0.264286,-0.555778,0.264286,-0.499503,0.264286,-0.590265,0.264286,All
-0.557276,0.265714,-0.390619,0.265714,-0.550066,0.265714,-0.486764,0.265714,-0.586358,0.265714,All
-0.557159,0.267143,-0.388094,0.267143,-0.548737,0.267143,-0.486308,0.267143,-0.564627,0.267143,All
-0.55079,0.268571,-0.383169,0.268571,-0.54548,0.268571,-0.4861,0.268571,-0.55294,0.268571,All
-0.54026,0.27,-0.37832,0.27,-0.536139,0.27,-0.474834,0.27,-0.549581,0.27,All
-0.539533,0.271429,-0.373909,0.271429,-0.535052,0.271429,-0.47448,0.271429,-0.542506,0.271429,All
-0.533579,0.272857,-0.373137,0.272857,-0.52166,0.272857,-0.472411,0.272857,-0.539402,0.272857,All
-0.528245,0.274286,-0.364636,0.274286,-0.512546,0.274286,-0.470771,0.274286,-0.536296,0.274286,All
-0.513513,0.275714,-0.362709,0.275714,-0.510602,0.275714,-0.469641,0.275714,-0.535155,0.275714,All
-0.512216,0.277143,-0.353365,0.277143,-0.507708,0.277143,-0.45607,0.277143,-0.53021,0.277143,All
-0.50083,0.278571,-0.351497,0.278571,-0.505907,0.278571,-0.449764,0.278571,-0.51742,0.278571,All
-0.49667,0.28,-0.334693,0.28,-0.498305,0.28,-0.449161,0.28,-0.508255,0.28,All
-0.49628,0.281429,-0.334465,0.281429,-0.496801,0.281429,-0.447439,0.281429,-0.49787,0.281429,All
-0.473693,0.282857,-0.332431,0.282857,-0.496191,0.282857,-0.444723,0.282857,-0.495282,0.282857,All
-0.469988,0.284286,-0.33151,0.284286,-0.490413,0.284286,-0.444031,0.284286,-0.494881,0.284286,All
-0.463961,0.285714,-0.327178,0.285714,-0.476628,0.285714,-0.44359,0.285714,-0.49386,0.285714,All
-0.461728,0.287143,-0.323698,0.287143,-0.472057,0.287143,-0.441229,0.287143,-0.488644,0.287143,All
-0.441287,0.288571,-0.319831,0.288571,-0.47192,0.288571,-0.420709,0.288571,-0.487821,0.288571,All
-0.432274,0.29,-0.308412,0.29,-0.462145,0.29,-0.412841,0.29,-0.486142,0.29,All
-0.423646,0.291429,-0.298913,0.291429,-0.447039,0.291429,-0.412299,0.291429,-0.48156,0.291429,All
-0.422706,0.292857,-0.296985,0.292857,-0.445337,0.292857,-0.410326,0.292857,-0.478795,0.292857,All
-0.408396,0.294286,-0.294105,0.294286,-0.441469,0.294286,-0.406155,0.294286,-0.475246,0.294286,All
-0.404289,0.295714,-0.289108,0.295714,-0.440188,0.295714,-0.402734,0.295714,-0.475187,0.295714,All
-0.401046,0.297143,-0.274696,0.297143,-0.440178,0.297143,-0.402201,0.297143,-0.468526,0.297143,All
-0.399596,0.298571,-0.27417,0.298571,-0.436977,0.298571,-0.401333,0.298571,-0.468496,0.298571,All
-0.398818,0.3,-0.273749,0.3,-0.43577,0.3,-0.398332,0.3,-0.465002,0.3,All
-0.397663,0.301429,-0.273665,0.301429,-0.433084,0.301429,-0.397943,0.301429,-0.460921,0.301429,All
-0.390979,0.302857,-0.273581,0.302857,-0.418083,0.302857,-0.394787,0.302857,-0.456677,0.302857,All
-0.384324,0.304286,-0.271773,0.304286,-0.410994,0.304286,-0.390917,0.304286,-0.456141,0.304286,All
-0.378429,0.305714,-0.269444,0.305714,-0.410236,0.305714,-0.390854,0.305714,-0.455233,0.305714,All
-0.376225,0.307143,-0.268626,0.307143,-0.40573,0.307143,-0.390606,0.307143,-0.449614,0.307143,All
-0.369659,0.308571,-0.264543,0.308571,-0.398175,0.308571,-0.390087,0.308571,-0.449196,0.308571,All
-0.368672,0.31,-0.260617,0.31,-0.380314,0.31,-0.384527,0.31,-0.446257,0.31,All
-0.360002,0.311429,-0.244338,0.311429,-0.375847,0.311429,-0.37944,0.311429,-0.445974,0.311429,All
-0.355672,0.312857,-0.238423,0.312857,-0.374237,0.312857,-0.349493,0.312857,-0.442954,0.312857,All
-0.34399,0.314286,-0.236449,0.314286,-0.36597,0.314286,-0.346084,0.314286,-0.441345,0.314286,All
-0.338129,0.315714,-0.232071,0.315714,-0.362898,0.315714,-0.344101,0.315714,-0.430682,0.315714,All
-0.335764,0.317143,-0.228351,0.317143,-0.36072,0.317143,-0.343781,0.317143,-0.427911,0.317143,All
-0.333895,0.318571,-0.226097,0.318571,-0.356448,0.318571,-0.343717,0.318571,-0.423876,0.318571,All
-0.331529,0.32,-0.22014,0.32,-0.353958,0.32,-0.339659,0.32,-0.4236,0.32,All
-0.3201,0.321429,-0.209602,0.321429,-0.350947,0.321429,-0.336828,0.321429,-0.422015,0.321429,All
-0.309819,0.322857,-0.20684,0.322857,-0.34911,0.322857,-0.33548,0.322857,-0.414563,0.322857,All
-0.295296,0.324286,-0.205187,0.324286,-0.343789,0.324286,-0.327306,0.324286,-0.410097,0.324286,All
-0.295108,0.325714,-0.199403,0.325714,-0.343248,0.325714,-0.325056,0.325714,-0.406079,0.325714,All
-0.293107,0.327143,-0.198988,0.327143,-0.340584,0.327143,-0.323849,0.327143,-0.404832,0.327143,All
-0.292578,0.328571,-0.193933,0.328571,-0.337618,0.328571,-0.323223,0.328571,-0.399808,0.328571,All
-0.291605,0.33,-0.193387,0.33,-0.335474,0.33,-0.317474,0.33,-0.396728,0.33,All
-0.285741,0.331429,-0.191472,0.331429,-0.334143,0.331429,-0.306019,0.331429,-0.396331,0.331429,All
-0.272863,0.332857,-0.18611,0.332857,-0.333705,0.332857,-0.300221,0.332857,-0.396201,0.332857,All
-0.260433,0.334286,-0.17967,0.334286,-0.331746,0.334286,-0.300015,0.334286,-0.387876,0.334286,All
-0.25376,0.335714,-0.171764,0.335714,-0.329079,0.335714,-0.299265,0.335714,-0.386607,0.335714,All
-0.244584,0.337143,-0.170826,0.337143,-0.322339,0.337143,-0.295899,0.337143,-0.381941,0.337143,All
-0.241824,0.338571,-0.170558,0.338571,-0.320887,0.338571,-0.28987,0.338571,-0.374396,0.338571,All
-0.238311,0.34,-0.166997,0.34,-0.31168,0.34,-0.28813,0.34,-0.373746,0.34,All
