simulations, -2LL
1000,567.584
2000,566.996
3000,567.27
4000,567.418
5000,567.431
6000,567.427
7000,567.454
8000,567.489
9000,567.487
10000,567.448
11000,567.353
12000,567.431
13000,567.489
14000,567.509
15000,567.509
16000,567.565
17000,567.607
18000,567.63
19000,567.651
20000,567.612
21000,567.564
22000,567.606
23000,567.599
24000,567.598
25000,567.6
26000,567.651
27000,567.68
28000,567.668
29000,567.649
30000,567.645
