simulations, -2LL
1000,636.975
2000,636.807
3000,636.918
4000,637.14
5000,637.184
6000,637.144
7000,637.202
8000,637.249
9000,637.092
10000,637.053
11000,637.045
12000,637.096
13000,637.181
14000,637.222
15000,637.211
16000,637.293
17000,637.304
18000,637.31
19000,637.343
20000,637.33
21000,637.316
22000,637.346
23000,637.317
24000,637.314
25000,637.323
26000,637.358
27000,637.387
28000,637.325
29000,637.334
30000,637.294
