popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
7.63603,8.55485,7.63603,4.64049,12.5653,3.96028,5.27983,3.96028,2.4067,6.51673,All
7.88091,8.68824,7.88091,4.78931,12.9682,4.17552,5.60452,4.17552,2.53751,6.87091,All
8.13363,8.88494,8.13363,4.94289,13.3841,4.40246,5.94686,4.40246,2.67542,7.24435,All
8.22346,8.96018,8.22346,4.99748,13.5319,4.64174,6.30508,4.64174,2.82083,7.63808,All
8.39447,9.10729,8.39447,5.1014,13.8133,4.89402,6.63134,4.89402,2.97414,8.05321,All
8.66366,9.36266,8.66366,5.265,14.2562,4.99794,6.76136,4.99794,3.0373,8.22422,All
8.81089,9.50107,8.81089,5.35447,14.4985,5.16001,6.95468,5.16001,3.13579,8.4909,All
8.94149,9.622,8.94149,5.43383,14.7134,5.44046,7.26954,5.44046,3.30622,8.95239,All
9.22823,9.88165,9.22823,5.60809,15.1852,5.73615,7.57442,5.73615,3.48591,9.43895,All
9.39832,10.0324,9.39832,5.71145,15.4651,6.0356,7.86297,6.0356,3.66789,9.93171,All
9.52416,10.1397,9.52416,5.78793,15.6722,6.04791,7.874,6.04791,3.67537,9.95196,All
9.82958,10.3956,9.82958,5.97354,16.1748,6.37661,8.16678,6.37661,3.87513,10.4929,All
9.98574,10.5264,9.98574,6.06844,16.4318,6.72318,8.45563,6.72318,4.08575,11.0631,All
10.1448,10.6597,10.1448,6.1651,16.6935,7.07326,8.73934,7.07326,4.29849,11.6392,All
10.4701,10.9289,10.4701,6.3628,17.2288,7.08859,8.75142,7.08859,4.30781,11.6644,All
10.5732,11.0127,10.5732,6.42542,17.3984,7.47385,9.05228,7.47385,4.54194,12.2984,All
10.8059,11.2017,10.8059,6.56685,17.7813,7.88006,9.3697,7.88006,4.78879,12.9668,All
