iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,777.679,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,759.677,1,5.63708,0.8178,21.8391,6.47948,21.6077,1.46202,1.46202,0.974679,0.62,0.285
3,756.546,1,5.82465,0.955342,22.9341,8.25961,25.7942,1.425,1.425,1.13736,0.62,0.27075
4,745.125,1,6.02833,1.30383,20.0914,8.17303,31.7591,1.38892,1.38892,1.1233,0.62,0.257212
5,733.051,1,5.95571,0.864812,16.1297,9.1564,31.4613,1.35375,1.35375,1.28772,0.62,0.244352
6,719.482,1,6.15917,0.912722,19.2817,10.3874,33.0344,1.31947,1.31947,1.25511,0.62,0.232134
7,713.722,1,5.93015,1.729,14.4049,12.7973,33.3441,1.28606,1.28606,1.22333,0.62,0.220528
8,700.632,1,6.01775,1.38306,15.0742,13.6661,34.5945,1.2535,1.2535,1.19236,0.62,0.209501
9,702.392,1,5.62862,0.773605,14.0094,14.4712,32.7026,1.22176,1.22176,1.17432,0.62,0.199026
10,688.977,1,5.67568,1.25901,12.0493,17.5508,31.323,1.19082,1.19082,1.14459,0.62,0.189075
11,665.648,1,5.90328,0.66863,11.8792,18.6684,32.1061,1.16067,1.16067,1.11561,0.62,0.179621
12,650.525,1,6.04233,0.840705,12.2782,18.2745,30.5509,1.13128,1.13128,1.08736,0.62,0.17064
13,646.718,1,5.86511,0.933754,10.3353,21.673,30.0258,1.10264,1.10264,1.08791,0.62,0.162108
14,644.464,1,5.82905,0.990848,10.4619,23.2717,29.7443,1.07472,1.07472,1.1505,0.62,0.154003
15,618.465,1,6.00842,0.947987,10.2476,25.0112,31.1154,1.04751,1.04751,1.12137,0.62,0.146302
16,615.687,1,5.89557,0.842325,9.76408,33.7232,28.8789,1.02098,1.02098,1.13704,0.62,0.138987
17,597.663,1,5.86847,1.04678,8.39545,29.447,28.8789,0.995131,0.995131,1.10825,0.62,0.132038
18,590.125,1,5.95341,1.11409,7.69768,28.739,29.8717,0.969933,0.969933,1.08019,0.62,0.125436
19,576.814,1,5.89069,1.22438,7.27024,24.4525,29.2415,0.945374,0.945374,1.05284,0.62,0.119164
