iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1439.15,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1424.89,1,5.53751,29.5678,7.51646,36.3241,0.974679,0.974679,1.03385,0.974679,0.998761,0.974679,0.974679
3,1418.06,1,5.5185,30.1953,7.40842,37.6452,0.95,0.95,1.00767,0.95,0.998761,0.95,0.95
4,1400.32,1,5.18649,30.3663,6.93853,37.8771,0.925945,0.925945,0.982153,0.925945,0.998761,0.925945,0.925945
5,1394.93,1,5.24041,31.7362,6.62828,39.5189,0.9025,0.9025,0.957285,0.9025,0.998761,0.9025,0.9025
6,1388.57,1,5.06207,33.0155,7.63858,41.2316,0.879648,0.879648,0.996427,0.879648,0.998761,0.879648,0.879648
7,1371.67,1,5.19442,32.9031,7.71968,41.1883,0.857375,0.857375,0.971197,0.857375,0.998761,0.857375,0.857375
8,1358.39,1,5.25147,33.09,7.57214,41.1087,0.835666,0.835666,0.946606,0.835666,0.998761,0.835666,0.835666
9,1357.8,1,5.40771,36.5574,8.16435,45.2515,0.814506,0.814506,0.975762,0.814506,0.998761,0.814506,0.814506
10,1336,1,5.53311,30.122,7.01961,37.1101,0.793882,0.793882,0.951055,0.793882,0.998761,0.793882,0.793882
11,1320.27,1,5.5634,32.48,6.57655,39.9797,0.773781,0.773781,0.926974,0.773781,0.998761,0.773781,0.773781
12,1305.38,1,5.73536,30.4109,6.51993,37.2797,0.754188,0.754188,0.906209,0.754188,0.998761,0.754188,0.754188
13,1305.6,1,5.97208,30.2941,8.26711,37.0546,0.735092,0.735092,0.952355,0.735092,0.998761,0.735092,0.735092
14,1296.62,1,5.33666,29.7707,7.18635,36.527,0.716479,0.716479,1.10676,0.716479,0.998761,0.716479,0.716479
15,1279.02,1,5.60033,27.0992,8.5802,33.3392,0.698337,0.698337,1.14153,0.698337,0.998761,0.698337,0.698337
16,1279.96,1,5.37214,24.5626,9.92628,30.363,0.680655,0.680655,1.28015,0.680655,0.998761,0.680655,0.680655
17,1256.18,1,5.32964,25.1874,8.64718,31.1782,0.66342,0.66342,1.24773,0.66342,0.998761,0.66342,0.66342
18,1249.64,1,5.59185,28.4764,8.27353,35.2981,0.646622,0.646622,1.21614,0.646622,0.998761,0.646622,0.646622
19,1233.96,1,5.73652,27.1836,10.0431,33.564,0.630249,0.630249,1.18535,0.630249,0.998761,0.630249,0.630249
20,1226.4,1,5.55344,25.3909,9.95571,31.3151,0.614291,0.614291,1.15533,0.614291,0.998761,0.614291,0.614291
21,1226.03,1,5.60606,24.3473,12.8688,30.2338,0.598737,0.598737,1.29086,0.598737,0.998761,0.598737,0.598737
22,1205.23,1,5.72048,25.8429,9.03749,32.0986,0.583577,0.583577,1.25817,0.583577,0.998761,0.583577,0.583577
23,1190.36,1,5.63539,27.2281,7.77347,33.9107,0.5688,0.5688,1.22632,0.5688,0.998761,0.5688,0.5688
24,1176.21,1,5.73455,24.5904,8.92046,30.4672,0.554398,0.554398,1.19526,0.554398,0.998761,0.554398,0.554398
25,1168.95,1,5.83595,25.6657,9.86643,31.5801,0.54036,0.54036,1.165,0.54036,0.998761,0.54036,0.54036
26,1157.67,1,5.69705,25.5535,10.205,31.4573,0.526678,0.526678,1.1355,0.526678,0.998761,0.526678,0.526678
27,1144.23,1,5.73529,24.9332,11.6406,30.6193,0.513342,0.513342,1.13405,0.513342,0.998761,0.513342,0.513342
28,1137.88,1,5.82763,24.7609,13.495,30.1946,0.500344,0.500344,1.10533,0.500344,0.998761,0.500344,0.500344
29,1125.71,1,5.83501,24.0918,12.601,29.3013,0.487675,0.487675,1.07734,0.487675,0.998761,0.487675,0.487675
30,1107.09,1,5.97875,23.904,11.7473,28.9885,0.475327,0.475327,1.05006,0.475327,0.998761,0.475327,0.475327
31,1107.67,1,5.95566,26.2506,9.9337,31.7613,0.463291,0.463291,1.09223,0.463291,0.998761,0.463291,0.463291
32,1089.06,1,5.78513,25.547,7.77308,30.8742,0.45156,0.45156,1.06457,0.45156,0.998761,0.45156,0.45156
33,1081.29,1,5.75286,26.9183,7.51316,32.4005,0.440127,0.440127,1.03761,0.440127,0.998761,0.440127,0.440127
34,1069.83,1,5.6412,27.161,6.92665,32.7699,0.428982,0.428982,1.02779,0.428982,0.998761,0.428982,0.428982
35,1058.74,1,5.69777,25.7313,6.79908,31.0114,0.41812,0.41812,1.00177,0.41812,0.998761,0.41812,0.41812
36,1049.16,1,5.67963,24.5443,7.93824,29.5131,0.407533,0.407533,1.01298,0.407533,0.998761,0.407533,0.407533
37,1037.12,1,5.64965,23.1941,7.60145,27.8956,0.397214,0.397214,0.987331,0.397214,0.998761,0.397214,0.397214
38,1025.2,1,5.65137,23.4719,6.90909,28.3542,0.387157,0.387157,0.962331,0.387157,0.998761,0.387157,0.387157
39,1009.2,1,5.76325,23.4342,8.60393,28.3181,0.377354,0.377354,0.937964,0.377354,0.998761,0.377354,0.377354
40,1008.24,1,5.75174,24.2557,8.44642,29.3193,0.367799,0.367799,0.914215,0.367799,0.998761,0.367799,0.367799
41,1004.02,1,5.79419,24.2055,8.80681,29.2075,0.358486,0.358486,0.891066,0.358486,0.998761,0.358486,0.358486
42,983.574,1,5.91018,25.1284,8.1263,30.3968,0.349409,0.349409,0.868504,0.349409,0.998761,0.349409,0.349409
43,975.708,1,5.77569,26.1252,9.92153,31.5462,0.340562,0.340562,0.846513,0.340562,0.998761,0.340562,0.340562
44,968.306,1,5.77848,25.0862,9.89446,30.3451,0.331938,0.331938,0.825079,0.331938,0.998761,0.331938,0.331938
45,973.843,1,5.72838,23.9421,10.2636,28.9118,0.323534,0.323534,0.918905,0.323534,0.998761,0.323534,0.323534
46,944.1,1,5.7575,22.938,9.51736,27.7671,0.315341,0.315341,0.895638,0.315341,0.998761,0.315341,0.315341
47,934.965,1,5.67786,22.9391,8.90054,27.9145,0.307357,0.307357,0.87296,0.307357,0.998761,0.307357,0.307357
48,931.815,1,5.74642,22.4806,7.96982,27.3574,0.299574,0.299574,0.850856,0.299574,0.998761,0.299574,0.299574
49,919.526,1,5.56791,23.0033,7.60721,27.9368,0.291989,0.291989,0.829312,0.291989,0.998761,0.291989,0.291989
50,913.545,1,5.6629,22.9521,7.39474,27.9033,0.284596,0.284596,0.808313,0.284596,0.998761,0.284596,0.284596
51,907.018,1,5.66129,23.143,6.30162,28.0087,0.27739,0.27739,0.787846,0.27739,0.998761,0.27739,0.27739
52,899.956,1,5.63112,23.0017,7.45888,27.8674,0.270366,0.270366,0.767898,0.270366,0.998761,0.270366,0.270366
53,900.912,1,5.62469,22.7292,7.94038,27.5632,0.26352,0.26352,0.748454,0.26352,0.998761,0.26352,0.26352
54,884.456,1,5.65976,24.6495,6.70467,29.9054,0.256848,0.256848,0.729503,0.256848,0.998761,0.256848,0.256848
55,873.322,1,5.65305,24.1268,6.49627,29.3533,0.250344,0.250344,0.711031,0.250344,0.998761,0.250344,0.250344
56,864.538,1,5.68179,23.8074,6.59246,29.0316,0.244005,0.244005,0.693028,0.244005,0.998761,0.244005,0.244005
57,856.494,1,5.69482,23.8025,6.11134,29.0826,0.237827,0.237827,0.67548,0.237827,0.998761,0.237827,0.237827
58,860.749,1,5.6369,23.91,5.89776,29.2025,0.231805,0.231805,0.658376,0.231805,0.998761,0.231805,0.231805
59,853.861,1,5.5759,22.8142,6.26986,27.8812,0.225936,0.225936,0.643766,0.225936,0.998761,0.225936,0.225936
60,845.246,1,5.61775,22.8803,6.9931,27.9253,0.220215,0.220215,0.675475,0.220215,0.998761,0.220215,0.220215
61,833.764,1,5.71955,23.1644,6.61143,28.2824,0.214639,0.214639,0.658371,0.214639,0.998761,0.214639,0.214639
62,829.489,1,5.71685,23.5001,7.03666,28.7044,0.209204,0.209204,0.641701,0.209204,0.998761,0.209204,0.209204
63,823.657,1,5.69494,23.2782,6.75497,28.4167,0.203907,0.203907,0.625453,0.203907,0.998761,0.203907,0.203907
64,818.691,1,5.57104,23.6078,5.93395,28.808,0.198744,0.198744,0.643428,0.198744,0.998761,0.198744,0.198744
65,819.26,1,5.61345,23.6259,5.95414,28.8547,0.193711,0.193711,0.627136,0.193711,0.998761,0.204363,0.193711
