pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.2213,0.15083,-3.35198,0.0320368,-2.36932,0.0261969,All
-0.841463,0.482657,-3.11703,0.01373,-1.93193,0,All
-0.461621,0.663653,-2.88209,0,-1.49454,0.104788,All
-0.0817783,0.573155,-2.64714,0,-1.05715,0.209576,All
0.298064,0.361992,-2.4122,0.00457668,-0.619756,0.392954,All
0.677906,0.392158,-2.17725,0.01373,-0.182364,0.628727,All
1.05775,0.211162,-1.94231,0.00915336,0.255028,0.445348,All
1.43759,0.030166,-1.70736,0.0549202,0.69242,0.445348,All
1.81743,0,-1.47242,0.10984,1.12981,0.235773,All
2.19728,0.030166,-1.23747,0.164761,1.5672,0.0261969,All
,,-1.00253,0.256294,,,All
,,-0.76758,0.366134,,,All
,,-0.532635,0.356981,,,All
,,-0.29769,0.549202,,,All
,,-0.0627447,0.480552,,,All
,,0.1722,0.517165,,,All
,,0.407146,0.416478,,,All
,,0.642091,0.315791,,,All
,,0.877036,0.215104,,,All
,,1.11198,0.164761,,,All
,,1.34693,0.100687,,,All
,,1.58187,0.0274601,,,All
,,1.81682,0.0320368,,,All
,,2.05176,0.0274601,,,All
,,2.28671,0.0228834,,,All
,,2.52165,0.0320368,,,All
,,2.7566,0.0274601,,,All
,,2.99154,0.0274601,,,All
,,3.22649,0.0228834,,,All
,,3.46143,0.00457668,,,All
,,3.69638,0.0274601,,,All
