iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1576.1,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1555.37,1,5.2243,30.5916,14.2622,63.6162,0.974679,0.974679,0.974679,1.02206,0.974679,0.974679
3,1530.49,1,5.23033,28.0762,16.1826,84.529,0.95,0.95,0.95,0.996183,0.95,0.95
4,1523.51,1,4.49526,30.0928,20.1405,102.345,0.925945,0.925945,0.925945,0.970959,0.925945,0.925945
5,1511.75,1,4.68906,34.1378,16.4369,97.34,0.9025,0.9025,0.9025,0.946373,0.9025,0.9025
6,1500.73,1,4.76187,32.2598,12.2133,100.552,0.879648,0.879648,0.879648,0.930248,0.879648,0.879648
7,1489.27,1,4.41268,31.5554,12.6146,107.194,0.857375,0.857375,0.857375,0.906694,0.857375,0.857375
8,1474.43,1,4.42402,27.7859,13.3061,98.3203,0.835666,0.835666,0.884256,0.883736,0.835666,0.835666
9,1469.34,1,4.69579,24.1875,11.4646,95.8779,0.814506,0.814506,0.905172,0.861359,0.814506,0.814506
10,1464.86,1,4.57709,26.4412,12.0079,101.209,0.793882,0.793882,0.954911,0.839549,0.793882,0.793882
11,1454.48,1,4.96772,29.4205,12.1926,97.3014,0.773781,0.773781,0.952424,0.884607,0.773781,0.773781
12,1432.97,1,4.49886,28.1806,11.1569,95.7045,0.754188,0.754188,0.928308,0.862208,0.754188,0.754188
13,1439.77,1,4.36326,23.4415,12.2514,124.714,0.735092,0.735092,1.0214,0.914845,0.735092,0.735092
14,1427.17,1,4.65494,25.6659,11.0917,87.3189,0.716479,0.716479,1.15654,0.998696,0.716479,0.716479
15,1419.31,1,4.69567,22.3842,12.2741,83.7106,0.698337,0.698337,1.21573,1.00205,0.698337,0.698337
16,1407.66,1,5.16829,23.6187,13.8969,69.3836,0.680655,0.680655,1.2357,0.976676,0.680655,0.680655
17,1386.69,1,5.06062,21.3009,9.00038,75.0761,0.66342,0.66342,1.20441,0.951946,0.66342,0.66342
18,1373.92,1,5.1931,23.597,9.35763,67.6089,0.646622,0.646622,1.17392,1.05266,0.646622,0.646622
19,1357.9,1,5.14209,24.6114,9.93553,64.8417,0.630249,0.630249,1.14419,1.02601,0.630249,0.630249
20,1340.38,1,5.10408,27.0737,8.94979,66.7582,0.614291,0.614291,1.11522,1.00003,0.614291,0.614291
21,1335.08,1,5.36231,23.8314,9.47694,53.235,0.598737,0.598737,1.08698,0.97471,0.598737,0.598737
22,1315.13,1,5.39594,24.4864,9.27731,54.6369,0.583577,0.583577,1.05946,0.95003,0.583577,0.583577
23,1311.42,1,5.37368,25.017,8.03708,50.7393,0.5688,0.5688,1.03263,0.925975,0.5688,0.5688
24,1296.64,1,5.18609,26.8918,9.01855,66.3393,0.554398,0.554398,1.00649,0.975334,0.554398,0.554398
25,1292.08,1,5.29484,24.481,8.78759,63.4061,0.54036,0.54036,0.981001,0.950638,0.54036,0.54036
26,1275.85,1,5.10282,24.7584,9.71942,71.8835,0.526678,0.526678,0.956162,0.926568,0.526678,0.526678
27,1272.27,1,5.19003,25.3937,10.1843,62.9493,0.513342,0.513342,0.931951,0.903107,0.513342,0.513342
28,1256.29,1,5.47499,26.0759,9.23772,54.2213,0.500344,0.500344,0.908354,0.880239,0.500344,0.500344
29,1249.31,1,5.34097,25.1695,8.08172,50.5694,0.487675,0.487675,0.953009,0.877833,0.487675,0.487675
30,1235.98,1,5.33553,24.1883,7.56298,48.9636,0.475327,0.475327,0.928878,0.855606,0.475327,0.475327
31,1228.38,1,5.31298,24.3667,6.40972,51.9694,0.463291,0.463291,0.905359,0.890212,0.463291,0.463291
32,1212.58,1,5.43229,24.4542,7.39966,43.3882,0.45156,0.45156,0.882434,0.867671,0.45156,0.45156
33,1196.15,1,5.56655,25.0805,7.16166,38.1061,0.440127,0.440127,0.860091,0.845702,0.440127,0.440127
34,1186.48,1,5.46835,27.1388,6.73558,35.7052,0.428982,0.428982,0.838313,0.824288,0.428982,0.428982
35,1174.47,1,5.51476,25.7214,6.56583,42.5131,0.41812,0.41812,0.817086,0.803416,0.41812,0.41812
36,1162.73,1,5.4864,25.8268,7.14767,38.3309,0.407533,0.407533,0.796397,0.783074,0.407533,0.407533
37,1158.43,1,5.54411,26.4908,6.48038,36.9495,0.397214,0.397214,0.776232,0.763246,0.397214,0.397214
38,1142.29,1,5.48391,27.4608,6.77982,32.5536,0.387157,0.387157,0.756577,0.74392,0.387157,0.387157
39,1126.74,1,5.41532,26.595,5.87725,34.4327,0.377354,0.377354,0.770064,0.725083,0.377354,0.377354
40,1111.89,1,5.46176,26.2492,6.91953,32.587,0.367799,0.367799,0.750566,0.706724,0.367799,0.367799
41,1101.82,1,5.59867,26.7336,6.98459,27.7564,0.358486,0.358486,0.731561,0.688829,0.358486,0.358486
42,1088.95,1,5.6145,25.6899,7.07427,27.1427,0.349409,0.349409,0.713037,0.671388,0.349409,0.349409
43,1071.27,1,5.61308,23.638,6.82998,30.1525,0.340562,0.340562,0.694983,0.654388,0.340562,0.340562
44,1064.95,1,5.6048,23.6049,8.01297,32.9501,0.331938,0.331938,0.677386,0.637818,0.331938,0.331938
45,1069.76,1,5.47998,23.1966,7.9845,31.4079,0.323534,0.323534,0.745815,0.621668,0.323534,0.323534
