iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1209.87,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1196.8,1,11.5554,13.2319,42.8013,81.403,0.95,0.95,0.285,0.285,0.923793,0.974679,1.106,0.974679,0.985865,0.974679
3,1169.55,1,11.4464,12.3032,44.1484,78.4829,0.9025,0.9025,0.27075,0.27075,0.927168,0.95,1.078,0.95,1.00398,0.95
4,1148.12,1,11.3672,12.5108,44.4791,73.1957,0.857375,0.857375,0.257212,0.257212,0.941836,0.925945,1.0507,0.925945,1.11378,0.925945
5,1128.27,1,11.4192,10.9638,46.9957,73.0359,0.814506,0.814506,0.244352,0.244352,0.93031,0.9025,1.0241,0.9025,1.08558,0.9025
6,1110.41,1,11.1195,13.3017,43.8832,75.9245,0.773781,0.773781,0.232134,0.232134,0.936591,0.879648,0.998168,0.879648,1.16301,0.879648
7,1100.45,1,10.8132,11.6563,45.4386,81.6851,0.735092,0.735092,0.220528,0.220528,0.948781,0.857375,0.972894,0.857375,1.19525,0.857375
8,1075.86,1,10.954,11.9138,46.446,76.729,0.698337,0.698337,0.209501,0.209501,0.963951,0.835666,0.94826,0.835666,1.16499,0.835666
9,1049.63,1,11.0099,12.4873,44.7418,91.0587,0.66342,0.66342,0.199026,0.199026,0.951072,0.814506,0.924249,0.814506,1.13549,0.814506
10,1024.34,1,11.0228,12.4055,43.8825,81.1303,0.630249,0.630249,0.189075,0.189075,0.948795,0.793882,0.900847,0.793882,1.10674,0.793882
11,1005.74,1,11.0734,13.1522,46.9421,79.2667,0.598737,0.598737,0.179621,0.179621,0.942385,0.773781,0.878037,0.773781,1.07871,0.773781
12,990.199,1,11.1112,12.5577,44.769,80.2846,0.5688,0.5688,0.17064,0.17064,0.972171,0.754188,0.855804,0.754188,1.06177,0.754188
13,962.865,1,11.0441,12.9631,46.6869,86.9662,0.54036,0.54036,0.162108,0.162108,0.95814,0.735092,0.834135,0.735092,1.03488,0.735092
14,952.865,1,11.0046,13.2935,43.5857,79.3964,0.513342,0.513342,0.154003,0.154003,0.966151,0.716479,0.813014,0.716479,1.00868,0.716479
15,926.351,1,11.0616,13.5227,45.4998,84.6575,0.487675,0.487675,0.146302,0.146302,0.964591,0.698337,0.792428,0.698337,0.98314,0.698337
16,916.584,1,10.8738,13.0332,48.2531,90.3938,0.463291,0.463291,0.138987,0.138987,0.962159,0.680655,0.772363,0.680655,1.02558,0.680655
17,894.561,1,10.8157,11.6526,48.4159,92.8276,0.440127,0.440127,0.132038,0.132038,0.973392,0.66342,0.752807,0.66342,1.05125,0.66342
18,871.352,1,11.0216,11.4041,48.2406,80.6354,0.41812,0.41812,0.125436,0.125436,0.971154,0.646622,0.733745,0.646622,1.09439,0.646622
19,860.114,1,10.97,11.073,47.3267,80.9464,0.397214,0.397214,0.119164,0.119164,0.968752,0.630249,0.715166,0.630249,1.06668,0.630249
20,848.1,1,11.0033,11.5909,46.014,88.482,0.377354,0.377354,0.113206,0.113206,0.965765,0.614291,0.71489,0.614291,1.03967,0.614291
21,834.414,1,11.0253,11.2747,46.7308,91.4988,0.358486,0.358486,0.107546,0.107546,0.971891,0.598737,0.696789,0.598737,1.01334,0.598737
22,814.33,1,10.9879,11.0948,46.9714,97.8444,0.340562,0.340562,0.102168,0.102168,0.978686,0.583577,0.679146,0.583577,0.987683,0.583577
23,814.179,1,10.9412,11.4201,47.7566,87.0122,0.323534,0.323534,0.0970601,0.0970601,0.964282,0.5688,0.66195,0.5688,0.962674,0.5688
24,796.991,1,10.9191,11.5036,47.9577,90.7606,0.307357,0.307357,0.0922071,0.0922071,0.950165,0.554398,0.674202,0.554398,0.938299,0.554398
25,785.426,1,10.787,11.4895,47.8708,88.1984,0.291989,0.291989,0.0875967,0.0875967,0.953869,0.54036,0.657131,0.54036,0.931674,0.54036
26,765.676,1,10.8225,11.1164,47.198,87.2682,0.27739,0.108436,0.0832169,0.0969434,0.955479,0.526678,0.651346,0.526678,0.917716,0.526678
27,753.744,1,10.8994,10.9291,46.8098,84.3995,0.26352,0.166986,0.079056,0.0910825,0.965037,0.513342,0.634853,0.513342,0.9449,0.513342
28,752.985,1,10.8853,10.8984,47.8786,88.6176,0.0297908,0.170406,0.095262,0.0899083,0.970978,0.500344,0.648621,0.500344,0.921654,0.500344
29,747.123,1,10.8469,10.897,46.9984,89.5675,0.0858093,0.129155,0.0889029,0.0923604,0.974415,0.487675,0.632197,0.487675,0.944797,0.487675
30,738.814,1,10.8806,11.0217,47.3027,95.0187,0.0924333,0.16538,0.0885643,0.08667,0.97721,0.475327,0.65455,0.475327,0.920875,0.475327
31,737.126,1,10.8388,10.7435,48.027,96.141,0.0681038,0.101199,0.0902798,0.0919647,0.973758,0.463291,0.689895,0.463291,0.897557,0.463291
32,726.46,1,10.8146,10.614,47.4239,98.7129,0.0550483,0.0617832,0.0882203,0.0960071,0.972793,0.45156,0.672427,0.45156,0.874831,0.45156
33,719.946,1,10.7871,10.7362,47.1844,97.4538,0.0522959,0.0778258,0.0838093,0.0970461,0.971832,0.440127,0.655401,0.440127,0.896844,0.440127
34,708.159,1,10.7514,10.6098,47.827,92.8843,0.0288125,0.0948645,0.0811551,0.0969756,0.966156,0.428982,0.638805,0.428982,0.918523,0.428982
35,700.221,1,10.8339,10.609,47.2148,99.6016,0.0974003,0.0785127,0.0738454,0.0993021,0.965969,0.41812,0.62263,0.41812,0.895266,0.41812
