iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2024.12,1,2.59104,5.76621,21.0128,22.7517,3,3,0,1.5,1.5,1.5,1.5
2,2000.68,1,3.01434,9.00221,18.9376,28.2718,2.92404,2.92404,0,1.46202,1.55547,1.56849,1.46202
3,1984.98,1,4.43049,9.43162,22.2189,39.0403,2.85,2.85,0,1.425,1.5413,1.52878,1.56857
4,1967.43,1,3.20853,11.875,35.1219,66.5007,2.77784,2.77784,0,1.38892,1.50228,1.49007,1.52885
5,1963.53,1,3.50402,12.0801,50.7695,68.0198,2.7075,2.7075,0,1.35375,1.46424,1.45234,1.49014
6,1959.94,1,3.35473,9.62379,47.756,73.6236,2.63894,2.63894,0,1.31947,1.46203,1.5484,1.45241
7,1938.14,1,2.90473,9.62062,61.4515,105.416,2.57212,2.57212,0,1.28606,1.42501,1.50919,1.41563
8,1925.76,1,2.5777,10.3531,66.5629,99.8144,2.507,2.507,0,1.2535,1.43095,1.47098,1.42161
9,1930.67,1,2.40093,7.79865,77.3084,96.803,2.44352,2.44352,0,1.22176,1.61715,1.43373,1.38562
10,1919.01,1,1.88351,8.49203,62.6264,131.474,2.38165,2.38165,0,1.19082,1.77211,1.39743,1.35053
11,1909.75,1,2.32056,6.15792,75.9466,147.193,2.32134,2.32134,0,1.16067,1.72724,1.36205,1.41934
12,1890.34,1,2.41762,6.70169,66.8104,128.244,2.26257,2.26257,0,1.13128,1.68351,1.32756,1.38341
13,1885.25,1,2.64511,10.5251,56.5619,192.398,2.20528,2.20528,0,1.10264,1.77491,1.29395,1.3826
14,1875.17,1,2.50594,7.49426,69.854,168.216,2.14944,2.14944,0,1.07472,1.89289,1.26118,1.34759
15,1857.87,1,2.34564,8.32309,53.8013,164,2.09501,2.09501,0,1.04751,1.9028,1.22925,1.31347
16,1861.16,1,2.62389,13.1281,50.6967,141.822,2.04197,2.04197,0,1.02098,1.98064,1.19812,1.28021
17,1831.51,1,2.68047,8.31016,40.8699,169.881,1.99026,1.99026,0,0.995131,1.93049,1.16779,1.24779
18,1829.88,1,2.82968,9.36422,42.5619,168.707,1.93987,1.93987,0,0.969933,1.88161,1.15216,1.34492
19,1803.83,1,3.29542,8.08596,41.9493,161.296,1.89075,1.89075,0,0.945374,1.83396,1.12298,1.31086
20,1796.92,1,3.30605,5.95463,42.0416,142.986,1.84287,1.84287,0,0.921437,1.78753,1.09455,1.27767
21,1799.89,1,3.22069,9.37036,45.4191,130.488,1.79621,1.79621,0,0.898105,1.7792,1.06683,1.24532
22,1776.35,1,2.97738,9.76705,41.2038,135.122,1.75073,1.75073,0,0.875365,1.73415,1.03982,1.21379
23,1778.27,1,2.89709,9.36627,39.5658,162.114,1.7064,1.7064,0,0.8532,1.98133,1.06958,1.18305
24,1761.8,1,3.33872,8.56282,41.841,205.838,1.66319,1.66319,0,0.831597,1.98097,1.0425,1.1531
25,1744.99,1,3.82524,9.78731,36.656,184.785,1.62108,1.62108,0,0.81054,1.93081,1.0161,1.1239
26,1732.18,1,3.96852,12.5638,38.2668,218.596,1.58003,1.58003,0,0.790017,1.88192,0.990374,1.09544
27,1722.68,1,4.12293,13.1089,35.951,162.333,1.54003,1.54003,0,0.770013,1.83427,0.965297,1.06771
28,1703.53,1,3.97835,8.5142,50.3299,132.08,1.50103,1.50103,0,0.750516,1.78783,0.940856,1.04067
29,1703.56,1,3.97277,7.47934,39.1372,118.546,1.46302,1.46302,0,0.731512,1.74256,0.917033,1.15597
30,1681.54,1,4.39012,5.2017,36.4828,146.997,1.42598,1.42598,0,0.71299,1.69844,0.893813,1.1267
31,1686.9,1,3.78965,3.85735,37.4092,135.746,1.38987,1.38987,0,0.694937,1.65543,0.871181,1.18608
32,1664.82,1,3.88571,4.47002,37.1321,105.071,1.35468,1.35468,0,0.677341,1.61351,0.849122,1.15605
33,1659,1,4.25556,4.52172,34.8686,93.0459,1.32038,1.32038,0,0.66019,1.74303,0.827622,1.12678
34,1645.68,1,4.2479,4.63429,37.8127,85.6397,1.28695,1.28695,0,0.643474,1.75046,0.806666,1.09825
35,1626.84,1,4.56001,6.0243,31.689,94.0828,1.25436,1.25436,0,0.627181,1.70614,0.786241,1.07044
36,1627.92,1,4.54541,10.2392,31.6124,86.2841,1.2226,1.2226,0,0.6113,1.8814,0.766333,1.04333
37,1613.88,1,4.43785,9.50317,37.4624,81.8151,1.19164,1.19164,0,0.595821,1.91259,0.746929,1.01692
38,1612.79,1,4.65768,9.27254,36.7236,71.981,1.16147,1.16147,0,0.580735,1.86416,0.755849,1.02457
39,1591.77,1,4.85488,6.80292,37.6198,73.4989,1.13206,1.13206,0,0.56603,1.81696,0.73671,0.998628
40,1582.68,1,5.01785,8.51562,34.7877,70.9655,1.1034,1.1034,0,0.551698,1.80883,0.718056,0.973342
41,1569.76,1,4.82375,6.02586,35.6341,75.5423,1.07546,1.07546,0,0.537729,1.86624,0.699875,1.02434
42,1555.73,1,5.01659,5.84862,34.1756,63.8561,1.04823,1.04823,0,0.524113,1.81898,0.682154,1.01558
43,1543.37,1,4.93115,5.31411,32.5134,59.7942,1.02168,1.02168,0,0.510842,1.77292,0.664881,0.989866
44,1527.83,1,4.61005,4.89617,28.2233,71.2411,0.995815,0.995815,0,0.497908,1.72803,0.648046,0.993169
45,1523.64,1,4.82416,5.29324,27.0481,67.7057,0.970601,0.970601,0,0.4853,1.89871,0.631637,0.968021
46,1521.87,1,4.68762,3.06286,31.2071,69.9599,0.946024,0.946024,0,0.473012,1.85063,0.615644,1.07762
47,1504.13,1,4.52187,5.06997,31.7472,90.8116,0.922071,0.922071,0,0.461035,1.80378,0.600055,1.05033
48,1491.89,1,4.58616,3.598,29.1165,98.8024,0.898723,0.898723,0,0.449362,2.0482,0.584861,1.02374
49,1487.73,1,4.62815,2.66139,32.875,108.485,0.875967,0.875967,0,0.437984,1.99634,0.570052,0.997816
50,1471.81,1,4.56573,2.43964,31.1112,93.4623,0.853787,0.853787,0,0.426894,2.01686,0.555618,1.01901
51,1460.62,1,4.82981,1.19481,32.593,77.7089,0.832169,0.832169,0,0.416084,1.96579,0.54155,1.11401
52,1449.53,1,4.64358,2.15922,30.0681,65.1014,0.811098,0.811098,0,0.405549,1.91602,0.527837,1.08581
53,1450.02,1,4.49017,2.54615,27.2883,70.8386,0.79056,0.79056,0,0.39528,1.90622,0.514472,1.12741
54,1453.46,1,4.48467,2.22965,25.0339,70.2066,0.770543,0.770543,0,0.385271,1.96304,0.519224,1.18396
55,1425.13,1,4.59019,3.39097,27.1998,76.968,0.751032,0.751032,0,0.375516,1.91334,0.506077,1.18362
56,1414.98,1,4.49962,2.42579,27.7785,78.1825,0.732016,0.732016,0,0.366008,1.86489,0.493263,1.15365
57,1404.89,1,4.65874,2.35635,27.9215,93.7171,0.713481,0.713481,0,0.35674,1.81767,0.480773,1.12444
58,1389.02,1,4.34465,1.98503,26.4917,103.664,0.695415,0.695415,0,0.347707,1.77164,0.4686,1.20694
59,1383.6,1,4.16578,2.15221,26.2068,133.067,0.677807,0.677807,0,0.338903,1.72679,0.456735,1.17638
60,1370.49,1,4.46677,2.39362,27.1064,111.903,0.660644,0.660644,0,0.330322,1.68306,0.44517,1.14659
61,1356.78,1,4.65077,2.61155,30.5882,118.921,0.643916,0.643916,0,0.321958,1.64045,0.433898,1.16211
62,1350.87,1,4.63107,2.99605,29.2266,124.831,0.627612,0.627612,0,0.313806,1.59891,0.422911,1.13268
63,1333.11,1,4.58009,2.50723,28.3499,107.141,0.61172,0.61172,0,0.30586,1.55842,0.412203,1.104
64,1324.5,1,4.63503,2.10657,28.3226,97.5854,0.596231,0.596231,0,0.298116,1.51896,0.401766,1.10872
65,1306.56,1,4.65713,2.31163,29.1794,117.343,0.581134,0.581134,0,0.290567,1.4805,0.391593,1.08064
66,1300.83,1,4.66391,2.45073,27.7428,93.3292,0.56642,0.56642,0,0.28321,1.44302,0.381677,1.05328
67,1294.44,1,4.55789,2.98695,28.4901,93.1222,0.552078,0.552078,0,0.276039,1.40648,0.372013,1.02661
68,1278,1,4.79706,2.53762,28.0015,79.0488,0.538099,0.538099,0,0.269049,1.37087,0.362594,1.00062
69,1270.09,1,4.69473,3.35486,26.3362,80.855,0.524474,0.524474,0,0.262237,1.34708,0.353412,0.97528
70,1261.11,1,4.69761,3.24978,27.7961,94.6963,0.511194,0.511194,0,0.255597,1.31297,0.344464,0.950585
71,1247.83,1,4.81245,2.79874,28.6365,90.0433,0.49825,0.49825,0,0.249125,1.27972,0.335742,0.926516
72,1234.82,1,4.7635,2.12349,28.6069,77.6998,0.485634,0.485634,0,0.242817,1.24732,0.327241,0.931985
73,1228.59,1,4.64424,2.95303,27.5576,72.4641,0.473338,0.473338,0,0.236669,1.21574,0.318955,0.908386
74,1217.26,1,4.68759,2.69115,26.5406,71.7274,0.461352,0.461352,0,0.240036,1.18495,0.310879,0.911498
75,1212.5,1,4.83319,2.65381,26.7233,69.7111,0.449671,0.449671,0,0.233958,1.26972,0.303007,0.913398
76,1191.07,1,4.79863,2.70622,26.2352,59.4774,0.438285,0.438285,0,0.228034,1.23757,0.295335,0.951928
77,1192.83,1,4.75262,1.83386,26.5252,57.1254,0.427187,0.427187,0,0.22226,1.23246,0.287857,0.943123
