iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1474.29,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1450.15,1,4.18997,27.9851,8.22167,34.8288,0.974679,0.974679,0.974679,0.974679,0.998761,0.974679,0.974679
3,1445.4,1,4.27033,28.3324,8.70521,35.8371,0.95,0.95,1.03554,0.95,0.998761,0.95,0.95
4,1428.41,1,3.95602,29.6671,9.31689,37.3248,0.925945,0.925945,1.00932,0.925945,0.998761,0.925945,0.925945
5,1424.78,1,3.71226,34.6652,7.58447,43.198,0.9025,0.9025,0.983763,0.9025,0.998761,0.9025,0.9025
6,1412.62,1,3.53859,34.4936,9.21724,43.1077,0.879648,0.879648,0.958853,0.879648,0.998761,0.879648,0.879648
7,1398.66,1,3.77578,35.5823,10.2107,44.6545,0.857375,0.857375,0.934575,0.857375,0.998761,0.857375,0.857375
8,1381.21,1,3.69874,35.0138,10.8787,43.7049,0.835666,0.835666,0.910911,0.835666,0.998761,0.835666,0.835666
9,1375.87,1,3.99912,43.7646,10.2667,54.7511,0.814506,0.814506,0.887846,0.814506,0.998761,0.814506,0.814506
10,1360.51,1,3.96167,34.9358,8.59041,43.8728,0.793882,0.793882,0.869992,0.793882,0.998761,0.793882,0.793882
11,1347.28,1,4.06153,37.0556,7.70952,46.2589,0.773781,0.773781,0.8515,0.773781,0.998761,0.773781,0.773781
12,1338.05,1,4.19161,36.5337,7.31829,45.6138,0.754188,0.754188,0.901307,0.754188,0.998761,0.754188,0.754188
13,1341.34,1,3.85118,38.2572,7.44184,47.7401,0.735092,0.735092,0.968903,0.735092,0.998761,0.735092,0.735092
14,1329.89,1,3.84839,35.8906,6.43206,44.9787,0.716479,0.716479,1.08144,0.716479,0.998761,0.716479,0.716479
15,1317.75,1,4.03833,33.1753,7.02208,41.5692,0.698337,0.698337,1.05406,0.698337,0.998761,0.698337,0.698337
16,1309.5,1,4.00871,30.3705,9.00662,38.11,0.680655,0.680655,1.18858,0.680655,0.998761,0.680655,0.680655
17,1291.84,1,4.16752,33.1369,7.99475,41.6905,0.66342,0.66342,1.15848,0.66342,0.998761,0.66342,0.66342
18,1286.07,1,4.45413,33.9822,8.91472,42.4516,0.646622,0.646622,1.12915,0.646622,0.998761,0.646622,0.646622
19,1279.92,1,4.43091,30.9909,8.24723,38.4268,0.630249,0.630249,1.10056,0.630249,0.998761,0.630249,0.630249
20,1265.07,1,4.53713,27.4859,8.3558,34.22,0.614291,0.614291,1.07269,0.614291,0.998761,0.614291,0.614291
21,1264.16,1,4.33746,25.7012,10.211,32.1668,0.598737,0.598737,1.05811,0.598737,0.998761,0.598737,0.598737
22,1239.93,1,4.42157,27.9104,9.83134,35.2965,0.583577,0.583577,1.03132,0.583577,0.998761,0.583577,0.583577
23,1230.59,1,4.32509,25.7842,8.33053,32.6072,0.5688,0.5688,1.02788,0.5688,0.998761,0.5688,0.5688
24,1212.92,1,4.33813,28.5066,6.75625,36.1022,0.554398,0.554398,1.00186,0.554398,0.998761,0.554398,0.554398
25,1213.11,1,4.4161,30.0046,6.92345,37.9523,0.54036,0.54036,1.00842,0.54036,0.998761,0.54036,0.54036
26,1198.72,1,4.31345,30.8219,7.52049,39.1407,0.526678,0.526678,0.982891,0.526678,0.998761,0.526678,0.526678
27,1194.45,1,4.41181,29.6459,8.50606,37.6631,0.513342,0.513342,0.958004,0.513342,0.998761,0.513342,0.513342
28,1181.84,1,4.42714,31.2794,8.62406,39.6676,0.500344,0.500344,0.933747,0.500344,0.998761,0.500344,0.500344
