simulations,OFV
500,965.215
1000,963.227
1500,963.344
2000,963.583
2500,964.519
3000,964.65
3500,963.854
4000,963.874
4500,964.384
5000,964.601
5500,964.652
6000,964.699
6500,964.239
7000,964.376
7500,964.503
8000,964.486
8500,964.756
9000,964.411
9500,964.313
10000,964.136
10500,964.061
11000,964.227
11500,964.308
12000,964.025
12500,963.798
13000,963.9
13500,963.971
14000,964.029
14500,963.836
15000,963.778
15500,963.844
16000,963.868
16500,963.72
17000,963.762
17500,963.853
18000,963.88
18500,963.997
19000,964.016
19500,963.947
20000,963.904
20500,963.65
21000,963.618
21500,963.637
22000,963.695
22500,963.697
23000,963.566
23500,963.443
24000,963.474
24500,963.515
25000,963.572
25500,963.492
26000,963.456
26500,963.472
27000,963.513
27500,963.51
28000,963.37
28500,963.363
29000,963.446
29500,963.517
30000,963.56
