simulations,OFV
500,979.559
1000,978.932
1500,979.538
2000,979.714
2500,979.884
3000,980.137
3500,980.233
4000,980.213
4500,980.348
5000,980.402
5500,980.255
6000,979.735
6500,979.691
7000,979.766
7500,979.684
8000,979.654
8500,979.784
9000,979.698
9500,979.576
10000,979.572
10500,979.633
11000,979.645
11500,979.549
12000,979.466
12500,979.546
13000,979.562
13500,979.482
14000,979.478
14500,979.385
15000,979.395
15500,979.472
16000,979.462
16500,979.428
17000,979.429
17500,979.456
18000,979.469
18500,979.501
19000,979.534
19500,979.577
20000,979.59
20500,978.775
21000,978.781
21500,978.8
22000,978.784
22500,978.84
23000,978.814
23500,978.871
24000,978.936
24500,978.91
25000,978.98
25500,978.995
26000,979.007
26500,979.047
27000,979.018
27500,979.034
28000,979.034
28500,979.055
29000,979.091
29500,979.127
30000,979.161
