Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
5.97817,0,25.5937,0,1.19472,0.00714286,0.367845,0.00714286,All
6.87216,0.00714286,35.5415,0.00714286,1.3264,0.0142857,1.94463,0.0142857,All
7.34141,0.0142857,36.552,0.0142857,1.77717,0.0214286,2.62795,0.0214286,All
7.96512,0.0214286,38.9932,0.0214286,2.40604,0.0285714,2.68853,0.0285714,All
8.12382,0.0285714,39.3039,0.0285714,3.1103,0.0357143,3.26036,0.0357143,All
8.14433,0.0357143,39.6675,0.0357143,3.89574,0.0428571,4.3308,0.0428571,All
8.14992,0.0428571,40.2524,0.0428571,4.13868,0.05,4.40979,0.05,All
8.33542,0.05,40.8004,0.05,4.8398,0.0571429,4.63037,0.0571429,All
8.35897,0.0571429,41.3093,0.0571429,5.36343,0.0642857,4.83764,0.0642857,All
8.43681,0.0642857,41.3581,0.0642857,5.46748,0.0714286,4.9774,0.0714286,All
8.46439,0.0714286,42.8583,0.0714286,5.47889,0.0785714,6.71662,0.0785714,All
8.72885,0.0785714,43.2895,0.0785714,6.38458,0.0857143,6.87306,0.0857143,All
8.77456,0.0857143,43.3655,0.0857143,6.71881,0.0928571,8.10488,0.0928571,All
8.7818,0.0928571,43.4976,0.0928571,6.75437,0.1,9.31259,0.1,All
8.79096,0.1,43.8963,0.1,6.88529,0.107143,9.46337,0.107143,All
8.89726,0.107143,43.9058,0.107143,7.11611,0.114286,9.82752,0.114286,All
9.02991,0.114286,44.15,0.114286,7.81281,0.121429,10.2153,0.121429,All
9.06261,0.121429,44.2335,0.121429,7.89954,0.128571,12.7916,0.128571,All
9.0985,0.128571,44.3816,0.128571,8.12391,0.135714,13.3567,0.135714,All
9.19363,0.135714,44.6764,0.135714,8.13035,0.142857,14.1917,0.142857,All
9.20013,0.142857,45.6561,0.142857,8.28018,0.15,15.1012,0.15,All
9.21002,0.15,45.7623,0.15,8.4631,0.157143,15.695,0.157143,All
9.21827,0.157143,45.7736,0.157143,9.04843,0.164286,16.8547,0.164286,All
9.26001,0.164286,45.9013,0.164286,9.11745,0.171429,17.8703,0.171429,All
9.28829,0.171429,45.9347,0.171429,9.41158,0.178571,18.1009,0.178571,All
9.35382,0.178571,45.9596,0.178571,9.63172,0.185714,18.7985,0.185714,All
9.39433,0.185714,46.0795,0.185714,9.74195,0.192857,19.3562,0.192857,All
9.41199,0.192857,46.3814,0.192857,9.77683,0.2,19.4842,0.2,All
9.58028,0.2,46.8666,0.2,9.77815,0.207143,19.5411,0.207143,All
9.61707,0.207143,47.0275,0.207143,9.94549,0.214286,20.7357,0.214286,All
9.65888,0.214286,47.1091,0.214286,10.0442,0.221429,21.6247,0.221429,All
9.74768,0.221429,47.1131,0.221429,10.3133,0.228571,22.0618,0.228571,All
9.7488,0.228571,47.721,0.228571,10.7821,0.235714,23.3415,0.235714,All
9.75567,0.235714,47.9414,0.235714,10.8351,0.242857,24.4115,0.242857,All
9.77936,0.242857,48.1582,0.242857,10.9234,0.25,24.8189,0.25,All
9.79251,0.25,48.2068,0.25,11.2534,0.257143,25.3928,0.257143,All
9.85099,0.257143,48.3581,0.257143,11.3189,0.264286,25.5253,0.264286,All
9.8532,0.264286,48.4306,0.264286,11.4881,0.271429,26.2175,0.271429,All
9.86062,0.271429,48.5192,0.271429,11.9233,0.278571,26.7748,0.278571,All
9.86407,0.278571,48.5744,0.278571,12.2241,0.285714,26.8926,0.285714,All
9.87213,0.285714,49.0859,0.285714,12.2858,0.292857,27.6077,0.292857,All
9.87475,0.292857,49.0887,0.292857,12.427,0.3,28.3362,0.3,All
9.8924,0.3,49.2284,0.3,12.5612,0.307143,29.1371,0.307143,All
9.92556,0.307143,49.6563,0.307143,12.5629,0.314286,30.0363,0.314286,All
9.98568,0.314286,49.7272,0.314286,13.0654,0.321429,31.2709,0.321429,All
10.0121,0.321429,49.8998,0.321429,13.549,0.328571,31.3422,0.328571,All
10.0842,0.328571,49.9047,0.328571,13.9251,0.335714,32.5117,0.335714,All
10.0973,0.335714,49.9234,0.335714,14.1408,0.342857,34.2461,0.342857,All
10.1099,0.342857,49.9248,0.342857,14.1792,0.35,35.46,0.35,All
10.13,0.35,50.1777,0.35,14.3668,0.357143,37.5863,0.357143,All
10.1379,0.357143,50.2766,0.357143,14.4947,0.364286,37.6526,0.364286,All
10.1492,0.364286,50.5016,0.364286,15.1298,0.371429,38.7568,0.371429,All
10.2186,0.371429,50.5065,0.371429,15.2345,0.378571,39.4148,0.378571,All
10.2332,0.378571,50.6221,0.378571,15.6524,0.385714,39.5152,0.385714,All
10.242,0.385714,50.8605,0.385714,15.7259,0.392857,39.9637,0.392857,All
10.273,0.392857,50.8616,0.392857,15.8859,0.4,40.568,0.4,All
10.2907,0.4,50.9488,0.4,16.0448,0.407143,40.9992,0.407143,All
10.3078,0.407143,50.9574,0.407143,16.0687,0.414286,42.1654,0.414286,All
10.3171,0.414286,51.0986,0.414286,16.1418,0.421429,42.8085,0.421429,All
10.378,0.421429,51.2939,0.421429,16.499,0.428571,43.443,0.428571,All
