simulations,OFV
500,1365.24
1000,1365.84
1500,1365.83
2000,1365.45
2500,1366.97
3000,1366.74
3500,1366.45
4000,1366.67
4500,1367.1
5000,1366.58
5500,1366.76
6000,1367.13
6500,1367.12
7000,1366.82
7500,1367.18
8000,1367.3
8500,1367.68
9000,1367.65
9500,1367.5
10000,1367.11
10500,1366.91
11000,1367.11
11500,1367.22
12000,1366.53
12500,1365.91
13000,1365.87
13500,1365.96
14000,1365.98
14500,1365.92
15000,1366.03
15500,1365.93
16000,1366.12
16500,1366.05
17000,1366.16
17500,1366.22
18000,1366.09
18500,1366.23
19000,1365.97
19500,1365.93
20000,1365.76
20500,1365.81
21000,1365.5
21500,1365.58
22000,1365.71
22500,1365.56
23000,1365.57
23500,1365.63
24000,1365.64
24500,1365.45
25000,1365.58
25500,1365.64
26000,1365.43
26500,1365.48
27000,1365.46
27500,1365.49
28000,1365.59
28500,1365.62
29000,1365.72
29500,1365.83
30000,1365.91
