simulations,OFV
500,981.251
1000,982.14
1500,981.548
2000,981.208
2500,981.188
3000,981.401
3500,981.413
4000,981.084
4500,981.337
5000,981.38
5500,980.484
6000,980.521
6500,980.623
7000,980.927
7500,981.122
8000,981.235
8500,981.406
9000,981.326
9500,981.298
10000,981.259
10500,981.22
11000,981.344
11500,981.36
12000,981.39
12500,981.369
13000,981.416
13500,981.439
14000,981.51
14500,981.488
15000,981.468
15500,981.537
16000,981.572
16500,981.529
17000,981.442
17500,981.486
18000,981.459
18500,981.502
19000,981.54
19500,981.501
20000,981.5
20500,981.366
21000,981.289
21500,981.273
22000,981.263
22500,981.23
23000,981.212
23500,981.205
24000,981.195
24500,981.191
25000,981.252
25500,981.273
26000,981.24
26500,981.249
27000,981.272
27500,981.236
28000,981.228
28500,981.246
29000,981.294
29500,981.317
30000,981.284
