Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
1.93806,0.00039183,4.6079e-05,7.33559,0.000205078,0.000106962,1.10128,0.00846294,0.00169479,7.22507,0.000503827,0.000328932,All
2.05813,0.000913873,0.000120754,7.85184,0.000456766,0.000270745,1.36689,0.0187893,0.0052218,7.84821,0.00105324,0.000797967,All
2.17819,0.00192765,0.000285097,8.3681,0.000916513,0.000614276,1.6325,0.0326789,0.0119934,8.47135,0.00196878,0.00171764,All
2.29826,0.00372738,0.000614997,8.88436,0.00168279,0.00126976,1.89811,0.0486328,0.0227642,9.09449,0.00335619,0.00334979,All
2.41832,0.00668141,0.00122629,9.40062,0.0028632,0.00242308,2.16372,0.0650944,0.0378721,9.71763,0.005298,0.00601581,All
2.53839,0.0112068,0.00228229,9.91688,0.00456123,0.00431525,2.42933,0.0807909,0.0572746,10.3408,0.0078385,0.0100773,All
2.65845,0.0177279,0.00399732,10.4331,0.00686171,0.0072365,2.69493,0.0948401,0.0806427,10.9639,0.010975,0.0159089,All
2.77852,0.0266255,0.00663456,10.9494,0.00981734,0.0115131,2.96054,0.106729,0.107463,11.587,0.0146564,0.0238686,All
2.89859,0.0381836,0.0104976,11.4657,0.0134391,0.017488,3.22615,0.116242,0.137128,12.2102,0.0187886,0.0342687,All
3.01865,0.0525442,0.015916,11.9819,0.0176918,0.025498,3.49176,0.123376,0.169002,12.8333,0.0232441,0.0473517,All
3.13872,0.069676,0.0232263,12.4982,0.0224948,0.03585,3.75737,0.128266,0.202469,13.4565,0.0278752,0.0632739,All
3.25878,0.0893623,0.0327499,13.0144,0.0277283,0.0487986,4.02298,0.131131,0.23696,14.0796,0.0325264,0.0820961,All
3.37885,0.111208,0.0447716,13.5307,0.0332426,0.0645285,4.28859,0.132229,0.271971,14.7027,0.0370468,0.103784,All
3.49891,0.134667,0.0595192,14.047,0.0388702,0.0831418,4.5542,0.131827,0.307069,15.3259,0.0412992,0.128211,All
3.61898,0.159079,0.0771477,14.5632,0.0444376,0.104652,4.81981,0.130184,0.34189,15.949,0.0451675,0.155174,All
3.73905,0.183716,0.0977281,15.0795,0.0497772,0.128985,5.08542,0.127541,0.376137,16.5722,0.0485604,0.184403,All
3.85911,0.207835,0.121243,15.5957,0.0547367,0.155983,5.35102,0.124115,0.409573,17.1953,0.051413,0.215581,All
3.97918,0.230721,0.147586,16.112,0.0591864,0.185414,5.61663,0.120093,0.442016,17.8184,0.0536867,0.248358,All
