simulations,OFV
500,939.738
1000,940.266
1500,941.262
2000,941.125
2500,942.56
3000,942.443
3500,942.237
4000,942.426
4500,942.832
5000,942.246
5500,942.397
6000,942.627
6500,942.251
7000,942.173
7500,942.411
8000,942.563
8500,942.86
9000,942.63
9500,942.586
10000,942.189
10500,941.808
11000,941.982
11500,942.093
12000,941.545
12500,941.076
13000,941.01
13500,940.84
14000,941.004
14500,940.891
15000,940.915
15500,941.007
16000,941.068
16500,940.979
17000,941.123
17500,941.111
18000,941.129
18500,941.2
19000,941.123
19500,941.02
20000,940.966
20500,940.855
21000,940.804
21500,940.803
22000,940.876
22500,940.885
23000,940.909
23500,940.794
24000,940.844
24500,940.881
25000,940.963
25500,940.896
26000,940.786
26500,940.813
27000,940.864
27500,940.898
28000,940.974
28500,940.958
29000,941.048
29500,941.107
30000,941.176
