pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.05913,0.0225203,-3.46002,0.00202308,-2.22519,0.0220845,All
-1.55033,0.135122,-3.35557,0.00404616,-1.70635,0.0441689,All
-1.04153,0.270243,-3.25112,0.00404616,-1.1875,0.287098,All
-0.532729,0.427885,-3.14667,0.00606924,-0.668663,0.441689,All
-0.0239283,0.608048,-3.04222,0.00404616,-0.149821,0.59628,All
0.484872,0.202683,-2.93777,0.00404616,0.369021,0.176676,All
0.993673,0.247723,-2.83332,0.00606924,0.887862,0.287098,All
1.50247,0.0900811,-2.72887,0.0141616,1.4067,0.0662534,All
2.01127,0.135122,-2.62442,0.0101154,1.92555,0.154591,All
2.52007,0.0225203,-2.51997,0.0161846,2.44439,0.0441689,All
,,-2.41552,0.0161846,,,All
,,-2.31107,0.0182077,,,All
,,-2.20662,0.0343924,,,All
,,-2.10217,0.0303462,,,All
,,-1.99772,0.0384385,,,All
,,-1.89328,0.0445078,,,All
,,-1.78883,0.0667617,,,All
,,-1.68438,0.0465309,,,All
,,-1.57993,0.0768771,,,All
,,-1.47548,0.147685,,,All
,,-1.37103,0.113293,,,All
,,-1.26658,0.1578,,,All
,,-1.16213,0.178031,,,All
,,-1.05768,0.244793,,,All
,,-0.953231,0.26907,,,All
,,-0.848781,0.309531,,,All
,,-0.744332,0.329762,,,All
,,-0.639883,0.313578,,,All
,,-0.535433,0.396524,,,All
,,-0.430984,0.412708,,,All
,,-0.326534,0.384385,,,All
,,-0.222085,0.420801,,,All
,,-0.117636,0.410685,,,All
,,-0.0131863,0.390455,,,All
,,0.0912631,0.471378,,,All
,,0.195712,0.370224,,,All
,,0.300162,0.315601,,,All
,,0.404611,0.390455,,,All
,,0.509061,0.339878,,,All
,,0.61351,0.317624,,,All
,,0.717959,0.335831,,,All
,,0.822409,0.291324,,,All
,,0.926858,0.271093,,,All
,,1.03131,0.218493,,,All
,,1.13576,0.182077,,,All
,,1.24021,0.135546,,,All
,,1.34466,0.169939,,,All
,,1.4491,0.161846,,,All
,,1.55355,0.141616,,,All
,,1.658,0.1052,,,All
,,1.76245,0.0950848,,,All
,,1.8669,0.0930617,,,All
,,1.97135,0.0890156,,,All
,,2.0758,0.0586693,,,All
,,2.18025,0.0384385,,,All
,,2.2847,0.0343924,,,All
,,2.38915,0.0465309,,,All
,,2.4936,0.0283231,,,All
,,2.59805,0.0283231,,,All
,,2.7025,0.0121385,,,All
,,2.80695,0.0101154,,,All
,,2.9114,0.0141616,,,All
,,3.01585,0.00404616,,,All
,,3.12029,0.00606924,,,All
,,3.22474,0.00202308,,,All
,,3.32919,0.00606924,,,All
,,3.43364,0,,,All
,,3.53809,0,,,All
,,3.64254,0.00202308,,,All
,,3.74699,0.00202308,,,All
