iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1193,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1185.65,1,11.0341,12.0647,50.9493,69.4296,0.95,0.95,0.285,0.285,0.895771,0.974679,1.17948,0.974679,0.974679,0.974679
3,1179.05,1,10.9284,12.2404,46.6815,62.4336,0.9025,0.9025,0.27075,0.27075,0.895801,0.95,1.14962,0.95,1.00038,0.95
4,1157.94,1,11.0293,12.6489,49.9028,54.1323,0.857375,0.857375,0.257212,0.257212,0.889439,0.925945,1.15928,0.925945,1.12864,0.925945
5,1130.34,1,11.1769,11.9726,51.3903,52.1075,0.814506,0.814506,0.244352,0.244352,0.87468,0.9025,1.12992,0.9025,1.10006,0.9025
6,1119.63,1,10.9278,14.8831,46.728,49.5853,0.773781,0.773781,0.232134,0.232134,0.879806,0.879648,1.10131,0.879648,1.15247,0.879648
7,1102.32,1,10.6192,13.091,48.8768,44.036,0.735092,0.735092,0.220528,0.220528,0.899528,0.857375,1.07343,0.857375,1.18615,0.857375
8,1083.28,1,10.7532,14.1749,49.2376,45.9454,0.698337,0.698337,0.209501,0.209501,0.905082,0.835666,1.04625,0.835666,1.24942,0.835666
9,1051.24,1,10.7116,14.0229,47.0884,57.6287,0.66342,0.66342,0.199026,0.199026,0.909396,0.814506,1.01976,0.814506,1.21778,0.814506
10,1041.14,1,10.3774,14.7509,47.5505,56.6264,0.630249,0.630249,0.189075,0.189075,0.894178,0.793882,0.995889,0.793882,1.18695,0.793882
11,1024.17,1,10.4294,14.4109,49.7684,55.4179,0.598737,0.598737,0.179621,0.179621,0.901055,0.773781,0.983464,0.773781,1.15689,0.773781
12,1009.1,1,10.5726,14.5306,47.9931,55.0916,0.5688,0.5688,0.17064,0.17064,0.913702,0.754188,0.974494,0.754188,1.1276,0.754188
13,988.906,1,10.549,12.8979,51.1965,60.4645,0.54036,0.54036,0.162108,0.162108,0.902143,0.735092,1.00363,0.735092,1.09905,0.735092
14,980.245,1,10.6172,14.6356,46.6173,59.6248,0.513342,0.513342,0.154003,0.154003,0.913825,0.716479,0.978213,0.716479,1.07122,0.716479
15,961.207,1,10.4906,15.6969,49.1297,67.0896,0.487675,0.487675,0.146302,0.146302,0.909688,0.698337,0.953444,0.698337,1.0441,0.698337
16,956.497,1,10.5235,15.862,48.1772,66.9018,0.463291,0.463291,0.138987,0.138987,0.906887,0.680655,1.00583,0.680655,1.01766,0.680655
17,943.454,1,10.4692,17.4951,46.1973,59.8401,0.440127,0.440127,0.132038,0.132038,0.920714,0.66342,1.05666,0.66342,1.04229,0.66342
18,928.483,1,10.4004,17.7687,46.1612,55.1256,0.41812,0.41812,0.125436,0.125436,0.912686,0.646622,1.11611,0.646622,1.0159,0.646622
19,917.796,1,10.4212,15.7818,44.329,55.9573,0.397214,0.397214,0.119164,0.119164,0.929078,0.630249,1.08785,0.630249,1.00372,0.630249
20,910.737,1,10.4268,16.1234,44.9093,59.5865,0.377354,0.377354,0.113206,0.113206,0.932804,0.614291,1.06031,0.614291,1.03697,0.614291
21,886.134,1,10.5131,16.0466,45.736,67.5672,0.358486,0.325455,0.107546,0.112636,0.917356,0.598737,1.03346,0.598737,1.01071,0.598737
22,871.773,1,10.4682,16.3715,45.4329,69.843,0.340562,0.280059,0.102168,0.120825,0.906052,0.583577,1.00729,0.583577,0.985121,0.583577
23,871.71,1,10.3979,16.4826,45.6113,69.6439,0.323534,0.284808,0.0970601,0.122766,0.903764,0.5688,0.981785,0.5688,0.97101,0.5688
24,860.78,1,10.3805,17.0264,46.0321,71.3205,0.0426735,0.219496,0.108933,0.122361,0.907806,0.554398,0.956925,0.554398,1.00307,0.554398
25,854.198,1,10.3917,16.5612,47.1525,69.8053,2.22045e-16,0.20412,0.108916,0.126802,0.903811,0.54036,0.932695,0.54036,1.09638,0.54036
26,847.521,1,10.3915,15.8197,46.5993,76.5795,2.22045e-16,0.369379,0.106196,0.111131,0.919197,0.526678,0.909079,0.526678,1.07437,0.526678
27,846.294,1,10.4618,15.6615,47.2189,74.072,2.22045e-16,0.362057,0.105688,0.116794,0.89954,0.513342,0.886061,0.513342,1.04716,0.513342
28,843.277,1,10.3856,15.533,47.276,71.9838,2.22045e-16,0.318249,0.101916,0.122872,0.903255,0.500344,0.863625,0.500344,1.04828,0.500344
29,834.279,1,10.3279,15.1061,47.1099,71.3088,2.22045e-16,0.282469,0.101374,0.118618,0.898603,0.487675,0.841758,0.487675,1.0375,0.487675
30,838.342,1,10.2917,14.4897,46.0114,70.7269,2.22045e-16,0.230632,0.102885,0.124399,0.901377,0.475327,0.826755,0.475327,1.01123,0.475327
31,837.975,1,10.3708,13.5924,48.442,76.4426,2.22045e-16,0.257616,0.106415,0.121504,0.912714,0.463291,0.805821,0.463291,1.0238,0.463291
32,837.031,1,10.3214,13.776,48.0387,72.6817,2.22045e-16,0.282735,0.104582,0.119467,0.912139,0.45156,0.787658,0.45156,1.00853,0.45156
33,826.76,1,10.3408,13.7791,47.1944,74.5856,2.22045e-16,0.243443,0.10367,0.120477,0.898792,0.440127,0.769851,0.440127,1.06569,0.440127
34,819.714,1,10.4295,14.5233,48.712,73.9666,2.22045e-16,0.242933,0.101732,0.122405,0.899747,0.428982,0.750358,0.428982,1.03871,0.428982
35,824.522,1,10.45,15.0584,48.7332,73.2893,2.22045e-16,0.218036,0.103184,0.12987,0.90462,0.41812,0.731358,0.41812,1.01241,0.41812
36,826.565,1,10.3599,14.4268,47.6308,74.673,2.22045e-16,0.22489,0.103699,0.129158,0.903477,0.407533,0.71284,0.407533,0.999168,0.407533
37,819.786,1,10.5471,14.4225,47.7493,70.7746,2.22045e-16,0.330443,0.101884,0.115817,0.901682,0.397214,0.73055,0.397214,0.973869,0.397214
38,819.71,1,10.6141,13.8321,48.4368,64.6073,2.22045e-16,0.300717,0.106072,0.116902,0.904696,0.387157,0.712052,0.387157,0.94921,0.387157
39,812.681,1,10.5092,13.1219,47.2729,68.9617,2.22045e-16,0.239508,0.103326,0.124265,0.900909,0.377354,0.694022,0.377354,0.925175,0.377354
40,815.621,1,10.4856,13.5353,47.9088,65.8827,2.22045e-16,0.265689,0.1048,0.122829,0.889304,0.367799,0.676449,0.367799,0.913698,0.367799
41,806.827,1,10.4922,14.0574,48.0018,68.9997,2.22045e-16,0.244633,0.100162,0.12413,0.893606,0.358486,0.71688,0.358486,0.894191,0.358486
42,807.739,1,10.5025,14.7644,46.9832,67.2601,0.0098596,0.197921,0.103498,0.125564,0.889391,0.349409,0.698728,0.349409,0.882124,0.349409
