iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1435.18,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1417.48,1,5.25524,20.2987,8.51823,24.9981,0.974679,0.974679,1.04261,0.974679,0.998761,0.974679,0.974679
3,1416.24,1,5.34669,20.838,8.87136,25.8045,0.95,0.95,1.12489,0.95,0.998761,0.95,0.95
4,1406.92,1,5.08931,24.0451,10.7584,29.7258,0.925945,0.925945,1.0964,0.925945,0.998761,0.925945,0.925945
5,1400.14,1,5.1815,26.3887,8.17283,32.7695,0.9025,0.9025,1.06864,0.9025,0.998761,0.9025,0.9025
6,1382.23,1,5.14768,23.6545,7.48128,29.4059,0.879648,0.879648,1.04158,0.879648,0.998761,0.879648,0.879648
7,1377.23,1,5.31057,26.6766,7.60021,33.0893,0.857375,0.857375,1.01521,0.857375,0.998761,0.857375,0.857375
8,1354.29,1,5.33769,24.8634,8.06088,30.5452,0.835666,0.835666,1.05742,0.835666,0.998761,0.835666,0.835666
9,1358.73,1,5.42673,26.4982,7.72722,32.4631,0.814506,0.814506,1.08191,0.814506,0.998761,0.814506,0.814506
10,1330.1,1,5.41352,27.5796,7.01448,33.8091,0.793882,0.793882,1.05465,0.793882,0.998761,0.793882,0.793882
11,1321.09,1,5.58772,26.7027,6.64346,32.7522,0.773781,0.773781,1.02795,0.773781,0.998761,0.773781,0.773781
12,1310.57,1,5.53008,23.7211,7.3117,29.0475,0.754188,0.754188,1.11574,0.754188,0.998761,0.754188,0.754188
13,1314.91,1,5.57138,25.6938,8.55467,31.3636,0.735092,0.735092,1.19127,0.735092,0.998761,0.735092,0.735092
14,1296.31,1,5.43359,26.8497,7.54056,32.839,0.716479,0.716479,1.33479,0.716479,0.998761,0.716479,0.716479
15,1283.16,1,5.75286,27.5924,8.60967,33.7578,0.698337,0.698337,1.34735,0.698337,0.998761,0.698337,0.698337
16,1279.15,1,5.50049,25.9022,9.40934,31.5795,0.680655,0.680655,1.41979,0.680655,0.998761,0.680655,0.680655
17,1268.69,1,5.3542,29.5388,8.33933,35.9453,0.66342,0.66342,1.38384,0.66342,0.998761,0.66342,0.66342
18,1246.61,1,5.60779,26.4771,8.14209,32.1886,0.646622,0.646622,1.3488,0.646622,0.998761,0.646622,0.646622
19,1241.73,1,5.78689,26.705,8.99792,32.2849,0.630249,0.630249,1.32124,0.630249,0.998761,0.630249,0.630249
20,1233.54,1,5.68986,27.1162,8.49439,32.6868,0.614291,0.614291,1.28778,0.614291,0.998761,0.614291,0.614291
21,1214.66,1,5.74072,25.9013,10.4942,31.4132,0.598737,0.598737,1.25517,0.598737,0.998761,0.598737,0.598737
22,1208.55,1,5.73919,27.8174,9.10258,34.0311,0.583577,0.583577,1.22339,0.583577,0.998761,0.583577,0.583577
23,1198.15,1,5.71545,25.0871,6.70187,30.9151,0.5688,0.5688,1.19242,0.5688,0.998761,0.5688,0.5688
24,1182.46,1,5.72203,26.5644,6.04908,32.5569,0.554398,0.554398,1.16222,0.554398,0.998761,0.554398,0.554398
25,1167.71,1,5.80341,24.4783,6.80449,30.0756,0.54036,0.54036,1.13279,0.54036,0.998761,0.54036,0.54036
26,1167.6,1,5.78002,25.6343,7.18765,31.4725,0.526678,0.526678,1.15426,0.526678,0.998761,0.526678,0.526678
27,1150.81,1,5.77211,26.7874,9.34498,32.7222,0.513342,0.513342,1.12503,0.513342,0.998761,0.513342,0.513342
